what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1282750143281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750191984
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750192734
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750192828
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750193500
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750193656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750209015
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750267296
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750268109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750268250
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750278390
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282750280109
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282750282312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750291046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750292250
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750292390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750296734
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282750298781
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750301421
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750302296
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750302437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282750306578
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282750313875
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282750396484
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282750400250
