what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282291088687
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282291091843
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1282291095171
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282291096343
started,bundle,org.eclipse.rse.services,3.0.1.v200809091230,org.eclipse.rse.services,1282291098953
started,bundle,org.eclipse.rse.core,3.0.3.v200902042310,org.eclipse.rse.core,1282291098953
started,bundle,org.eclipse.rse.ui,3.0.3.v200902042310,org.eclipse.rse.ui,1282291104015
started,bundle,org.eclipse.rse.importexport,1.1.0.v20080604,org.eclipse.rse.importexport,1282291104015
started,bundle,org.eclipse.rse.subsystems.files.core,3.0.1.v200809041200,org.eclipse.rse.subsystems.files.core,1282291104015
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.0.v20080604,org.eclipse.rse.subsystems.files.local,1282291104015
started,bundle,org.eclipse.rse.connectorservice.local,2.1.0.v20080604,org.eclipse.rse.connectorservice.local,1282291104046
started,bundle,org.eclipse.rse.services.local,2.1.1.v20080710,org.eclipse.rse.services.local,1282291104046
started,bundle,org.eclipse.rse.subsystems.shells.core,3.0.0.v20080604,org.eclipse.rse.subsystems.shells.core,1282291104093
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.0.v20080604,org.eclipse.rse.subsystems.shells.local,1282291104093
started,bundle,org.eclipse.rse.files.ui,3.0.3.v200902050040,org.eclipse.rse.files.ui,1282291107171
started,bundle,org.eclipse.rse.subsystems.files.dstore,2.1.2.v200902181600,org.eclipse.rse.subsystems.files.dstore,1282291107187
started,bundle,org.eclipse.dstore.core,3.0.3.v200902101918,org.eclipse.dstore.core,1282291107187
started,bundle,org.eclipse.rse.subsystems.files.ftp,2.1.0.v20080609,org.eclipse.rse.subsystems.files.ftp,1282291107187
started,bundle,org.eclipse.rse.subsystems.files.ssh,2.1.0.v20080604,org.eclipse.rse.subsystems.files.ssh,1282291107203
started,bundle,org.eclipse.rse.services.ssh,2.1.1.v20080714,org.eclipse.rse.services.ssh,1282291107203
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282291140796
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1282291140812
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1282291140812
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282291144609
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282291144656
