what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282751930234
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282751930312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282751934062
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282751976484
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282751997109
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282751997109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282751997156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282752009187
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1282752009203
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282752009375
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282752009421
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282752013859
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282752013859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282752013906
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282752544250
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282752548015
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282752548015
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282752549703
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282752550968
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282752561390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282752686984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282752687953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282752687953
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282752688015
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282752705750
