what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279483109
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1282279483109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279485437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279486187
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1282279486203
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279489078
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279489859
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1282279489859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279491921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279492890
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1282279492890
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279494656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279497234
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282279497234
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1282279498312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279499671
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279500687
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1282279500703
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279506859
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279507859
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1282279507875
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279514640
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282279534390
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1282279534406
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1282279534406
