,input1,input2,output
0,-0.3101818354652116,1.3018462295649984,0.0
1,-3.0946030712061448,0.12372191423350658,0.0
2,-2.315907410511521,-0.461584604814709,0.0
3,1.383144774863942,0.9444794869904138,0.0
4,-0.15836873592636358,-0.24945858016094885,0.0
5,1.0304382674156047,-7.047323613057962,1.0
6,-0.9613694481598118,-1.6567151023219537,0.0
7,-2.6301983469660444,0.4627822555257742,0.0
8,-0.5062582226508116,-0.11610393903436653,0.0
9,0.2869044880033464,-7.320594275790741,1.0
10,-1.1906534935813993,-0.3948495140334503,0.0
11,-2.1043833394284506,0.052165079260974405,0.0
12,0.9364457258311158,-5.03509517686967,1.0
13,-0.9301565025243212,-5.178589092087329,1.0
14,-2.225435518830168,0.8443629764015471,0.0
15,-0.42340918338505906,-0.20829875557799488,0.0
16,-0.9191134448699437,-4.807246150934784,1.0
17,0.6993804835878171,-6.06122228744591,1.0
18,-0.4059417271884834,-4.275631495130035,1.0
19,-1.309114444771709,-0.23346666154369272,0.0
20,-0.07914117621918104,0.3187276529430212,0.0
21,-0.014857703354702717,-4.178594062975189,1.0
22,0.5640085350738091,-6.284552297992527,1.0
23,0.5327792143584575,1.469358769900285,0.0
24,-1.139802455426774,-4.2150424787595,1.0
25,-0.19943519656900321,0.07826017516166135,0.0
26,0.764052345967664,0.4001572083672233,0.0
27,-1.598653936922986,-1.1158969859603944,0.0
28,-0.3655510899860373,-4.061907459094354,1.0
29,-2.306526851735317,1.658130679618188,0.0
30,-0.6471814318477607,-4.527752849912151,1.0
31,0.45248909263964643,-4.902103854587373,1.0
32,-0.1374039886715489,-2.655619092974933,0.0
33,-0.13103651310320463,0.27687190584612803,0.0
34,-1.5028167006425384,2.4124536795437486,0.0
35,-0.05858655113386085,-5.317543093930199,1.0
36,-0.24133779145310455,-5.878190342810073,1.0
37,2.497200391587007,-7.245321648371402,1.0
38,-1.6343220936809635,-0.3627411659871381,0.0
39,-0.5053583172644099,-5.815791541993971,1.0
40,0.4768983689222224,-4.851550418619922,1.0
41,-2.048552965067093,-1.4200179371789752,0.0
42,1.4013448312919596,-5.41038179365787,1.0
43,-0.9022750322851444,0.5829536797532936,0.0
44,-1.9855107376841508,-1.4718350074635869,0.0
45,-0.9443684908242939,-4.761896852167688,1.0
46,-1.3090129690471222,-1.6760038063299767,0.0
47,-1.6882300277714322,-5.112465982559553,1.0
48,0.21950955579304526,-4.606937066019908,1.0
49,-0.5457119740177824,-6.884585844979448,1.0
50,-0.14357951171632055,-5.382025448950383,1.0
51,1.2248705641936597,-4.935143893656424,1.0
52,-0.6039932873383547,-1.0930615087305058,0.0
53,0.9304084961111163,-5.17531640232702,1.0
54,-0.45380404105200106,-4.596735459836753,1.0
55,2.014060154918468,-5.306765776027005,1.0
56,-2.5827966329699446,-6.15395036365201,1.0
57,-2.054628463985014,0.8202478373246812,0.0
58,-1.1181640451285697,-0.6801782039968504,0.0
59,0.03700572191014953,-4.232097592267296,1.0
60,0.9725357891425369,-2.8661317527954626,1.0
61,-1.8707971491818818,-0.5788496647644155,0.0
62,-0.21367203789102385,-0.46641909673594306,0.0
63,-1.6326345262344952,-6.567767724308454,1.0
64,-0.3062268473098675,-0.1595734381462669,0.0
65,0.8675579901499675,-0.977277879876411,0.0
66,-1.6878376110286823,-1.2140774030941206,0.0
67,-0.8376780419079453,-5.59118310376443,1.0
68,0.09965959588711315,0.6552637307225978,0.0
69,-1.0281822283386548,0.42833187053041766,0.0
70,-0.6600563201340829,-4.824181046703972,1.0
71,1.034409886481518,-5.996212640371066,1.0
72,-1.601836048972537,-5.88718094184504,1.0
73,-0.597658358822451,-0.6848100909403132,0.0
74,-0.22859405132315447,1.0294388287827672,0.0
75,-1.813364259204203,-1.466424327802514,0.0
76,-0.7200754009567618,-0.09815038964295794,0.0
77,0.18802979235230177,0.3169426119248496,0.0
78,1.0781973037142378,-7.5591846663440965,1.0
79,0.9363985435524596,-5.52564059310194,1.0
80,-2.0707526215105423,1.0544517269311366,0.0
81,-2.424060908982532,-0.49331988336219407,0.0
82,-0.04991158247441063,-0.1513572082976979,0.0
83,0.7726948371023817,-6.661598291114563,1.0
84,0.23958275985639133,-5.369801166303803,1.0
85,-0.719558294683704,-0.9931236109295807,0.0
86,0.19796728994496746,-3.9180647815227347,1.0
87,0.9559123082506942,0.39009332268792646,0.0
88,-0.4990166379941829,-4.978648776156452,1.0
89,0.012231983638817386,-3.4307403854640954,1.0
90,-0.06727560892298173,-6.318395869644734,1.0
91,-1.9128222254441587,1.117016288095853,0.0
92,1.2697546239876076,-1.4543656745987648,0.0
93,-0.7886692545093662,-3.9053616252879086,1.0
94,-0.2224770102429203,-5.858919907807672,1.0
95,0.44819528442331247,-3.3038184271718394,1.0
96,-1.4449401990733717,-6.210542994123352,1.0
97,-2.000215347389565,-1.5447710967776116,0.0
98,-1.6324233020679833,-5.067134154614521,1.0
99,1.1632359492806899,1.336527949436392,0.0
100,-1.7047002758562337,0.9432607249694948,0.0
101,-2.7685384506770307,0.35548179274376907,0.0
102,0.4986902749098275,-3.952027844031947,1.0
103,0.5072389511096153,-5.116229700387149,1.0
104,0.9424681192203938,-5.267594746235348,1.0
105,1.4893559620744803,-4.478696251724286,1.0
106,-2.6138978475579515,-0.2127402802139687,0.0
107,-1.353431748757199,-1.6164741886510325,0.0
108,-0.7922866618061449,-5.531605908011455,1.0
109,0.9409176145751134,-4.594795919677112,1.0
110,-0.3615992807816198,-3.9354148638721482,1.0
111,0.010349314566299353,-4.279966240658347,1.0
112,-1.74475482204844,-0.8264385386590144,0.0
113,-2.0299352833089763,-0.34994336458910474,0.0
114,-2.270484998485734,0.9693967081580112,0.0
115,-0.0212620158942608,2.240893199201458,0.0
116,-1.6840108977372166,1.6595507961898721,0.0
117,-0.27090943782246313,0.12898291075741067,0.0
118,0.33003511451031164,-2.774055668261741,1.0
119,0.8126740421090424,-4.412740620600174,1.0
120,-1.3597807255038137,-5.041400811557968,1.0
121,-1.1105406572324725,1.0201727117157997,0.0
122,-0.1016972745548716,-4.980720615486923,1.0
123,0.05157494276988904,-4.132723371191572,1.0
124,-3.2555642294021894,-1.0225068436356035,0.0
125,-0.22674702259740032,-1.1838806401933177,0.0
126,-0.9894999792791795,1.7858704939058352,0.0
127,-1.5428614760167179,0.4160500462614255,0.0
128,-1.65240858238702,-0.3909533751876011,0.0
129,-0.4761089761657944,0.08842208704466141,0.0
130,0.4811151263888354,-2.240644885978418,1.0
131,-0.8580468366792203,-0.3193284171450952,0.0
132,-1.692049847784391,1.5363770542457977,0.0
133,1.265077838088766,-4.788502987268122,1.0
134,-0.32770524298756454,0.40746183624111043,0.0
135,0.6119271927311578,-6.341496725583043,1.0
136,-1.2796891732042395,-5.585431204277772,1.0
137,-0.11048940506592783,-6.6606998118692635,1.0
138,-0.9542414826985539,-0.1871838500258336,0.0
139,-0.2528116657953682,-1.188944955203736,0.0
140,-0.8174930976162265,-6.4013472930393105,1.0
141,-1.045703960660235,0.2205076557571733,0.0
142,-0.08982109190740806,0.31721821519130206,0.0
143,-0.05274803222625202,-0.1550100930908342,0.0
144,-0.9180047698190454,-4.747503372923128,1.0
145,1.1813786012882859,-5.631903758005167,1.0
146,-1.4668455460527625,-1.4169061131262595,0.0
147,-3.01640662779976,-0.5394546333745014,0.0
148,-1.803409664173841,-0.6895497777502005,0.0
149,-2.1573552591908536,-0.3122922511256933,0.0
150,-1.1476109448431353,-5.358114075479857,1.0
151,0.13940068454330068,-1.2348258203536526,0.0
152,-0.4214785022711216,0.349654456993174,0.0
153,-0.6235744688443705,-1.0994007905841945,0.0
154,0.4064154936762062,-5.19317670154984,1.0
155,-0.9389815726777853,-3.9829790085867556,1.0
156,-0.85172919725359,-3.1772763998720404,1.0
157,0.3547576931132181,-4.383113445606721,1.0
158,-0.06815162588569634,0.339964983801262,0.0
159,-0.8031413873416283,-5.4643376914354915,1.0
160,-0.22820944878633265,0.8235041539637314,0.0
161,-1.9457030831639588,-5.912783494135292,1.0
162,-0.6869322983490986,-0.8540957393017248,0.0
163,-0.7917250219231398,0.9766390364837128,0.0
164,-2.1268258087567435,-0.7306777528648248,0.0
165,-1.5973160689653627,-0.237921729736007,0.0
166,-0.7657021944780863,-4.444213035917127,1.0
167,-1.3479121493261526,0.15634896910398005,0.0
168,-0.9505050183499093,0.49383677628095635,0.0
169,-2.252795360049926,0.7774903558319101,0.0
170,-0.8333265046274709,0.6350314368921064,0.0
171,-1.3479254226291204,-5.761573388256559,1.0
172,1.0963468456657985,-5.234215801344536,1.0
173,0.38273243001226814,-5.034242280531954,1.0
174,-0.44816536268070806,-5.649337927730388,1.0
175,0.12663592210650698,-1.0799315083634233,0.0
176,-1.0068317522989838,-3.318423283732672,1.0
177,-1.4059629162678993,-5.59005764586954,1.0
178,-1.0859307669716127,0.19429293804577166,0.0
179,-0.4327097221473306,-0.2226751005151545,0.0
180,0.18333919925760125,-3.3290569672111427,1.0
181,0.32486961579618606,-4.002882019208241,1.0
182,-0.5425843937790091,-0.9646120137337284,0.0
183,-0.40630313044506255,-5.86404499110237,1.0
184,0.36448124924050557,-3.5286780438576617,1.0
185,0.49407907315760613,-0.20515826376580087,0.0
186,-0.8565493082342095,-6.541587399671787,1.0
187,-0.13556380114049427,-0.7421650204064419,0.0
188,1.4111720638896117,-4.214196173168827,1.0
189,0.30833124595934525,-6.378083467064077,1.0
190,-1.2266216593966155,-4.032553849949765,1.0
