what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162201112
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162202097
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1282162203527
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1282162210571
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1282162212888
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1282162213098
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1282162213332
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1282162213567
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1282162213776
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1282162216704
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162232483
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162234224
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.rename.element,1282162234240
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162238071
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162242999
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162243168
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162249226
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.rename.element,1282162249236
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162257817
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162262712
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.rename.element,1282162262721
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162267709
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162270515
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.rename.element,1282162270521
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1282162280465
