,input,output
0,-1.0954773869346734,3.5280780888348686
1,-0.3517587939698492,0.3064997258029899
2,0.5728643216080402,0.028963572056505474
3,0.6934673366834172,0.21579007901614142
4,-1.015075376884422,2.7308954197606488
5,1.1356783919597992,2.85915042950135
6,-0.27135678391959805,0.24652247237122857
7,-1.5376884422110553,12.05042990064881
8,-0.7336683417085428,1.0463017108956967
9,-1.6984924623115578,17.594272739455647
10,-0.6532663316582914,0.7908760693579931
11,0.31155778894472386,-0.03693440188401467
12,-1.8592964824120604,24.93111682845888
13,-0.4321608040201004,0.38584120886288176
14,0.391959798994975,-0.04877401920014879
15,-1.5175879396984926,11.467085881817594
16,1.6381909547738696,13.685069612731874
17,-0.07035175879396993,0.13522487192309388
18,1.8190954773869348,21.090848482813822
19,1.3567839195979898,6.199158297344459
20,-0.5929648241206029,0.6437377744774279
21,-0.4120603015075377,0.3636899464930542
22,-1.4974874371859297,10.906074782593068
23,1.9195979899497488,26.29653501634411
24,-0.4522613065326633,0.4098041132310657
25,0.8743718592964824,0.8318145333111081
26,-0.793969849246231,1.2917632921101807
27,1.778894472361809,19.238237119606346
28,-0.9547738693467336,2.2393910462514954
29,0.09045226130653283,0.05490774688267716
30,0.3316582914572863,-0.04163036790457067
31,1.8391959798994977,22.06493381432825
32,-0.3718592964824121,0.32417199798081064
33,1.9396984924623117,27.4419134004928
34,1.758793969849246,18.358308526366184
35,0.010050251256281229,0.09497489477690983
36,-1.3969849246231156,8.415719033604237
37,-1.2562814070351758,5.709842471346306
38,0.3517587939698492,-0.04525906816685932
39,1.1758793969849246,3.3357366055919684
40,0.613065326633166,0.07599242068684933
41,0.7738693467336684,0.43036490139363637
42,0.8542713567839195,0.7380207077861457
43,1.2763819095477387,4.770073566793845
44,-1.9396984924623115,29.3816118929551
45,0.6733668341708543,0.1745012233628
46,-1.8190954773869348,22.909943960200756
47,0.8140703517587942,0.5713353374463959
48,0.6331658291457285,0.10485704922765773
49,-0.8944723618090451,1.827494773292559
50,-1.899497487437186,27.086385811560902
51,1.658291457286432,14.395090411402101
52,-1.2763819095477387,6.046455476341584
53,-1.3567839195979898,7.555942216942449
54,-0.170854271356784,0.18713138589627698
55,-1.7587939698492463,20.117102496215438
56,1.6180904522613067,13.001072272711289
57,1.7386934673366836,17.508376010235963
58,1.3366834170854274,5.816413286495831
59,-1.5979899497487438,13.940453662400191
60,-0.7738693467336684,1.204234248127305
61,1.8592964824120601,23.071820346046806
62,1.4773869346733668,8.889422002849168
63,-0.31155778894472363,0.274623387060709
64,-0.5125628140703518,0.49432567468385835
65,-0.9346733668341709,2.093740583073207
66,0.8944723618090453,0.9330224114835151
67,1.0954773869346734,2.432600701900195
68,-0.5527638190954773,0.5631008742396562
69,1.3969849246231156,7.018734108981122
70,1.9597989949748746,28.623775688349237
71,-1.8391959798994975,23.904129794227735
72,-1.1557788944723617,4.2467455225282285
73,1.4170854271356785,7.456638378662749
74,2.0,31.1
75,-0.3316582914572863,0.29002792355271567
76,-2.0,33.1
77,-0.03015075376884413,0.11507702969350779
78,0.4723618090452262,-0.03661076758149473
79,1.0150753768844223,1.7158200428762285
80,1.678391959798995,15.131777182950291
81,1.1155778894472363,2.639841384184352
82,-0.693467336683417,0.9092574156995578
83,0.1306532663316582,0.03525615547981706
84,0.5326633165829144,-0.005325995482496654
85,-1.1758793969849246,4.5116160025768925
86,-1.0753768844221105,3.3123743124056753
87,-0.49246231155778886,0.46386221096637403
88,-1.4773869346733668,10.366808937522533
89,-0.914572864321608,1.9565619703572246
90,0.27135678391959805,-0.024834311548369487
91,0.9346733668341707,1.159067216239035
92,-0.1507537688442211,0.17640989010068753
93,-0.9949748743718594,2.5575884409358043
94,-1.7989949748743719,21.947846292295306
95,0.7939698492462313,0.49779344286395033
96,1.5778894472361809,11.708617089402802
97,0.9547738693467336,1.2846171769047618
98,-0.5728643216080402,0.6018278936645457
99,0.6532663316582914,0.13760973769970175
