what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694193481
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694209190
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1298694211125
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1298694212388
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1298694214416
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694217443
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694264196
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694272870
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694279203
executed,command,,,com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.debug,1298694283322
started,bundle,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser,1298694284211
started,bundle,com.google.gwt.eclipse.oophm,2.2.0.v201102111801,com.google.gwt.eclipse.oophm,1298694284476
opened,view,com.google.gwt.eclipse.oophm,2.2.0.v201102111801,com.google.gwt.eclipse.DevModeView,1298694285428
activated,view,com.google.gwt.eclipse.oophm,2.2.0.v201102111801,com.google.gwt.eclipse.DevModeView,1298694285662
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1298694297441
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694313011
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694331016
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694362216
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694378721
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1298694380686
activated,editor,com.google.gwt.eclipse.core,2.2.0.v201102111801,com.google.gwt.eclipse.core.editors.gwtJavaEditor,1298694383354
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694397082
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694397176
executed,command,,,com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.debug,1298694400873
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298694401169
