what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298812920390
started,bundle,org.eclipse.wst.ws.service.policy,1.0.3.v200811261813,org.eclipse.wst.ws.service.policy,1298812927251
started,bundle,org.eclipse.wst.command.env,1.0.308.v200811200248,org.eclipse.wst.command.env,1298812927625
started,bundle,org.eclipse.wst.ws,1.1.3.v200902042200,org.eclipse.wst.ws,1298812927653
started,bundle,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser,1298812938170
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813143896
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813144024
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813145459
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813149210
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813161827
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1298813162104
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813200277
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813235450
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813238036
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813508439
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813518805
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813519288
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813520614
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298813521613
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1298813529847
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1298813529909
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.206.v20090115,org.eclipse.jst.server.generic.jboss,1298813530003
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1298813530237
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1298813530424
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,org.eclipse.jst.server.websphere.core,1298813530720
