what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1298183839857
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1298183841482
closed,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1298183841526
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183843195
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183848152
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1298183849184
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183850564
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183851746
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1298183852346
closed,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1298183852407
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183853771
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183857956
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1298183858784
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183860142
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183861222
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1298183861954
closed,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1298183862024
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183862714
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183867020
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1298183867938
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183869618
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183870630
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1298183871267
closed,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1298183871412
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298183874508
