what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437844065
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437859060
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437863980
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437903627
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437907935
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437909034
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1298437909317
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437910359
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437915132
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437921119
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437929069
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1298437939147
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437941309
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437962477
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1298437973665
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1298437979294
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1298437979369
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1298437982535
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1298437983046
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437984718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298437993283
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1298437995312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298438017645
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298438018966
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1298438020655
