what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281469203703
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281469203750
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469204515
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469204515
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469204578
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469211093
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1281469213703
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1281469215812
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281469218750
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281469218750
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281469219703
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281469222546
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281469222546
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469225812
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469225812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469225859
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469238812
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1281469240296
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469242468
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1281469245437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469246406
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281469246468
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281469246500
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469247375
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281469247375
