what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277048279808
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277048282074
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277048282074
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277048282152
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277048284621
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1277048289058
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277048290183
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277048354855
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1277048354887
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277048357012
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277048427902
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1277048427918
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1277048432262
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1277048434949
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1277048435965
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1277048442043
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1277048443293
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1277048446793
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1277048474387
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277048476058
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277048476215
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1277048487574
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1277048491418
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1277048493699
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1277048500933
