what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1281901147656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901149906
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281901150625
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901150671
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1281901150687
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901153031
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281901155343
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901155390
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1281901155406
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901157828
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281901158718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901158750
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1281901158765
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281901160187
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1281901192843
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901198171
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901199515
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901199625
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901208453
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1281901215390
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901218921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901222187
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.rename.element,1281901222203
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901225187
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281901227156
