what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210227718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210228109
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1281210234609
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1281210238890
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1281210240328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210241500
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210241718
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1281210245265
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210246578
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210246859
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1281210252828
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210254437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210256375
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1281210258656
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1281210262281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210264015
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210264312
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1281210283593
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210284531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210284750
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1281210287578
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210289156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281210289375
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1281210305484
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1281210306250
