what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040159980
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.showInformation,1277040159996
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040163387
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1277040164496
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1277040166918
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040167121
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040174699
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040632715
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040635387
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040643183
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040652933
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1277040685590
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040688168
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040690199
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1277040693871
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040694668
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040696293
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1277040703043
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040705449
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040705652
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1277040707855
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040708590
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1277040710074
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1277040713512
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1277040716590
