-9223372036854775808,1,4,41.8,345.0,80.0,1
-9223372036854775808,1,7,38.8,305.0,22.0,1
-9223372036854775808,1,16,42.2,30.0,36.0,1
-9223372036854775808,1,31,29.4,80.0,13.0,1
-9223372036854775808,1,3,33.8,208.0,26.0,1
-9223372036854775808,1,8,40.7,150.0,51.0,1
-9223372036854775808,1,9,41.7,320.0,48.0,1
-9223372036854775808,1,26,40.3,46.0,8.0,1
-9223372036854775808,1,27,38.4,90.0,50.0,1
1731487948000,1,7,39.0,305.0,22.0,1
1731487948000,1,16,41.9,30.0,36.0,1
1731487948000,1,31,29.1,80.0,13.0,1
1731487948000,1,3,33.9,208.0,26.0,1
1731487948000,1,4,39.7,345.0,80.0,1
1731487948000,1,8,39.4,150.0,51.0,1
1731487948000,1,9,41.2,320.0,48.0,1
1731487948000,1,26,39.8,46.0,8.0,1
1731487948000,1,27,37.6,90.0,50.0,1
1731487949000,1,3,22.5,208.0,26.0,1
1731487949000,1,7,40.8,305.0,22.0,1
1731487949000,1,16,42.2,30.0,36.0,1
1731487949000,1,31,23.0,80.0,13.0,1
1731487949000,1,4,38.4,345.0,80.0,1
1731487949000,1,8,26.8,150.0,51.0,1
1731487949000,1,9,40.9,320.0,48.0,1
1731487949000,1,26,39.5,46.0,8.0,1
1731487949000,1,27,32.6,90.0,50.0,1
1731487950000,1,3,25.7,208.0,26.0,1
1731487950000,1,7,40.0,305.0,22.0,1
1731487950000,1,8,34.3,150.0,51.0,1
1731487950000,1,16,41.1,30.0,36.0,1
1731487950000,1,31,26.1,80.0,13.0,1
1731487950000,1,4,40.1,345.0,81.0,1
1731487950000,1,9,42.5,320.0,48.0,1
1731487950000,1,26,41.1,46.0,8.0,1
1731487950000,1,27,35.7,90.0,50.0,1
1731487951000,1,3,28.7,208.0,26.0,1
1731487951000,1,7,39.4,305.0,22.0,1
1731487951000,1,16,41.1,30.0,36.0,1
1731487951000,1,31,26.1,80.0,13.0,1
1731487951000,1,4,41.4,345.0,81.0,1
1731487951000,1,8,29.9,150.0,51.0,1
1731487951000,1,9,42.3,320.0,48.0,1
1731487951000,1,26,38.9,46.0,8.0,1
1731487951000,1,27,32.0,90.0,50.0,1
1731487952000,1,7,40.2,305.0,22.0,1
1731487952000,1,16,41.6,30.0,36.0,1
1731487952000,1,31,26.1,80.0,13.0,1
1731487952000,1,3,36.0,208.0,26.0,1
1731487952000,1,4,41.4,345.0,81.0,1
1731487952000,1,8,28.7,150.0,51.0,1
1731487952000,1,9,42.8,320.0,48.0,1
1731487952000,1,26,38.7,46.0,8.0,1
1731487952000,1,27,31.8,90.0,50.0,1
1731487953000,1,3,25.3,208.0,26.0,1
1731487953000,1,7,40.3,305.0,22.0,1
1731487953000,1,16,40.0,30.0,36.0,1
1731487953000,1,31,21.5,80.0,13.0,1
1731487953000,1,4,39.5,345.0,81.0,1
1731487953000,1,8,30.5,150.0,51.0,1
1731487953000,1,9,43.1,320.0,48.0,1
1731487953000,1,26,41.0,46.0,8.0,1
1731487953000,1,27,31.2,90.0,50.0,1
1731487954000,1,7,40.6,305.0,22.0,1
1731487954000,1,16,38.0,30.0,36.0,1
1731487954000,1,31,29.1,80.0,13.0,1
1731487954000,1,3,32.5,208.0,26.0,1
1731487954000,1,4,39.1,345.0,81.0,1
1731487954000,1,8,30.3,150.0,51.0,1
1731487954000,1,9,42.9,320.0,48.0,1
1731487954000,1,26,41.7,46.0,8.0,1
1731487954000,1,27,27.3,90.0,50.0,1
1731487955000,1,7,41.0,305.0,22.0,1
1731487955000,1,16,38.6,30.0,36.0,1
1731487955000,1,27,31.9,90.0,50.0,1
1731487955000,1,31,28.6,80.0,13.0,1
1731487955000,1,3,33.9,208.0,26.0,1
1731487955000,1,4,40.2,345.0,81.0,1
1731487955000,1,8,28.7,150.0,51.0,1
1731487955000,1,9,42.9,320.0,48.0,1
1731487955000,1,26,41.5,46.0,8.0,1
1731487956000,1,7,41.6,305.0,22.0,1
1731487956000,1,16,38.8,30.0,36.0,1
1731487956000,1,31,27.9,80.0,13.0,1
1731487956000,1,3,35.3,208.0,26.0,1
1731487956000,1,4,38.4,345.0,81.0,1
1731487956000,1,8,29.0,150.0,51.0,1
1731487956000,1,9,42.2,320.0,48.0,1
1731487956000,1,26,41.1,46.0,8.0,1
1731487956000,1,27,26.6,90.0,50.0,1
1731487957000,1,7,41.2,305.0,22.0,1
1731487957000,1,16,40.1,30.0,36.0,1
1731487957000,1,31,25.9,80.0,13.0,1
1731487957000,1,3,35.3,208.0,26.0,1
1731487957000,1,4,39.3,345.0,81.0,1
1731487957000,1,8,28.8,150.0,51.0,1
1731487957000,1,9,41.5,320.0,48.0,1
1731487957000,1,26,40.8,46.0,8.0,1
1731487957000,1,27,30.1,90.0,50.0,1
1731487958000,1,7,39.7,305.0,22.0,1
1731487958000,1,16,40.8,30.0,36.0,1
1731487958000,1,31,25.8,80.0,13.0,1
1731487958000,1,3,34.7,208.0,26.0,1
1731487958000,1,4,42.4,345.0,81.0,1
1731487958000,1,8,27.5,150.0,51.0,1
1731487958000,1,9,42.3,320.0,48.0,1
1731487958000,1,26,41.1,46.0,8.0,1
1731487958000,1,27,34.1,90.0,50.0,1
1731487959000,1,7,38.8,305.0,22.0,1
1731487959000,1,16,41.4,30.0,36.0,1
1731487959000,1,31,26.7,80.0,13.0,1
1731487959000,1,3,34.4,208.0,26.0,1
1731487959000,1,4,43.5,345.0,81.0,1
1731487959000,1,8,27.5,150.0,51.0,1
1731487959000,1,9,42.9,320.0,48.0,1
1731487959000,1,26,41.3,46.0,8.0,1
1731487959000,1,27,36.1,90.0,50.0,1
1731487960000,1,7,39.2,305.0,22.0,1
1731487960000,1,16,41.0,30.0,36.0,1
1731487960000,1,31,26.5,80.0,13.0,1
1731487960000,1,3,34.4,208.0,26.0,1
1731487960000,1,4,43.0,345.0,81.0,1
1731487960000,1,8,25.4,150.0,51.0,1
1731487960000,1,9,42.7,320.0,48.0,1
1731487960000,1,26,41.1,46.0,8.0,1
1731487960000,1,27,34.6,90.0,50.0,1
1731487961000,1,7,39.6,305.0,22.0,1
1731487961000,1,16,41.8,30.0,36.0,1
1731487961000,1,27,37.9,90.0,50.0,1
1731487961000,1,31,26.5,80.0,13.0,1
1731487961000,1,3,34.7,208.0,26.0,1
1731487961000,1,4,40.7,345.0,81.0,1
1731487961000,1,8,35.0,150.0,51.0,1
1731487961000,1,9,42.2,320.0,48.0,1
1731487961000,1,26,40.7,46.0,8.0,1
1731487962000,1,7,38.4,305.0,22.0,1
1731487962000,1,16,42.1,30.0,36.0,1
1731487962000,1,31,0.0,80.0,13.0,1
1731487962000,1,3,32.5,208.0,26.0,1
1731487962000,1,4,37.3,345.0,81.0,1
1731487962000,1,8,40.0,150.0,51.0,1
1731487962000,1,9,41.9,320.0,48.0,1
1731487962000,1,26,38.0,46.0,8.0,1
1731487962000,1,27,35.7,90.0,50.0,1
1731487963000,1,7,38.9,305.0,22.0,1
1731487963000,1,16,41.0,30.0,36.0,1
1731487963000,1,31,28.0,80.0,13.0,1
1731487963000,1,3,37.5,208.0,26.0,1
1731487963000,1,4,39.1,345.0,81.0,1
1731487963000,1,8,34.9,150.0,51.0,1
1731487963000,1,9,41.9,320.0,48.0,1
1731487963000,1,26,38.4,46.0,8.0,1
