-3.359999999999999876e+00,-1.136400000000000077e+01,-1.236799999999999899e+00,-6.916999999999999538e-02,-1.069499999999999965e-02,-5.796299999999999786e-01,9.125099999999999767e+00,1.499600000000000100e-01,-5.549400000000000333e+00,-1.042399999999999949e+02,-5.553400000000000003e-02,3.974600000000000222e+01,-1.153100000000000014e+00
-2.986099999999999977e+00,-1.136400000000000077e+01,-2.996799999999999908e+00,-6.916999999999999538e-02,-1.669500000000000151e-02,-4.506299999999999750e-01,-1.207499999999999929e+01,7.035599999999999632e-01,-5.549400000000000333e+00,-1.012399999999999949e+02,2.544500000000000206e+00,3.894599999999999795e+01,-4.183099999999999596e+00
-3.512000000000000011e+00,-1.136400000000000077e+01,1.693200000000000038e+00,-6.916999999999999538e-02,-1.176999999999999991e-01,-5.634400000000000346e-03,5.925099999999999589e+00,2.571599999999999997e-01,-4.549400000000000333e+00,-1.023700000000000010e+01,2.444699999999999929e-01,1.698600000000000065e+01,-6.830600000000000005e-01
1.967500000000000027e+00,-1.136400000000000077e+01,6.963199999999999612e+00,-6.916999999999999538e-02,1.582999999999999963e-01,1.513700000000000045e-01,1.932499999999999929e+01,-1.479200000000000070e+00,1.445100000000000051e+01,2.577599999999999909e+02,1.744499999999999940e+00,-2.564800000000000182e+02,3.566899999999999959e+00
-3.205799999999999983e+00,-1.136400000000000077e+01,-4.936799999999999855e+00,9.308300000000000463e-01,-4.769500000000000128e-02,-1.206300000000000011e-01,2.272500000000000142e+01,-7.470400000000000373e-01,-1.549400000000000110e+00,-1.012399999999999949e+02,-1.055500000000000105e+00,3.856600000000000250e+01,8.806900000000000617e+00
-3.388599999999999834e+00,1.136400000000000077e+00,-3.266799999999999926e+00,-6.916999999999999538e-02,-3.069500000000000006e-02,9.236600000000000366e-02,2.572500000000000142e+01,2.551699999999999857e+00,-4.549400000000000333e+00,-9.723699999999999477e+01,-3.255500000000000060e+00,3.584599999999999653e+01,7.796899999999999942e+00
-3.516099999999999781e+00,-1.136400000000000077e+01,-5.176800000000000068e+00,-6.916999999999999538e-02,-5.569500000000000145e-02,-4.436300000000000243e-01,-7.174900000000000055e+00,-4.171400000000000108e-01,-4.549400000000000333e+00,-1.292400000000000091e+02,7.444699999999999651e-01,2.088599999999999923e+01,-1.243100000000000094e+00
-3.471999999999999975e+00,-1.136400000000000077e+01,-4.226799999999999891e+00,-6.916999999999999538e-02,-1.067000000000000032e-01,-1.156299999999999967e-01,-6.197500000000000142e+01,1.925899999999999945e+00,-6.549400000000000333e+00,-1.752400000000000091e+02,-5.555299999999999683e-01,2.669600000000000151e+01,-6.843099999999999739e+00
-3.577999999999999847e+00,1.363599999999999923e+01,-6.276799999999999713e+00,-6.916999999999999538e-02,-1.287000000000000088e-01,-1.176299999999999985e-01,-2.187500000000000000e+01,1.605699999999999905e+00,-5.549400000000000333e+00,-1.272399999999999949e+02,5.444700000000000095e-01,3.396600000000000108e+01,-5.143099999999999561e+00
-3.282099999999999795e+00,-1.136400000000000077e+01,-4.936799999999999855e+00,-6.916999999999999538e-02,-4.769500000000000128e-02,1.962399999999999922e+00,1.825099999999999945e+00,-1.431399999999999895e-01,-1.549400000000000110e+00,-1.012399999999999949e+02,-1.055500000000000105e+00,2.227599999999999980e+01,-8.703099999999999170e+00
-3.561599999999999877e+00,-1.136400000000000077e+01,-6.646799999999999820e+00,-6.916999999999999538e-02,-1.057000000000000023e-01,-2.696299999999999808e-01,-2.347500000000000142e+01,6.321600000000000552e-01,-6.549400000000000333e+00,-1.612400000000000091e+02,4.446599999999999858e-02,3.931600000000000250e+01,2.069400000000000128e-01
-2.941600000000000215e+00,-1.136400000000000077e+01,-2.996799999999999908e+00,-6.916999999999999538e-02,-1.669500000000000151e-02,-4.716299999999999937e-01,2.172500000000000142e+01,8.869599999999999707e-01,-5.549400000000000333e+00,-1.012399999999999949e+02,2.544500000000000206e+00,2.020599999999999952e+01,2.156899999999999817e+00
4.653699999999999726e+00,-1.136400000000000077e+01,6.963199999999999612e+00,9.308300000000000463e-01,1.132999999999999979e-01,-4.096299999999999941e-01,2.102499999999999858e+01,-2.665399999999999991e+00,1.445100000000000051e+01,2.577599999999999909e+02,1.744499999999999940e+00,-8.794000000000000483e+00,-3.773099999999999898e+00
9.908699999999999619e+00,-1.136400000000000077e+01,6.963199999999999612e+00,-6.916999999999999538e-02,7.630499999999999783e-02,-2.421600000000000197e+00,3.142500000000000071e+01,-2.284400000000000208e+00,1.445100000000000051e+01,2.577599999999999909e+02,1.744499999999999940e+00,-2.252500000000000000e+02,6.769399999999999862e-01
-2.657799999999999940e+00,-1.136400000000000077e+01,-2.996799999999999908e+00,-6.916999999999999538e-02,-1.669500000000000151e-02,-2.376300000000000079e-01,2.022500000000000142e+01,6.583599999999999453e-01,-5.549400000000000333e+00,-1.012399999999999949e+02,2.544500000000000206e+00,-5.029399999999999693e+01,4.626900000000000013e+00
-3.513500000000000068e+00,2.263599999999999923e+01,-5.046800000000000175e+00,-6.916999999999999538e-02,-1.217000000000000026e-01,6.973700000000000454e-01,-5.087500000000000000e+01,1.696700000000000097e+00,-2.549399999999999888e+00,-7.923699999999999477e+01,-2.355500000000000149e+00,3.375600000000000023e+01,-7.793099999999999916e+00
6.110699999999999577e+00,-1.136400000000000077e+01,6.963199999999999612e+00,-6.916999999999999538e-02,1.852999999999999925e-01,1.213700000000000057e-01,2.862500000000000000e+01,-1.729899999999999993e+00,1.445100000000000051e+01,2.577599999999999909e+02,1.744499999999999940e+00,2.928600000000000136e+01,6.866900000000000226e+00
-1.984900000000000109e+00,-1.136400000000000077e+01,1.075300000000000011e+01,-6.916999999999999538e-02,6.930500000000000549e-02,-1.265600000000000058e+00,3.142500000000000071e+01,-2.355599999999999916e+00,-5.549400000000000333e+00,2.876300000000000168e+01,2.744499999999999940e+00,4.022599999999999909e+01,2.175700000000000145e+01
-3.541100000000000136e+00,4.863600000000000279e+01,-9.446799999999999642e+00,-6.916999999999999538e-02,-1.436999999999999944e-01,-4.006299999999999861e-01,-5.007500000000000284e+01,6.915300000000000225e+00,-5.549400000000000333e+00,2.762799999999999923e+00,-1.555300000000000016e-01,3.565599999999999881e+01,-4.863100000000000200e+00
-1.458499999999999908e+00,-1.136400000000000077e+01,8.443199999999999150e+00,-6.916999999999999538e-02,3.163000000000000256e-01,-6.566300000000000470e-01,3.142500000000000071e+01,-2.278399999999999981e+00,-4.549400000000000333e+00,-5.237199999999999633e+00,-3.755500000000000060e+00,-1.874000000000000057e+02,3.996900000000000119e+00
6.014599999999999808e-02,-1.136400000000000077e+01,6.963199999999999612e+00,-6.916999999999999538e-02,2.830500000000000030e-02,2.736600000000000144e-02,-1.667500000000000071e+01,1.966600000000000015e-01,1.445100000000000051e+01,2.577599999999999909e+02,1.744499999999999940e+00,3.194600000000000151e+01,-2.073100000000000165e+00
1.319800000000000040e+01,-1.136400000000000077e+01,6.963199999999999612e+00,-6.916999999999999538e-02,1.453000000000000125e-01,-1.007600000000000051e+00,2.952499999999999858e+01,-2.368900000000000006e+00,1.445100000000000051e+01,2.577599999999999909e+02,1.744499999999999940e+00,4.022599999999999909e+01,1.815700000000000003e+01
-3.480900000000000105e+00,-1.136400000000000077e+01,-2.576799999999999979e+00,-6.916999999999999538e-02,-3.469499999999999668e-02,-4.336300000000000154e-01,2.812500000000000000e+01,-1.688099999999999934e+00,-4.549400000000000333e+00,-2.423699999999999832e+01,2.444500000000000117e+00,3.737599999999999767e+01,3.816899999999999959e+00
6.448800000000000310e+00,-1.136400000000000077e+01,6.963199999999999612e+00,-6.916999999999999538e-02,2.930500000000000119e-02,5.483700000000000241e-01,2.572500000000000142e+01,-1.706800000000000095e+00,1.445100000000000051e+01,2.577599999999999909e+02,1.744499999999999940e+00,-2.753399999999999750e+02,7.036900000000000155e+00
-3.464900000000000091e+00,-1.136400000000000077e+01,-2.576799999999999979e+00,-6.916999999999999538e-02,-3.469499999999999668e-02,4.423699999999999855e-01,1.132499999999999929e+01,-1.017200000000000104e+00,-4.549400000000000333e+00,-2.423699999999999832e+01,2.444500000000000117e+00,3.808599999999999852e+01,-3.233099999999999863e+00
