,input1,input2,output
0,1.6898181645347883,-1.6981537704350016,0.0
1,-1.0946030712061448,-2.8762780857664936,0.0
2,-0.31590741051152116,-3.4615846048147088,0.0
3,3.383144774863942,-2.0555205130095864,0.0
4,1.8416312640736363,-3.249458580160949,0.0
5,-0.9695617325843953,-7.047323613057962,1.0
6,1.0386305518401882,-4.656715102321954,0.0
7,-0.6301983469660446,-2.537217744474226,0.0
8,1.4937417773491886,-3.1161039390343666,0.0
9,-1.7130955119966536,-7.320594275790741,1.0
10,0.8093465064186006,-3.3948495140334503,0.0
11,-0.10438333942845057,-2.9478349207390258,0.0
12,-1.0635542741688842,-5.03509517686967,1.0
13,-2.930156502524321,-5.178589092087329,1.0
14,-0.225435518830168,-2.155637023598453,0.0
15,1.576590816614941,-3.208298755577995,0.0
16,-2.919113444869944,-4.807246150934784,1.0
17,-1.300619516412183,-6.06122228744591,1.0
18,-2.4059417271884835,-4.275631495130035,1.0
19,0.6908855552282912,-3.2334666615436927,0.0
20,1.920858823780819,-2.6812723470569786,0.0
21,-2.0148577033547026,-4.178594062975189,1.0
22,-1.435991464926191,-6.284552297992527,1.0
23,2.5327792143584578,-1.530641230099715,0.0
24,-3.139802455426774,-4.2150424787595,1.0
25,1.800564803430997,-2.9217398248383386,0.0
26,2.764052345967664,-2.599842791632777,0.0
27,0.4013460630770139,-4.115896985960394,0.0
28,-2.3655510899860372,-4.061907459094354,1.0
29,-0.3065268517353166,-1.341869320381812,0.0
30,-2.647181431847761,-4.527752849912151,1.0
31,-1.5475109073603535,-4.902103854587373,1.0
32,1.862596011328451,-5.655619092974932,0.0
33,1.8689634868967953,-2.723128094153872,0.0
34,0.49718329935746175,-0.5875463204562514,0.0
35,-2.058586551133861,-5.317543093930199,1.0
36,-2.2413377914531045,-5.878190342810073,1.0
37,0.49720039158700713,-7.245321648371402,1.0
38,0.3656779063190364,-3.362741165987138,0.0
39,-2.50535831726441,-5.815791541993971,1.0
40,-1.5231016310777776,-4.851550418619922,1.0
41,-0.04855296506709261,-4.420017937178975,0.0
42,-0.5986551687080404,-5.41038179365787,1.0
43,1.0977249677148555,-2.4170463202467065,0.0
44,0.01448926231584935,-4.471835007463587,0.0
45,-2.944368490824294,-4.761896852167688,1.0
46,0.6909870309528778,-4.676003806329977,0.0
47,-3.688230027771432,-5.112465982559553,1.0
48,-1.7804904442069547,-4.606937066019908,1.0
49,-2.5457119740177823,-6.884585844979448,1.0
50,-2.1435795117163208,-5.382025448950383,1.0
51,-0.7751294358063403,-4.935143893656424,1.0
52,1.3960067126616453,-4.093061508730505,0.0
53,-1.0695915038888837,-5.17531640232702,1.0
54,-2.4538040410520012,-4.596735459836753,1.0
55,0.014060154918468015,-5.306765776027005,1.0
56,-4.582796632969945,-6.15395036365201,1.0
57,-0.054628463985013864,-2.1797521626753187,0.0
58,0.8818359548714303,-3.6801782039968503,0.0
59,-1.9629942780898504,-4.232097592267296,1.0
60,-1.0274642108574632,-2.8661317527954626,1.0
61,0.12920285081811822,-3.5788496647644155,0.0
62,1.786327962108976,-3.466419096735943,0.0
63,-3.6326345262344955,-6.567767724308454,1.0
64,1.6937731526901325,-3.159573438146267,0.0
65,2.8675579901499675,-3.977277879876411,0.0
66,0.31216238897131765,-4.21407740309412,0.0
67,-2.837678041907945,-5.59118310376443,1.0
68,2.099659595887113,-2.3447362692774023,0.0
69,0.9718177716613451,-2.5716681294695825,0.0
70,-2.6600563201340828,-4.824181046703972,1.0
71,-0.9655901135184819,-5.996212640371066,1.0
72,-3.6018360489725367,-5.88718094184504,1.0
73,1.4023416411775491,-3.684810090940313,0.0
74,1.7714059486768456,-1.9705611712172328,0.0
75,0.18663574079579714,-4.466424327802514,0.0
76,1.2799245990432382,-3.098150389642958,0.0
77,2.1880297923523018,-2.6830573880751505,0.0
