-2.669200000000000017e+00,7.001899999999999791e-01,5.241799999999999793e-01,-2.259199999999999875e+00,1.455300000000000038e+00,4.172800000000000153e+01,1.102600000000000051e+02,5.278299999999999770e+00,1.310799999999999965e+00,2.711800000000000210e+00,-1.760199999999999959e-02,-2.166300000000000170e-02
1.330799999999999983e+00,7.001899999999999791e-01,-4.475799999999999557e+00,-3.259199999999999875e+00,-5.446800000000000530e-01,-7.117199999999999704e+01,-4.613399999999999750e+02,-2.821699999999999875e+00,-3.689200000000000035e+00,-1.728800000000000026e+01,-9.175999999999999712e-01,-2.166300000000000170e-02
1.330799999999999983e+00,7.001899999999999791e-01,-4.475799999999999557e+00,-2.591899999999999760e-01,-5.744699999999999918e+00,-9.267199999999999704e+01,-4.929399999999999977e+02,-6.021700000000000053e+00,-1.358900000000000041e+01,2.571199999999999974e+01,4.823999999999999955e-01,-2.166300000000000170e-02
-2.669200000000000017e+00,-2.998100000000000209e-01,1.524199999999999999e+00,1.740799999999999903e+00,2.755300000000000082e+00,3.452799999999999869e+01,1.734600000000000080e+02,-9.216600000000000348e-01,9.710800000000000765e+00,-1.728800000000000026e+01,-1.817600000000000104e+00,-2.166300000000000170e-02
-3.669200000000000017e+00,-1.299800000000000066e+00,1.524199999999999999e+00,2.740800000000000125e+00,3.553200000000000247e-01,1.654300000000000068e+02,2.771600000000000250e+02,-1.921699999999999964e+00,3.010800000000000143e+00,-1.288200000000000012e+00,-1.760199999999999959e-02,-2.166300000000000170e-02
1.330799999999999983e+00,-1.299800000000000066e+00,-4.475799999999999557e+00,1.740799999999999903e+00,-4.468099999999999850e-02,-6.077199999999999847e+01,-4.475400000000000205e+02,-1.221700000000000008e+00,-3.689200000000000035e+00,-1.328800000000000026e+01,4.482400000000000162e+00,-2.166300000000000170e-02
-1.669200000000000017e+00,7.001899999999999791e-01,5.241799999999999793e-01,1.740799999999999903e+00,2.855300000000000171e+00,2.852799999999999869e+01,4.625999999999999801e+01,1.127800000000000047e+01,-1.289199999999999902e+00,7.711800000000000210e+00,1.782399999999999984e+00,-2.166300000000000170e-02
-2.669200000000000017e+00,7.001899999999999791e-01,5.241799999999999793e-01,7.408099999999999685e-01,3.255300000000000082e+00,2.482799999999999940e+01,3.875999999999999801e+01,6.078299999999999592e+00,4.610800000000000232e+00,-8.288199999999999790e+00,1.382400000000000073e+00,-2.166300000000000170e-02
3.330799999999999983e+00,1.700199999999999934e+00,5.241799999999999793e-01,1.740799999999999903e+00,3.055299999999999905e+00,1.202300000000000040e+02,1.671599999999999966e+02,-6.216599999999999904e-01,1.083199999999999961e-02,1.971199999999999974e+01,8.823999999999999622e-01,-2.166300000000000170e-02
3.330799999999999983e+00,1.700199999999999934e+00,1.524199999999999999e+00,-3.259199999999999875e+00,9.553199999999999470e-01,-2.472300000000000164e+00,2.160600000000000023e+02,-2.821699999999999875e+00,3.810799999999999965e+00,-9.288199999999999790e+00,-1.817600000000000104e+00,-2.166300000000000170e-02
3.330799999999999983e+00,1.700199999999999934e+00,5.241799999999999793e-01,-1.259200000000000097e+00,4.555299999999999905e+00,1.068299999999999983e+02,1.420600000000000023e+02,8.978300000000000836e+00,9.310800000000000409e+00,-1.528800000000000026e+01,-2.217600000000000016e+00,-2.166300000000000170e-02
-2.669200000000000017e+00,-2.299799999999999844e+00,5.241799999999999793e-01,-2.591899999999999760e-01,9.553199999999999470e-01,1.375300000000000011e+02,2.058600000000000136e+02,-2.721699999999999786e+00,1.510799999999999921e+00,1.171199999999999974e+01,-1.817600000000000104e+00,-2.166300000000000170e-02
2.330799999999999983e+00,-1.299800000000000066e+00,-4.475799999999999557e+00,-3.259199999999999875e+00,-3.044700000000000184e+00,-5.867199999999999704e+01,-4.441399999999999864e+02,-4.021700000000000053e+00,-7.889199999999999768e+00,1.711799999999999988e+00,1.782399999999999984e+00,-2.166300000000000170e-02
-6.692500000000000115e-01,-2.998100000000000209e-01,1.524199999999999999e+00,-2.591899999999999760e-01,2.255300000000000082e+00,2.612800000000000011e+01,1.584600000000000080e+02,1.783399999999999985e-01,1.910800000000000054e+00,-2.728800000000000026e+01,-2.717600000000000016e+00,-2.166300000000000170e-02
-2.669200000000000017e+00,-2.998100000000000209e-01,1.524199999999999999e+00,-3.259199999999999875e+00,9.553199999999999470e-01,-2.472300000000000164e+00,2.160600000000000023e+02,-2.821699999999999875e+00,1.510799999999999921e+00,-3.288199999999999790e+00,-2.217600000000000016e+00,-2.166300000000000170e-02
-6.692500000000000115e-01,7.001899999999999791e-01,1.524199999999999999e+00,-2.259199999999999875e+00,4.553200000000000025e-01,2.142800000000000082e+01,2.641600000000000250e+02,3.478299999999999947e+00,-2.989199999999999857e+00,-6.288199999999999790e+00,1.382400000000000073e+00,-2.166300000000000170e-02
-6.692500000000000115e-01,-1.299800000000000066e+00,5.241799999999999793e-01,-1.259200000000000097e+00,3.855300000000000171e+00,2.852799999999999869e+01,1.411599999999999966e+02,1.097799999999999976e+01,1.001099999999999923e+01,-1.528800000000000026e+01,8.823999999999999622e-01,-2.166300000000000170e-02
3.330799999999999983e+00,1.700199999999999934e+00,-1.475800000000000001e+00,-1.259200000000000097e+00,5.553200000000000358e-01,3.692799999999999727e+01,-1.707400000000000091e+02,3.678300000000000125e+00,7.108299999999999619e-01,-1.288200000000000012e+00,8.823999999999999622e-01,-2.166300000000000170e-02
3.307499999999999885e-01,-2.998100000000000209e-01,-4.475799999999999557e+00,-3.259199999999999875e+00,-5.446800000000000530e-01,-7.117199999999999704e+01,-4.613399999999999750e+02,-2.821699999999999875e+00,-5.689199999999999591e+00,-4.288199999999999790e+00,1.382400000000000073e+00,-2.166300000000000170e-02
-6.692500000000000115e-01,7.001899999999999791e-01,5.241799999999999793e-01,-2.591899999999999760e-01,-1.244699999999999918e+00,1.553300000000000125e+02,2.553600000000000136e+02,-3.421699999999999964e+00,-1.489200000000000079e+00,9.711800000000000210e+00,-9.175999999999999712e-01,-2.166300000000000170e-02
-2.669200000000000017e+00,7.001899999999999791e-01,-1.475800000000000001e+00,-2.591899999999999760e-01,3.055299999999999905e+00,1.082799999999999940e+01,-1.977400000000000091e+02,8.978300000000000836e+00,3.810799999999999965e+00,-4.288199999999999790e+00,5.382399999999999629e+00,-2.166300000000000170e-02
2.330799999999999983e+00,7.001899999999999791e-01,1.524199999999999999e+00,1.740799999999999903e+00,1.855299999999999949e+00,-2.287199999999999989e+01,1.506599999999999966e+02,-1.921699999999999964e+00,-1.089199999999999946e+00,6.711800000000000210e+00,3.182399999999999896e+00,-2.166300000000000170e-02
-6.692500000000000115e-01,7.001899999999999791e-01,5.241799999999999793e-01,2.740800000000000125e+00,1.355299999999999949e+00,9.232800000000000296e+01,1.165600000000000023e+02,-9.216600000000000348e-01,-8.489200000000000301e+00,3.071199999999999974e+01,-3.117599999999999927e+00,-2.166300000000000170e-02
-6.692500000000000115e-01,-2.998100000000000209e-01,4.524200000000000443e+00,-3.259199999999999875e+00,-5.244699999999999918e+00,-8.547199999999999420e+01,-1.982400000000000091e+02,-6.421700000000000408e+00,-1.428899999999999970e+01,-2.328800000000000026e+01,4.482400000000000162e+00,-2.166300000000000170e-02
-3.669200000000000017e+00,-1.299800000000000066e+00,1.524199999999999999e+00,7.408099999999999685e-01,4.553200000000000025e-01,-1.957199999999999918e+01,1.901599999999999966e+02,-1.821700000000000097e+00,2.108299999999999896e-01,1.711799999999999988e+00,-1.817600000000000104e+00,-2.166300000000000170e-02
-2.669200000000000017e+00,-2.299799999999999844e+00,1.524199999999999999e+00,7.408099999999999685e-01,1.755300000000000082e+00,7.027700000000000280e+00,1.200600000000000023e+02,3.178300000000000125e+00,4.110800000000000232e+00,-7.288199999999999790e+00,4.823999999999999955e-01,-2.166300000000000170e-02
2.330799999999999983e+00,-2.998100000000000209e-01,5.241799999999999793e-01,2.740800000000000125e+00,1.155299999999999994e+00,6.422799999999999443e+01,1.527599999999999909e+02,4.778299999999999770e+00,3.010800000000000143e+00,2.871199999999999974e+01,3.582399999999999807e+00,9.783399999999999874e-01
-2.669200000000000017e+00,-2.998100000000000209e-01,-4.475799999999999557e+00,-2.259199999999999875e+00,2.755300000000000082e+00,-9.587199999999999989e+01,-5.223400000000000318e+02,2.378299999999999859e+00,-3.689200000000000035e+00,-2.528800000000000026e+01,3.582399999999999807e+00,-2.166300000000000170e-02
-2.669200000000000017e+00,-2.299799999999999844e+00,5.241799999999999793e-01,-2.259199999999999875e+00,3.955299999999999816e+00,1.012300000000000040e+02,1.329600000000000080e+02,4.783399999999999874e-01,9.010799999999999699e+00,-1.728800000000000026e+01,-1.817600000000000104e+00,-2.166300000000000170e-02
-2.669200000000000017e+00,-2.998100000000000209e-01,1.524199999999999999e+00,2.740800000000000125e+00,-4.024499999999999744e+01,-6.467199999999999704e+01,1.586599999999999966e+02,-8.621700000000000585e+00,-6.689199999999999591e+00,3.371200000000000330e+01,2.282399999999999984e+00,-2.166300000000000170e-02
-3.669200000000000017e+00,-2.299799999999999844e+00,5.241799999999999793e-01,-2.259199999999999875e+00,3.553200000000000247e-01,1.032799999999999940e+01,1.366000000000000014e+01,-2.021700000000000053e+00,2.710799999999999876e+00,-2.528800000000000026e+01,2.682399999999999896e+00,-2.166300000000000170e-02
3.330799999999999983e+00,1.700199999999999934e+00,-4.475799999999999557e+00,7.408099999999999685e-01,1.055299999999999905e+00,-7.507200000000000273e+01,-4.671399999999999864e+02,-1.221700000000000008e+00,-1.489200000000000079e+00,-2.028800000000000026e+01,1.382400000000000073e+00,-2.166300000000000170e-02
-6.692500000000000115e-01,1.700199999999999934e+00,4.524200000000000443e+00,-2.591899999999999760e-01,-6.044699999999999740e+00,-8.447199999999999420e+01,-1.959399999999999977e+02,-7.021700000000000053e+00,-1.378899999999999970e+01,1.671199999999999974e+01,8.823999999999999622e-01,-2.166300000000000170e-02
1.330799999999999983e+00,-1.299800000000000066e+00,1.524199999999999999e+00,2.740800000000000125e+00,2.855300000000000171e+00,3.842799999999999727e+01,1.806599999999999966e+02,-9.216600000000000348e-01,3.910800000000000054e+00,-5.288199999999999790e+00,-4.176000000000000267e-01,-2.166300000000000170e-02
-1.669200000000000017e+00,-2.998100000000000209e-01,1.524199999999999999e+00,7.408099999999999685e-01,3.655299999999999994e+00,-2.577199999999999847e+01,1.443600000000000136e+02,6.878300000000000303e+00,9.108300000000000285e-01,5.711800000000000210e+00,1.382400000000000073e+00,-2.166300000000000170e-02
4.330799999999999983e+00,4.700199999999999712e+00,-4.758200000000000207e-01,-2.591899999999999760e-01,2.555299999999999905e+00,3.527699999999999836e+00,1.206000000000000050e+01,4.783399999999999874e-01,1.131099999999999994e+01,-1.928800000000000026e+01,4.823999999999999955e-01,-2.166300000000000170e-02
3.330799999999999983e+00,1.700199999999999934e+00,5.241799999999999793e-01,-3.259199999999999875e+00,1.655299999999999994e+00,-2.197200000000000131e+01,-5.234000000000000341e+01,-5.216600000000000126e-01,5.210799999999999876e+00,-1.728800000000000026e+01,-9.175999999999999712e-01,-2.166300000000000170e-02
3.330799999999999983e+00,1.700199999999999934e+00,5.241799999999999793e-01,-2.591899999999999760e-01,5.531900000000000012e-02,8.322799999999999443e+01,9.506000000000000227e+01,-2.221699999999999786e+00,2.410800000000000054e+00,-3.288199999999999790e+00,-4.176000000000000267e-01,-2.166300000000000170e-02
4.330799999999999983e+00,-2.998100000000000209e-01,1.524199999999999999e+00,-2.259199999999999875e+00,-6.244699999999999918e+00,-3.747200000000000131e+01,1.239599999999999937e+02,-5.821699999999999875e+00,5.410800000000000054e+00,-8.288199999999999790e+00,-9.175999999999999712e-01,-2.166300000000000170e-02
1.330799999999999983e+00,-2.998100000000000209e-01,-5.475799999999999557e+00,-2.259199999999999875e+00,-1.554499999999999993e+01,-1.064699999999999989e+02,-5.317400000000000091e+02,-7.121699999999999697e+00,-1.378899999999999970e+01,3.271200000000000330e+01,1.382400000000000073e+00,-2.166300000000000170e-02
2.330799999999999983e+00,-2.998100000000000209e-01,1.524199999999999999e+00,7.408099999999999685e-01,3.655299999999999994e+00,-2.577199999999999847e+01,1.443600000000000136e+02,6.878300000000000303e+00,1.210800000000000098e+00,2.711800000000000210e+00,8.823999999999999622e-01,-2.166300000000000170e-02
-1.669200000000000017e+00,1.700199999999999934e+00,-1.475800000000000001e+00,7.408099999999999685e-01,4.553200000000000025e-01,-1.677199999999999847e+01,-3.158399999999999750e+02,-1.921699999999999964e+00,3.108299999999999952e-01,-6.288199999999999790e+00,4.823999999999999955e-01,-2.166300000000000170e-02
-2.669200000000000017e+00,-2.998100000000000209e-01,5.241799999999999793e-01,-1.259200000000000097e+00,4.555299999999999905e+00,1.068299999999999983e+02,1.420600000000000023e+02,8.978300000000000836e+00,1.191099999999999959e+01,-2.528800000000000026e+01,4.823999999999999955e-01,-2.166300000000000170e-02
1.330799999999999983e+00,1.700199999999999934e+00,5.241799999999999793e-01,-3.259199999999999875e+00,5.555299999999999905e+00,6.462800000000000011e+01,1.138599999999999994e+02,7.778299999999999770e+00,5.010799999999999699e+00,-2.288199999999999790e+00,-1.817600000000000104e+00,-2.166300000000000170e-02
3.307499999999999885e-01,-2.998100000000000209e-01,-4.475799999999999557e+00,7.408099999999999685e-01,1.055299999999999905e+00,-7.757200000000000273e+01,-4.704399999999999977e+02,-2.166300000000000170e-02,-3.289200000000000124e+00,-1.928800000000000026e+01,2.282399999999999984e+00,-2.166300000000000170e-02
1.330799999999999983e+00,-1.299800000000000066e+00,-5.475799999999999557e+00,7.408099999999999685e-01,-6.544699999999999740e+00,-1.035699999999999932e+02,-4.951399999999999864e+02,-6.321699999999999875e+00,-4.189199999999999591e+00,-2.288199999999999790e+00,-1.317600000000000104e+00,-2.166300000000000170e-02
1.330799999999999983e+00,7.001899999999999791e-01,1.524199999999999999e+00,7.408099999999999685e-01,-3.446799999999999864e-01,1.791299999999999955e+02,3.073600000000000136e+02,-1.621699999999999919e+00,-8.589199999999999946e+00,3.371200000000000330e+01,-1.760199999999999959e-02,-2.166300000000000170e-02
-2.669200000000000017e+00,7.001899999999999791e-01,5.241799999999999793e-01,1.740799999999999903e+00,3.055299999999999905e+00,1.202300000000000040e+02,1.671599999999999966e+02,-6.216599999999999904e-01,1.083199999999999961e-02,1.971199999999999974e+01,8.823999999999999622e-01,-2.166300000000000170e-02
2.330799999999999983e+00,-2.998100000000000209e-01,1.524199999999999999e+00,-3.259199999999999875e+00,9.553199999999999470e-01,-2.472300000000000164e+00,2.160600000000000023e+02,-2.821699999999999875e+00,4.108299999999999730e-01,-2.882000000000000117e-01,-1.817600000000000104e+00,-2.166300000000000170e-02
-1.669200000000000017e+00,-2.998100000000000209e-01,-4.475799999999999557e+00,1.740799999999999903e+00,1.055299999999999905e+00,-7.507200000000000273e+01,-4.671399999999999864e+02,-1.221700000000000008e+00,-7.289200000000000124e+00,-1.428800000000000026e+01,2.282399999999999984e+00,-2.166300000000000170e-02
2.330799999999999983e+00,-2.998100000000000209e-01,5.241799999999999793e-01,-2.591899999999999760e-01,1.255300000000000082e+00,-1.672299999999999898e+00,1.755999999999999872e+01,-1.021700000000000053e+00,2.510800000000000143e+00,-6.288199999999999790e+00,-1.317600000000000104e+00,-2.166300000000000170e-02
-3.669200000000000017e+00,-2.998100000000000209e-01,1.524199999999999999e+00,-2.591899999999999760e-01,2.155299999999999994e+00,8.127700000000000813e+00,2.355600000000000023e+02,-1.521700000000000053e+00,-2.089199999999999946e+00,-1.628800000000000026e+01,-1.760199999999999959e-02,-2.166300000000000170e-02
