,input,output
0,-1.0954773869346734,-4.275492398560441
1,-0.3517587939698492,-2.0032811888624638
2,0.5728643216080402,1.530462176605162
3,0.6934673366834172,2.4595334809514187
4,-1.015075376884422,-4.044991959743774
5,1.1356783919597992,8.28981281217189
6,-0.27135678391959805,-1.774976251853049
7,-1.5376884422110553,-4.929471546222368
8,-0.7336683417085428,-3.1628242144675225
9,-1.6984924623115578,-4.687969959118501
10,-0.6532663316582914,-2.908492472380175
11,0.31155778894472386,0.10164861132048797
12,-1.8592964824120604,-4.025285930216969
13,-0.4321608040201004,-2.2362623104713473
14,0.391959798994975,0.47355033627934473
15,-1.5175879396984926,-4.93577679608074
16,1.6381909547738696,22.59305155642517
17,-0.07035175879396993,-1.206777803917427
18,1.8190954773869348,30.755760987382693
19,1.3567839195979898,13.295295051740004
20,-0.5929648241206029,-2.720641009534361
21,-0.4120603015075377,-2.177487794478363
22,-1.4974874371859297,-4.93746534206168
23,1.9195979899497488,36.16870346107361
24,-0.4522613065326633,-2.2954182172621254
25,0.8743718592964824,4.309102257290149
26,-0.793969849246231,-3.355150566090204
27,1.778894472361809,28.773491666466768
28,-0.9547738693467336,-3.862457032790369
29,0.09045226130653283,-0.7189145752006993
30,0.3316582914572863,0.19003446719732864
31,1.8391959798994977,31.78517828735236
32,-0.3718592964824121,-2.0610182916859765
33,1.9396984924623117,37.333367577896695
34,1.758793969849246,27.819743455705126
35,0.010050251256281229,-0.9697461981757979
36,-1.3969849246231156,-4.883393629056464
37,-1.2562814070351758,-4.6651849707205475
38,0.3517587939698492,0.2813700159507744
39,1.1758793969849246,9.073927607424984
40,0.613065326633166,1.81714771265943
41,0.7738693467336684,3.2060316932480513
42,0.8542713567839195,4.0720313488707385
43,1.2763819095477387,11.27126593298314
44,-1.9396984924623115,-3.4967444478516136
45,0.6733668341708543,2.2897555925845015
46,-1.8190954773869348,-4.237148054176206
47,0.8140703517587942,3.623092850489205
48,0.6331658291457285,1.9687874904741647
49,-0.8944723618090451,-3.6745073196266818
50,-1.899497487437186,-3.7792016799610657
51,1.658291457286432,23.407295701824502
52,-1.2763819095477387,-4.704699853373962
53,-1.3567839195979898,-4.836019585637178
54,-0.170854271356784,-1.4924943831958197
55,-1.7587939698492463,-4.49532548765818
56,1.6180904522613067,21.80056974420703
57,1.7386934673366836,26.890328614480296
58,1.3366834170854274,12.765715133402031
59,-1.5979899497487438,-4.880833024782933
60,-0.7738693467336684,-3.290984586859591
61,1.8592964824120601,32.84072133648953
62,1.4773869346733668,16.828193342043615
63,-0.31155778894472363,-1.88866760702789
64,-0.5125628140703518,-2.4752673294512295
65,-0.9346733668341709,-3.8002918911858017
66,0.8944723618090453,4.554927524095224
67,1.0954773869346734,7.5559732044984145
68,-0.5527638190954773,-2.5971757168184704
69,1.3969849246231156,14.40375395959765
70,1.9597989949748746,38.526486068243635
71,-1.8391959798994975,-4.135362778117418
72,-1.1557788944723617,-4.434920136268166
73,1.4170854271356785,14.983364592605927
74,2.0,41.0
75,-0.3316582914572863,-1.9458412447885234
76,-2.0,-3.0
77,-0.03015075376884413,-1.08959718511717
78,0.4723618090452262,0.9007882726686158
79,1.0150753768844223,6.2291057325763175
80,1.678391959798995,24.243720892040116
81,1.1155778894472363,7.916767524420534
82,-0.693467336683417,-3.035215839499984
83,0.1306532663316582,-0.5862179560450871
84,0.5326633165829144,1.2644883380899485
85,-1.1758793969849246,-4.484866590833295
86,-1.0753768844221105,-4.219560163258539
87,-0.49246231155778886,-2.4149153398187497
88,-1.4773869346733668,-4.93473356237063
89,-0.914572864321608,-3.7376143991697095
90,0.27135678391959805,-0.06691065937714669
91,0.9346733668341707,5.073924396180169
92,-0.1507537688442211,-1.4358703758738651
93,-0.9949748743718594,-3.9848996243781563
94,-1.7989949748743719,-4.330900820913735
95,0.7939698492462313,3.4107051766014367
96,1.5778894472361809,20.279237861622615
97,0.9547738693467336,5.347647427543165
98,-0.5728643216080402,-2.658719381801756
99,0.6532663316582914,2.126249176065584
