22.59486512,88.36189954,1731226381000
22.59486267,88.36189908,1731226382000
22.59486151,88.36189697,1731226383000
22.59486168,88.36189454,1731226384000
22.59486277,88.36189259,1731226385000
22.59486252,88.3618903,1731226386000
22.59486136,88.36188835,1731226387000
22.59486245,88.36188755,1731226388000
22.5948603,88.36188692,1731226389000
22.59485914,88.36188693,1731226390000
22.59485816,88.36188601,1731226391000
22.59485788,88.3618846,1731226392000
22.59485632,88.36188637,1731226393000
22.59485503,88.36188368,1731226394000
22.59485568,88.36188316,1731226395000
22.59485549,88.36188404,1731226396000
22.59485503,88.36188575,1731226397000
22.59485571,88.3618838,1731226398000
22.59485679,88.361885,1731226399000
22.59485422,88.36188495,1731226400000
22.59485176,88.3618863,1731226401000
22.59485207,88.36188866,1731226402000
22.59485095,88.36189026,1731226403000
22.59485109,88.36189099,1731226404000
22.59485123,88.36188845,1731226405000
22.59485087,88.36189015,1731226406000
22.5948499,88.36189003,1731226407000
22.59484941,88.36188995,1731226408000
22.59484906,88.36188991,1731226409000
22.59484891,88.36188991,1731226410000
22.59484872,88.36188992,1731226411000
22.59484856,88.36188994,1731226412000
22.59484847,88.36188994,1731226413000
22.59484831,88.36188995,1731226414000
22.59484822,88.36188996,1731226415000
22.59484812,88.36188999,1731226416000
22.59484801,88.36188998,1731226417000
22.59484792,88.36188999,1731226418000
22.59484789,88.36188993,1731226419000
22.59484783,88.36188994,1731226420000
22.59484774,88.36188988,1731226421000
22.59484771,88.36188989,1731226422000
22.59484768,88.3618899,1731226423000
22.59484765,88.36188991,1731226424000
22.59484761,88.36188993,1731226425000
22.59484758,88.36188996,1731226426000
22.59484756,88.36188996,1731226427000
22.59484755,88.36188999,1731226428000
22.59484753,88.36189001,1731226429000
22.59484752,88.36189003,1731226430000
22.59484751,88.36189004,1731226431000
22.59484751,88.36189006,1731226432000
22.5948475,88.36189009,1731226433000
22.59484749,88.3618901,1731226434000
22.59484748,88.36189013,1731226435000
22.59484748,88.36189015,1731226436000
22.59484747,88.36189017,1731226437000
22.59484746,88.36189018,1731226438000
22.59484746,88.3618902,1731226439000
22.59484745,88.36189021,1731226440000
22.59484745,88.36189024,1731226441000
22.59484744,88.36189025,1731226442000
22.59484744,88.36189027,1731226443000
22.59484743,88.3618903,1731226444000
22.59484743,88.36189032,1731226445000
22.59484742,88.36189035,1731226446000
22.59484741,88.36189037,1731226447000
22.5948474,88.36189039,1731226448000
22.59484741,88.3618904,1731226449000
22.5948474,88.36189041,1731226450000
22.59484739,88.36189043,1731226451000
22.59484738,88.36189044,1731226452000
22.59484736,88.36189045,1731226453000
22.59484735,88.36189046,1731226454000
22.59484734,88.36189046,1731226455000
22.59484732,88.36189047,1731226456000
22.59484731,88.36189049,1731226457000
22.5948473,88.36189049,1731226458000
22.59484728,88.3618905,1731226459000
22.59484728,88.36189053,1731226460000
22.59484727,88.36189054,1731226461000
22.59484726,88.36189056,1731226462000
22.59484725,88.36189058,1731226463000
22.59484723,88.36189058,1731226464000
22.59484723,88.36189059,1731226465000
22.59484722,88.3618906,1731226466000
22.59484721,88.36189062,1731226467000
22.5948472,88.36189064,1731226468000
22.59484719,88.36189066,1731226469000
22.59484719,88.36189067,1731226470000
22.59484718,88.36189068,1731226471000
22.59484717,88.36189069,1731226472000
22.59484716,88.3618907,1731226473000
22.59484715,88.36189071,1731226474000
22.59484715,88.36189072,1731226475000
22.59484714,88.36189073,1731226476000
22.59484714,88.36189075,1731226477000
22.59484713,88.36189077,1731226478000
22.59484713,88.36189078,1731226479000
22.59484712,88.36189079,1731226480000
22.59484711,88.3618908,1731226481000
22.59484711,88.36189083,1731226482000
22.59484711,88.36189085,1731226483000
22.59484711,88.36189086,1731226484000
22.59484711,88.36189087,1731226485000
22.59484711,88.3618909,1731226486000
22.59484711,88.36189091,1731226487000
22.59484711,88.36189093,1731226488000
22.59484711,88.36189093,1731226489000
22.59484711,88.36189095,1731226490000
22.59484711,88.36189097,1731226491000
22.59484711,88.36189098,1731226492000
22.59484711,88.36189099,1731226493000
22.59484711,88.36189101,1731226494000
22.59484712,88.36189102,1731226495000
22.59484711,88.36189103,1731226496000
22.59484712,88.36189105,1731226497000
22.59484712,88.36189106,1731226498000
22.59484713,88.36189108,1731226499000
22.59484714,88.36189111,1731226500000
22.59484714,88.36189112,1731226501000
22.59484715,88.36189113,1731226502000
22.59484715,88.36189114,1731226503000
22.59484715,88.36189116,1731226504000
22.59484716,88.36189117,1731226505000
22.59484716,88.36189119,1731226506000
22.59484716,88.3618912,1731226507000
22.59484715,88.3618912,1731226508000
22.59484716,88.36189123,1731226509000
22.59484715,88.36189123,1731226510000
22.59484716,88.36189124,1731226511000
22.59484716,88.36189125,1731226512000
22.59484717,88.36189127,1731226513000
22.59484718,88.36189129,1731226514000
22.59484719,88.3618913,1731226515000
22.59484719,88.36189132,1731226516000
22.5948472,88.36189134,1731226517000
22.59484721,88.36189136,1731226518000
22.59484721,88.36189137,1731226519000
22.59484722,88.36189138,1731226520000
22.59484723,88.36189138,1731226521000
22.59484722,88.36189138,1731226522000
22.59484721,88.36189138,1731226523000
22.59484721,88.36189139,1731226524000
22.59484723,88.36189141,1731226525000
22.59484722,88.3618914,1731226526000
22.59484723,88.36189141,1731226527000
22.59484723,88.36189142,1731226528000
22.59484723,88.36189143,1731226529000
22.59484724,88.36189145,1731226530000
22.59484725,88.36189146,1731226531000
22.59484727,88.36189149,1731226532000
22.59484727,88.3618915,1731226533000
22.59484726,88.3618915,1731226534000
22.59484727,88.3618915,1731226535000
22.59484727,88.36189151,1731226536000
22.59484728,88.36189153,1731226537000
22.59484728,88.36189153,1731226538000
22.59484729,88.36189154,1731226539000
22.5948473,88.36189154,1731226540000
22.59484732,88.36189155,1731226541000
22.59484733,88.36189156,1731226542000
22.59484734,88.36189156,1731226543000
22.59484735,88.36189158,1731226544000
22.59484735,88.36189159,1731226545000
22.59484734,88.36189159,1731226546000
22.59484735,88.3618916,1731226547000
22.59484734,88.36189162,1731226548000
22.59484735,88.36189163,1731226549000
22.59484737,88.36189164,1731226550000
22.59484737,88.36189165,1731226551000
22.59484738,88.36189166,1731226552000
22.59484739,88.36189167,1731226553000
22.59484739,88.36189168,1731226554000
22.5948474,88.36189168,1731226555000
22.5948474,88.36189169,1731226556000
22.5948474,88.3618917,1731226557000
22.59484741,88.3618917,1731226558000
22.59484742,88.3618917,1731226559000
22.59484741,88.3618917,1731226560000
22.59484743,88.36189171,1731226561000
22.59484743,88.36189172,1731226562000
22.59484742,88.36189172,1731226563000
22.59484742,88.36189172,1731226564000
22.59484741,88.36189171,1731226565000
22.5948474,88.36189171,1731226566000
22.59484739,88.3618917,1731226567000
22.59484739,88.36189171,1731226568000
22.59484738,88.36189171,1731226569000
22.59484737,88.3618917,1731226570000
22.59484737,88.3618917,1731226571000
22.59484736,88.3618917,1731226572000
22.59484735,88.3618917,1731226573000
22.59484734,88.3618917,1731226574000
22.59484733,88.3618917,1731226575000
22.59484732,88.36189171,1731226576000
22.5948473,88.36189171,1731226577000
22.59484729,88.36189171,1731226578000
22.59484727,88.3618917,1731226579000
22.59484727,88.36189169,1731226580000
22.59484725,88.36189169,1731226581000
22.59484724,88.36189169,1731226582000
22.59484724,88.36189168,1731226583000
22.59484723,88.36189168,1731226584000
22.59484722,88.36189167,1731226585000
22.5948472,88.36189166,1731226586000
22.59484719,88.36189166,1731226587000
22.59484717,88.36189166,1731226588000
22.59484717,88.36189167,1731226589000
22.59484716,88.36189166,1731226590000
22.59484716,88.36189167,1731226591000
22.59484714,88.36189166,1731226592000
22.59484714,88.36189166,1731226593000
22.59484713,88.36189167,1731226594000
22.59484712,88.36189167,1731226595000
22.59484711,88.36189167,1731226596000
22.59484711,88.36189166,1731226597000
22.59484711,88.36189167,1731226598000
22.5948471,88.36189168,1731226599000
22.59484709,88.36189169,1731226600000
22.59484708,88.36189168,1731226601000
22.59484708,88.36189169,1731226602000
22.59484706,88.36189169,1731226603000
22.59484706,88.36189169,1731226604000
22.59484705,88.36189168,1731226605000
22.59484705,88.36189169,1731226606000
22.59484705,88.3618917,1731226607000
22.59484705,88.3618917,1731226608000
22.59484704,88.36189169,1731226609000
22.59484703,88.36189169,1731226610000
22.59484703,88.36189168,1731226611000
22.59484703,88.36189168,1731226612000
22.59484704,88.36189169,1731226613000
22.59484704,88.36189168,1731226614000
22.59484704,88.36189169,1731226615000
22.59484704,88.36189169,1731226616000
22.59484704,88.3618917,1731226617000
22.59484704,88.3618917,1731226618000
22.59484703,88.3618917,1731226619000
22.59484704,88.36189171,1731226620000
22.59484706,88.36189173,1731226621000
22.59484709,88.36189175,1731226622000
22.59484709,88.36189175,1731226623000
22.59484709,88.36189175,1731226624000
22.59484711,88.36189178,1731226625000
22.59484713,88.3618918,1731226626000
22.59484713,88.3618918,1731226627000
22.59484715,88.36189182,1731226628000
22.59484717,88.36189184,1731226629000
22.5948472,88.36189187,1731226630000
22.59484722,88.36189188,1731226631000
22.59484724,88.3618919,1731226632000
22.59484726,88.3618919,1731226633000
22.59484728,88.36189192,1731226634000
22.59484728,88.36189192,1731226635000
22.59484731,88.36189194,1731226636000
22.59484733,88.36189197,1731226637000
22.59484735,88.36189199,1731226638000
22.59484737,88.36189202,1731226639000
22.59484739,88.36189204,1731226640000
22.59484742,88.36189206,1731226641000
22.59484743,88.36189209,1731226642000
22.59484744,88.36189209,1731226643000
22.59484746,88.3618921,1731226644000
22.59484746,88.3618921,1731226645000
22.59484749,88.36189213,1731226646000
22.59484751,88.36189214,1731226647000
22.59484753,88.36189216,1731226648000
22.59484755,88.36189216,1731226649000
22.59484758,88.36189218,1731226650000
22.59484762,88.3618922,1731226651000
22.59484764,88.36189222,1731226652000
22.59484766,88.36189223,1731226653000
22.59484767,88.36189223,1731226654000
22.5948477,88.36189225,1731226655000
22.5948477,88.36189224,1731226656000
22.59484771,88.36189224,1731226657000
22.59484774,88.36189226,1731226658000
22.59484776,88.36189226,1731226659000
22.59484778,88.36189228,1731226660000
22.5948478,88.36189229,1731226661000
22.59484781,88.36189229,1731226662000
22.59484782,88.3618923,1731226663000
22.59484784,88.3618923,1731226664000
22.59484785,88.3618923,1731226665000
22.59484786,88.36189231,1731226666000
22.59484788,88.36189233,1731226667000
22.5948479,88.36189234,1731226668000
22.59484791,88.36189235,1731226669000
22.59484791,88.36189235,1731226670000
22.59484793,88.36189236,1731226671000
22.59484794,88.36189237,1731226672000
22.59484795,88.36189236,1731226673000
22.59484797,88.36189237,1731226674000
22.59484799,88.36189238,1731226675000
22.59484801,88.36189239,1731226676000
22.59484801,88.36189239,1731226677000
22.59484802,88.36189239,1731226678000
22.59484803,88.36189238,1731226679000
22.59484803,88.36189239,1731226680000
22.59484805,88.3618924,1731226681000
22.59484806,88.36189241,1731226682000
22.59484808,88.36189242,1731226683000
22.59484808,88.36189242,1731226684000
22.59484809,88.36189242,1731226685000
22.5948481,88.3618924,1731226686000
22.59484811,88.3618924,1731226687000
22.59484812,88.3618924,1731226688000
22.59484813,88.3618924,1731226689000
22.59484813,88.36189239,1731226690000
22.59484814,88.36189239,1731226691000
22.59484815,88.36189239,1731226692000
22.59484815,88.36189239,1731226693000
22.59484815,88.36189239,1731226694000
22.59484816,88.36189238,1731226695000
22.59484818,88.36189239,1731226696000
22.59484818,88.36189239,1731226697000
22.59484819,88.36189239,1731226698000
22.59484819,88.36189239,1731226699000
22.59484819,88.36189238,1731226700000
22.59484818,88.36189238,1731226701000
22.5948482,88.36189237,1731226702000
22.59484821,88.36189236,1731226703000
22.59484822,88.36189236,1731226704000
22.59484822,88.36189236,1731226705000
22.59484823,88.36189236,1731226706000
22.59484824,88.36189235,1731226707000
22.59484824,88.36189234,1731226708000
22.59484825,88.36189234,1731226709000
22.59484825,88.36189233,1731226710000
22.59484826,88.36189232,1731226711000
22.59484826,88.36189232,1731226712000
22.59484827,88.36189232,1731226713000
22.59484827,88.36189231,1731226714000
22.59484827,88.36189231,1731226715000
22.59484828,88.36189231,1731226716000
22.59484828,88.36189232,1731226717000
22.59484829,88.36189231,1731226718000
22.59484829,88.36189231,1731226719000
22.59484828,88.36189231,1731226720000
22.59484829,88.36189232,1731226721000
22.59484829,88.36189232,1731226722000
22.59484829,88.36189232,1731226723000
22.59484829,88.36189231,1731226724000
22.5948483,88.36189231,1731226725000
22.59484831,88.36189231,1731226726000
22.59484833,88.36189231,1731226727000
22.59484833,88.36189232,1731226728000
22.59484835,88.36189231,1731226729000
22.59484835,88.36189231,1731226730000
22.59484836,88.36189231,1731226731000
22.59484837,88.3618923,1731226732000
22.59484837,88.3618923,1731226733000
22.59484838,88.36189229,1731226734000
22.59484839,88.36189229,1731226735000
22.5948484,88.36189229,1731226736000
22.59484841,88.36189228,1731226737000
22.5948484,88.36189228,1731226738000
22.59484841,88.36189227,1731226739000
22.5948484,88.36189226,1731226740000
22.59484841,88.36189224,1731226741000
22.59484841,88.36189225,1731226742000
22.59484842,88.36189223,1731226743000
22.59484842,88.36189223,1731226744000
22.59484841,88.36189222,1731226745000
22.59484843,88.36189221,1731226746000
22.59484842,88.3618922,1731226747000
22.59484844,88.36189219,1731226748000
22.59484843,88.36189218,1731226749000
22.59484845,88.36189217,1731226750000
22.59484846,88.36189215,1731226751000
