22.59451652,88.36131652,1732608082000
22.59451749,88.36131684,1732608083000
22.59451794,88.36131698,1732608084000
22.59451841,88.36131748,1732608085000
22.59451877,88.36131767,1732608086000
22.59451955,88.36131788,1732608087000
22.5945203,88.36131848,1732608088000
22.59452069,88.36131864,1732608089000
22.59452096,88.36131869,1732608090000
22.5945211,88.36131872,1732608091000
22.5945212,88.36131869,1732608092000
22.59452125,88.36131859,1732608093000
22.59452135,88.36131852,1732608094000
22.59452145,88.36131846,1732608095000
22.59452151,88.36131836,1732608096000
22.59452158,88.36131829,1732608097000
22.59452168,88.36131816,1732608098000
22.59452175,88.36131807,1732608099000
22.59452185,88.36131798,1732608100000
22.59452194,88.36131793,1732608101000
22.59452201,88.36131789,1732608102000
22.59452206,88.36131785,1732608103000
22.5945221,88.36131782,1732608104000
22.59452202,88.36131911,1732608105000
22.59452213,88.36131965,1732608106000
22.59452678,88.36132149,1732608107000
22.59452845,88.36132137,1732608108000
22.59453001,88.36132052,1732608109000
22.59453084,88.36131988,1732608110000
22.59453184,88.36131861,1732608111000
22.59453242,88.36131816,1732608112000
22.59453242,88.3613181,1732608113000
22.59453202,88.36131866,1732608114000
22.59453194,88.36131923,1732608115000
22.59453157,88.36131973,1732608116000
22.59453177,88.36131982,1732608117000
22.59453197,88.36131975,1732608118000
22.59453204,88.3613196,1732608119000
22.59453208,88.36131954,1732608120000
22.5945321,88.36131949,1732608121000
22.59453212,88.36131948,1732608122000
22.59453213,88.36131948,1732608123000
22.59453214,88.36131948,1732608124000
22.59453215,88.36131947,1732608125000
22.59453217,88.36131946,1732608126000
22.59453218,88.36131943,1732608127000
22.59453219,88.3613194,1732608128000
22.5945322,88.36131939,1732608129000
22.59453221,88.36131937,1732608130000
22.59453222,88.36131936,1732608131000
22.59453222,88.36131935,1732608132000
22.59453223,88.36131932,1732608133000
22.59453224,88.36131931,1732608134000
22.59453224,88.36131928,1732608135000
22.59453226,88.36131925,1732608136000
22.59453227,88.36131923,1732608137000
22.59453228,88.36131921,1732608138000
22.59453229,88.36131918,1732608139000
22.59453229,88.36131916,1732608140000
22.5945323,88.36131914,1732608141000
22.59453313,88.36131861,1732608142000
22.594534,88.36131636,1732608143000
22.59453483,88.36131638,1732608144000
22.59453567,88.36131683,1732608145000
22.59453664,88.36131783,1732608146000
22.59453733,88.36131879,1732608147000
22.5945375,88.36132001,1732608148000
22.59453731,88.36132126,1732608149000
22.594537,88.36132231,1732608150000
22.59453708,88.36132284,1732608151000
22.59453745,88.36132311,1732608152000
22.59453745,88.36132291,1732608153000
22.5945375,88.36132285,1732608154000
22.59453756,88.36132275,1732608155000
22.5945376,88.36132271,1732608156000
22.59453763,88.36132269,1732608157000
22.59453764,88.3613227,1732608158000
22.59453765,88.36132269,1732608159000
22.59453767,88.36132267,1732608160000
22.59453768,88.36132267,1732608161000
22.59453768,88.36132268,1732608162000
22.59453769,88.36132267,1732608163000
22.5945377,88.36132266,1732608164000
22.5945377,88.36132265,1732608165000
22.59453771,88.36132264,1732608166000
22.59453771,88.36132263,1732608167000
22.59453772,88.36132261,1732608168000
22.59453772,88.36132262,1732608169000
22.59453772,88.36132261,1732608170000
22.59453772,88.36132262,1732608171000
