-9223372036854775808,1,4,32.9,347.0,82.0,1
-9223372036854775808,1,7,30.7,306.0,23.0,1
-9223372036854775808,1,8,37.3,150.0,52.0,1
-9223372036854775808,1,9,31.3,321.0,50.0,1
-9223372036854775808,1,27,34.4,90.0,51.0,1
-9223372036854775808,1,4,31.6,347.0,82.0,1
-9223372036854775808,1,8,33.4,150.0,52.0,1
-9223372036854775808,1,9,19.8,321.0,50.0,1
-9223372036854775808,1,27,37.2,90.0,51.0,1
1732608082000,1,4,29.6,347.0,82.0,1
1732608082000,1,7,31.9,306.0,23.0,1
1732608082000,1,8,36.8,150.0,52.0,1
1732608082000,1,9,31.3,321.0,50.0,1
1732608082000,1,27,35.5,90.0,51.0,1
1732608082000,1,4,33.0,347.0,82.0,1
1732608082000,1,8,34.5,150.0,52.0,1
1732608082000,1,9,22.9,321.0,50.0,1
1732608082000,1,27,37.4,90.0,51.0,1
1732608083000,1,4,31.2,347.0,82.0,1
1732608083000,1,7,31.2,306.0,23.0,1
1732608083000,1,8,36.8,150.0,52.0,1
1732608083000,1,9,28.9,321.0,50.0,1
1732608083000,1,27,37.0,90.0,51.0,1
1732608083000,1,4,32.2,347.0,82.0,1
1732608083000,1,8,34.3,150.0,52.0,1
1732608083000,1,9,20.6,321.0,50.0,1
1732608083000,1,27,36.8,90.0,51.0,1
1732608084000,1,4,32.0,347.0,82.0,1
1732608084000,1,7,30.1,306.0,23.0,1
1732608084000,1,8,34.8,150.0,52.0,1
1732608084000,1,9,30.8,321.0,50.0,1
1732608084000,1,27,36.2,90.0,51.0,1
1732608084000,1,4,32.4,347.0,82.0,1
1732608084000,1,8,34.5,150.0,52.0,1
1732608084000,1,9,20.6,321.0,50.0,1
1732608084000,1,27,37.7,90.0,51.0,1
1732608085000,1,4,32.1,347.0,82.0,1
1732608085000,1,7,30.5,306.0,23.0,1
1732608085000,1,8,36.9,150.0,52.0,1
1732608085000,1,9,28.6,321.0,50.0,1
1732608085000,1,16,38.7,32.0,35.0,1
1732608085000,1,27,35.7,90.0,51.0,1
1732608085000,1,4,32.9,347.0,82.0,1
1732608085000,1,8,34.4,150.0,52.0,1
1732608085000,1,9,17.3,321.0,50.0,1
1732608085000,1,27,37.5,90.0,51.0,1
1732608086000,1,4,34.8,347.0,82.0,1
1732608086000,1,7,27.4,306.0,23.0,1
1732608086000,1,8,35.2,150.0,52.0,1
1732608086000,1,9,26.6,321.0,50.0,1
1732608086000,1,16,39.5,32.0,35.0,1
1732608086000,1,27,37.4,90.0,51.0,1
1732608086000,1,4,34.1,347.0,82.0,1
1732608086000,1,8,32.9,150.0,52.0,1
1732608086000,1,9,19.5,321.0,50.0,1
1732608086000,1,27,39.4,90.0,51.0,1
1732608087000,1,4,32.6,347.0,82.0,1
1732608087000,1,7,30.0,306.0,23.0,1
1732608087000,1,8,34.9,150.0,52.0,1
1732608087000,1,9,28.3,321.0,50.0,1
