,input,output
0,-1.0954773869346734,-10.5797321654887
1,-0.3517587939698492,-7.564845565928434
2,0.5728643216080402,-6.129301060623085
3,0.6934673366834172,-5.924800063711709
4,-1.015075376884422,-10.96454642061967
5,1.1356783919597992,0.1534852042000523
6,-0.27135678391959805,-7.065585300338377
7,-1.5376884422110553,0.646295132371197
8,-0.7336683417085428,-10.28664090765832
9,-1.6984924623115578,10.544075617709293
10,-0.6532663316582914,-9.75867408252601
11,0.31155778894472386,-5.939343992970368
12,-1.8592964824120604,24.931814744248328
13,-0.4321608040201004,-8.123803173569565
14,0.391959798994975,-6.029454634197733
15,-1.5175879396984926,-0.3220443142078988
16,1.6381909547738696,30.495916492524934
17,-0.07035175879396993,-6.1758985235314245
18,1.8190954773869348,52.214789216967176
19,1.3567839195979898,9.155485939163174
20,-0.5929648241206029,-9.322396040525962
21,-0.4120603015075377,-7.979627540250474
22,-1.4974874371859297,-1.236399241112963
23,1.9195979899497488,67.6610889552684
24,-0.4522613065326633,-8.27029557591068
25,0.8743718592964824,-4.758977631244662
26,-0.793969849246231,-10.617339770222973
27,1.778894472361809,46.74808373317788
28,-0.9547738693467336,-11.045418017196983
29,0.09045226130653283,-5.874485035271095
30,0.3316582914572863,-5.961104658038707
31,1.8391959798994977,55.09617699832007
32,-0.3718592964824121,-7.699787811897709
33,1.9396984924623117,71.07363376895974
34,1.758793969849246,44.15836343705833
35,0.010050251256281229,-5.9806044588219684
36,-1.3969849246231156,-5.0558773131956665
37,-1.2562814070351758,-8.580592933411824
38,0.3517587939698492,-5.983711949054894
39,1.1758793969849246,1.3957001206220951
40,0.613065326633166,-6.0963976617238
41,0.7738693467336684,-5.565578843096398
42,0.8542713567839195,-4.957585450639428
43,1.2763819095477387,5.232339095188829
44,-1.9396984924623115,34.122918728136035
45,0.6733668341708543,-5.983032787356015
46,-1.8190954773869348,20.86007113018215
47,0.8140703517587942,-5.296735518856602
48,0.6331658291457285,-6.067970166752643
49,-0.8944723618090451,-10.980034925169557
50,-1.899497487437186,29.347162838840426
51,1.658291457286432,32.560150136178095
52,-1.2763819095477387,-8.190862872072792
53,-1.3567839195979898,-6.262260859018028
54,-0.170854271356784,-6.550908942621184
55,-1.7587939698492463,15.360882433393535
56,1.6180904522613067,28.512039345456984
57,1.7386934673366836,41.66150222003029
58,1.3366834170854274,8.097138743823571
59,-1.5979899497487438,3.8922286077964205
60,-0.7738693467336684,-10.514856429736703
61,1.8592964824120601,58.07922904613068
62,1.4773869346733668,16.70971784488634
63,-0.31155778894472363,-7.306544633429298
64,-0.5125628140703518,-8.719358953200915
65,-0.9346733668341709,-11.038523196564324
66,0.8944723618090453,-4.539544805065741
67,1.0954773869346734,-0.939221336299191
68,-0.5527638190954773,-9.021997203601341
69,1.3969849246231156,11.437300426212214
70,1.9597989949748746,74.5993782322242
71,-1.8391959798994975,22.854027892649267
72,-1.1557788944723617,-10.04359987682772
73,1.4170854271356785,12.664183033644253
74,2.0,82.0
75,-0.3316582914572863,-7.433663787109986
76,-2.0,42.0
77,-0.03015075376884413,-6.066714842948247
78,0.4723618090452262,-6.107653623179644
79,1.0150753768844223,-2.7205994820684207
80,1.678391959798995,34.7067652736223
81,1.1155778894472363,-0.41084676214517835
82,-0.693467336683417,-10.032614710796278
83,0.1306532663316582,-5.8519764587876795
84,0.5326633165829144,-6.135502492135446
85,-1.1758793969849246,-9.811335283666335
86,-1.0753768844221105,-10.708952151745121
87,-0.49246231155778886,-8.568528416730988
88,-1.4773869346733668,-2.0984351901811737
89,-0.914572864321608,-11.016400882584492
90,0.27135678391959805,-5.90023327570167
91,0.9346733668341707,-4.033653642866694
92,-0.1507537688442211,-6.4643476833990965
93,-0.9949748743718594,-11.009472245681991
94,-1.7989949748743719,18.947902809120002
95,0.7939698492462313,-5.439423726023795
96,1.5778894472361809,24.777372085344254
97,0.9547738693467336,-3.7448612955569156
98,-0.5728643216080402,-9.172753975813922
99,0.6532663316582914,-6.030465097396835
