Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(42, 99)","(30, 3)","(98, 43)","(51, 38)","(52, 58)","(59, 67)","(11, 13)","(100, 74)","(100, 80)","(0, 51)","(54, 92)","(95, 64)","(60, 62)","(100, 63)","(92, 24)","(27, 42)","(21, 3)","(42, 94)","(83, 18)","(79, 29)","(74, 51)","(44, 41)","(83, 63)","(92, 10)","(60, 0)","(58, 2)","(74, 73)","(53, 95)","(61, 78)","(14, 33)","(5, 56)","(14, 98)","(45, 100)","(51, 30)","(23, 13)","(12, 77)","(22, 63)","(88, 4)","(91, 54)","(36, 57)","(11, 98)","(6, 24)","(85, 92)","(30, 24)","(48, 40)","(100, 58)","(40, 36)","(13, 23)","(83, 19)","(13, 84)","(7, 5)","(37, 72)","(15, 17)"
"(67, 27)","(44, 81)","(47, 9)","(12, 30)","(36, 98)","(14, 6)","(96, 41)","(90, 22)","(74, 44)","(23, 60)","(25, 7)","(33, 0)","(12, 75)","(75, 24)","(15, 80)","(100, 59)","(17, 71)","(51, 96)","(65, 69)","(9, 39)","(1, 86)","(49, 28)","(28, 0)","(74, 37)","(48, 47)","(16, 0)","(55, 37)","(78, 31)","(40, 17)","(26, 24)","(39, 61)","(24, 70)","(14, 68)","(38, 5)","(30, 61)","(42, 76)","(30, 70)","(7, 63)","(92, 60)","(48, 22)","(5, 25)","(61, 54)","(5, 19)","(36, 65)","(40, 89)","(24, 45)","(5, 43)","(38, 43)","(16, 83)","(11, 87)","(67, 15)","(29, 5)","(96, 66)"
"(95, 93)","(29, 45)","(37, 36)","(87, 71)","(81, 26)","(80, 74)","(81, 95)","(26, 36)","(29, 29)","(45, 24)","(16, 70)","(5, 100)","(0, 61)","(53, 34)","(94, 11)","(0, 70)","(75, 23)","(79, 10)","(66, 16)","(28, 98)","(96, 36)","(13, 90)","(6, 16)","(9, 100)","(32, 41)","(49, 61)","(55, 27)","(55, 89)","(79, 1)","(4, 79)","(88, 44)","(54, 48)","(9, 78)","(80, 98)","(73, 64)","(66, 22)","(0, 87)","(62, 79)","(37, 3)","(0, 36)","(80, 2)","(98, 79)","(49, 60)","(60, 63)","(86, 26)","(16, 80)","(78, 35)","(3, 92)","(96, 10)","(55, 49)","(8, 86)","(33, 29)","(27, 49)"
"(49, 1)","(89, 65)","(73, 7)","(87, 78)","(46, 92)","(89, 75)","(3, 76)","(29, 6)","(27, 12)","(43, 66)","(99, 73)","(14, 92)","(67, 60)","(70, 60)","(57, 28)","(90, 37)","(47, 5)","(56, 20)","(89, 31)","(77, 59)","(55, 7)","(2, 41)","(3, 67)","(21, 94)","(59, 18)","(74, 79)","(93, 29)","(32, 13)","(66, 100)","(75, 62)","(44, 83)","(62, 6)","(59, 33)","(19, 0)","(25, 85)","(30, 3)","(30, 9)","(15, 83)","(23, 37)","(90, 11)","(27, 63)","(69, 70)","(95, 13)","(94, 11)","(58, 79)","(61, 19)","(91, 0)","(81, 32)","(47, 96)","(12, 12)","(69, 99)","(0, 25)","(72, 15)"
"(11, 3)","(92, 32)","(35, 6)","(71, 85)","(10, 6)","(29, 17)","(53, 76)","(63, 26)","(86, 82)","(40, 42)","(12, 34)","(44, 76)","(69, 31)","(0, 18)","(27, 9)","(68, 85)","(75, 100)","(100, 0)","(32, 12)","(57, 36)","(16, 96)","(60, 68)","(30, 15)","(56, 31)","(10, 69)","(40, 53)","(73, 56)","(10, 85)","(88, 47)","(13, 75)","(80, 49)","(76, 79)","(1, 84)","(40, 5)","(46, 29)","(86, 71)","(40, 82)","(98, 35)","(91, 73)","(66, 46)","(10, 56)","(7, 91)","(80, 56)","(95, 45)","(87, 42)","(26, 0)","(3, 32)","(42, 25)","(4, 35)","(13, 83)","(56, 57)","(39, 9)","(73, 70)"
"(68, 88)","(69, 48)","(37, 25)","(33, 53)","(8, 57)","(37, 32)","(36, 44)","(17, 93)","(36, 83)","(42, 13)","(11, 89)","(37, 74)","(7, 85)","(0, 58)","(30, 56)","(54, 95)","(58, 42)","(17, 39)","(10, 94)","(56, 61)","(17, 31)","(6, 78)","(34, 35)","(12, 31)","(52, 48)","(81, 41)","(55, 60)","(15, 24)","(72, 43)","(12, 69)","(22, 33)","(0, 15)","(32, 89)","(2, 100)","(37, 67)","(30, 29)","(47, 96)","(23, 98)","(38, 34)","(25, 40)","(41, 0)","(22, 79)","(15, 54)","(25, 64)","(19, 23)","(61, 93)","(72, 66)","(1, 16)","(83, 95)","(9, 91)","(37, 80)","(50, 98)","(39, 14)"
"(77, 13)","(59, 76)","(12, 12)","(44, 45)","(64, 88)","(17, 32)","(72, 47)","(78, 35)","(6, 73)","(98, 15)","(100, 96)","(16, 30)","(12, 43)","(64, 50)","(76, 32)","(70, 39)","(7, 65)","(34, 2)","(70, 4)","(3, 9)","(54, 30)","(77, 60)","(54, 89)","(47, 15)","(36, 14)","(67, 30)","(2, 15)","(89, 88)","(58, 86)","(1, 2)","(36, 30)","(61, 85)","(34, 36)","(54, 36)","(28, 91)","(82, 76)","(40, 77)","(1, 97)","(3, 62)","(55, 8)","(75, 56)","(28, 68)","(41, 58)","(28, 9)","(73, 46)","(85, 71)","(8, 74)","(50, 28)","(93, 93)","(48, 2)","(98, 80)","(49, 76)","(53, 68)"
"(90, 51)","(75, 59)","(80, 15)","(46, 88)","(23, 7)","(49, 85)","(20, 90)","(41, 64)","(14, 19)","(39, 42)","(38, 71)","(9, 38)","(14, 55)","(73, 75)","(95, 75)","(25, 40)","(99, 48)","(48, 90)","(85, 83)","(83, 1)","(21, 86)","(54, 86)","(41, 1)","(3, 82)","(4, 12)","(88, 39)","(16, 46)","(15, 52)","(19, 76)","(53, 45)","(60, 86)","(11, 100)","(82, 65)","(90, 45)","(74, 22)","(73, 12)","(6, 82)","(60, 56)","(78, 72)","(55, 64)","(20, 30)","(58, 77)","(62, 47)","(51, 14)","(49, 63)","(60, 34)","(94, 26)","(92, 41)","(90, 41)","(69, 40)","(66, 79)","(49, 8)","(62, 4)"
"(26, 46)","(39, 77)","(54, 40)","(87, 5)","(2, 59)","(33, 68)","(33, 71)","(7, 61)","(56, 25)","(100, 57)","(3, 97)","(30, 80)","(74, 68)","(93, 95)","(50, 45)","(55, 4)","(41, 48)","(3, 63)","(18, 86)","(4, 9)","(27, 70)","(89, 85)","(59, 77)","(0, 63)","(82, 47)","(59, 20)","(60, 76)","(80, 21)","(94, 23)","(11, 97)","(72, 44)","(63, 57)","(63, 61)","(51, 24)","(18, 8)","(1, 23)","(24, 22)","(22, 3)","(59, 63)","(90, 37)","(39, 25)","(54, 16)","(95, 20)","(33, 78)","(9, 58)","(56, 23)","(60, 75)","(47, 58)","(36, 90)","(100, 73)","(7, 83)","(63, 63)","(72, 72)"
"(23, 4)","(50, 27)","(65, 56)","(51, 44)","(21, 11)","(61, 81)","(49, 56)","(9, 51)","(68, 85)","(27, 69)","(77, 70)","(48, 50)","(44, 61)","(30, 52)","(67, 98)","(91, 91)","(15, 5)","(82, 66)","(30, 78)","(54, 51)","(41, 91)","(40, 71)","(43, 77)","(11, 93)","(82, 89)","(76, 89)","(17, 51)","(32, 51)","(42, 55)","(21, 60)","(48, 67)","(92, 76)","(55, 69)","(38, 56)","(24, 77)","(28, 54)","(80, 78)","(43, 90)","(29, 76)","(11, 5)","(22, 17)","(46, 75)","(93, 99)","(25, 70)","(98, 94)","(65, 67)","(53, 69)","(58, 85)","(30, 51)","(74, 90)","(59, 99)","(41, 31)","(51, 35)"
"(63, 41)","(9, 30)","(20, 25)","(90, 59)","(19, 99)","(73, 51)","(6, 20)","(36, 66)","(95, 61)","(15, 98)","(20, 32)","(1, 44)","(50, 60)","(32, 56)","(30, 86)","(54, 53)","(0, 88)","(71, 45)","(70, 51)","(24, 22)","(57, 87)","(3, 39)","(72, 75)","(85, 77)","(44, 62)","(24, 53)","(47, 65)","(13, 45)","(71, 89)","(96, 57)","(15, 48)","(72, 99)","(31, 35)","(43, 61)","(93, 96)","(5, 30)","(68, 45)","(23, 55)","(40, 14)","(64, 45)","(74, 71)","(2, 49)","(85, 63)","(3, 87)","(88, 67)","(7, 40)","(31, 49)","(25, 58)","(53, 27)","(53, 58)","(3, 46)","(18, 69)","(85, 95)"
