Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(80, 57)","(56, 98)","(55, 45)","(24.43539876077364, 83.92344541302201)","(99.43686684135683, 97.45496664709637)","(90.38046215202283, 32.777875917485986)","(25.681142326444963, 26.518048168774953)","(47.14565555131002, 9.480801973505725)","(38.47986132844546, 94.31835895662735)","(65.06548025458557, 51.812001993469295)","(38.26947526118357, 99.99999999938444)","(54.83378337969063, 37.446445225027155)","(10.49797077959655, 78.32023995627726)","(83.33260533577716, 29.561812292047275)","(71.07405240148933, 62.151795428033616)","(50.97960527016768, 91.13635782602792)","(31.756806648887746, 14.504287046747894)","(77.33012195746399, 46.4660704085742)","(20.368560134431185, 60.726788856416135)","(76.62596508125247, 85.28409590010129)","(29.59533349939887, 35.72469522898317)","(77.19811454218292, 0.5256457456338737)","(88.37352820432855, 37.755306159731305)","(10.598958067191194, 40.714374273328765)","(16.428541979898405, 60.06177177440981)","(80.46766009721065, 8.537221512808053)","(0.5172613169017681, 50.89297155672649)","(6.553723427922886, 95.33394081104451)","(78.7729193531674, 82.45593245135285)","(29.935749975720853, 4.493756457002229)","(20.583454084955893, 35.838185369114164)","(51.48991115916846, 74.95733299947904)","(89.4761794896882, 38.648034253958805)","(90.25505780757288, 3.50188175015112)","(31.51348672844543, 16.57071669246118)","(99.64801273802406, 83.08307437661529)","(69.21246624955687, 50.62197488029408)","(18.630569301685775, 99.50018857341531)","(45.21508695303538, 83.05487132285243)","(97.73420719076758, 63.881286310722075)","(81.5249593012765, 27.639402278081093)","(9.34790830487065, 49.90551519838513)","(33.36822706631805, 16.705362738340224)","(69.90323685178875, 75.30176267822252)","(36.50220970734123, 12.57687606956554)","(97.58084394720386, 35.75582920628744)","(90.69837000877689, 66.83412971951459)","(69.41469573672089, 96.59881494626961)","(16.57457774381102, 30.55003516497229)","(94.26885118303406, 98.36540789382991)","(33.43826959076809, 49.577539186924646)","(61.66974332536888, 66.01817170452637)","(32.5132457605855, 26.702588545514526)"
"(39, 67)","(45, 62)","(15, 48)","(29.07657135511932, 78.58210751886993)","(44.35941190915364, 41.62399061343287)","(43.26382338461679, 39.513026114288344)","(45.56421343540403, 14.336471720901)","(20.659209353498703, 12.591225384033933)","(5.651325267070684, 91.42472799312016)","(22.98167997962886, 21.407500164562208)","(55.374781897537595, 87.30438988129411)","(44.303298856519724, 6.143086039855916e-10)","(33.965579226474524, 86.52906413042713)","(75.41283380486156, 7.719774398696677)","(82.53085147041776, 49.7431087734633)","(94.54383980215833, 26.84272521911773)","(3.0329896865443464, 30.41504492794056)","(46.64799284145674, 66.23839596113996)","(51.26469489988613, 18.5283821589392)","(90.19399887708657, 19.34213574280455)","(0.4454874172964307, 76.20365481007647)","(39.12795827099861, 66.06187954355576)","(0.5278240190644767, 79.31469447710155)","(93.40419317961376, 39.8600003287575)","(8.485390905149403, 37.73108904628232)","(50.593766276756135, 50.870381463442605)","(19.688034939649775, 77.37466834377771)","(68.44893080023961, 48.1029218589899)","(52.39542387309285, 10.658866971953302)","(83.19375117641941, 22.464903713044297)","(18.753130650943202, 78.63926245795705)","(65.55920682656404, 75.0004573579939)","(39.46562988326713, 58.42722865780302)","(9.848457730084831, 25.565345156997278)","(80.49746983972173, 51.008216631247)","(65.74184577238279, 87.12846387561095)","(85.85435496544366, 92.6447303525285)","(83.3783663664312, 40.823509408057255)","(88.3650807700759, 30.695151229419228)","(90.71448713284684, 85.37284236965819)","(10.38741865171165, 39.841511890978346)","(64.92688523019214, 99.66003633595777)","(82.24852988933151, 29.45121024893259)","(12.64739211389243, 7.2586503416996075)","(19.68473005768142, 14.504444140771799)","(25.1609690389939, 38.44843199596509)","(56.27754486448134, 72.39761505166342)","(79.50008037768714, 49.020458136375275)","(60.47893379871368, 69.0826344296083)","(45.19793296192918, 96.43096370791164)","(74.48801184465769, 74.19474326006271)","(49.669225174531945, 59.979303125016315)","(42.09875429044774, 17.615807974071902)"
"(94, 34)","(49, 26)","(11, 4)","(71.82431027113728, 5.610875968421802)","(10.876996484372652, 91.53236522389533)","(89.3601883006693, 3.470680190712444)","(18.583886277548896, 98.45413480369241)","(25.573455955340314, 97.46551097996215)","(50.14377944074235, 17.315843663969467)","(62.203782599070756, 0.36140552955328253)","(99.99999891224873, 4.085913274387565e-08)","(98.86429190025181, 8.55786476613315)","(48.16167594511737, 4.181722572575164)","(10.69422150450421, 84.55027747708976)","(99.99999999926649, 10.61829067444841)","(99.99999999897011, 7.780094663696769)","(53.80614219266132, 23.45719267350157)","(68.45053138202705, 24.635185839250845)","(23.13121490359605, 1.9623540751218305)","(1.6045394855182749, 93.23638998897128)","(99.99999999761322, 2.693628653460678e-09)","(67.95112016864466, 2.044451398396352)","(99.99999999997311, 14.328220916875367)","(62.30976648914179, 17.943750153961545)","(99.99999999915761, 3.886858178187963)","(99.9999999980432, 11.589512478176228)","(89.06508200244718, 9.104998973238443)","(63.19022371005998, 13.070216295009384)","(15.242749192510136, 1.1137923916493264e-09)","(44.99253790066168, 97.4715456516693)","(93.83537745984619, 21.332887545206024)","(32.219537058843514, 13.383013514851433)","(82.20200076482476, 21.35697569671536)","(14.900628378212627, 0.20368750391713264)","(25.885211193783586, 68.63024189791304)","(85.62901006818673, 24.462994509058376)","(97.33491028821145, 52.53284264248784)","(41.09303840400037, 90.60561759192527)","(86.28776508217808, 2.5062049247451146)","(7.995627347973066, 2.388311770573637e-10)","(6.791993935030932, 79.60053956390297)","(20.54739411696591, 81.37192017636328)","(16.638793849625326, 68.49913214013401)","(63.83649280693253, 91.5692592345982)","(99.99999999999903, 16.390862277656403)","(13.917556837109302, 72.57732500743592)","(36.093328882724954, 4.920563956289925e-10)","(2.9514161582044673, 90.54249510877546)","(79.23476610555846, 5.264806799733196)","(87.45985305540091, 9.073741757958942e-10)","(68.61992248374003, 2.673423806187891)","(75.18683120555207, 85.56102764880097)","(28.822953033020404, 69.72564855915535)"
"(47, 47)","(39, 14)","(7, 97)","(8.479413521881012, 5.551115123125783e-15)","(4.506284234651048e-10, 71.40540817386484)","(1.4764356404128876e-09, 59.63706220405528)","(24.555061789227462, 31.694878440449358)","(1.734600796332586e-08, 3.6217695509321857e-10)","(6.142975017553454e-10, 3.129785319799794e-09)","(48.9444449237349, 32.913149810647255)","(19.425193215441677, 31.88698010521258)","(10.414281354380295, 82.28446518088145)","(1.0340173162148858e-09, 9.572667334808715)","(11.832053788160385, 4.1778247528156953e-10)","(44.04796361278282, 1.4968336269282456)","(6.259373463990414e-07, 10.439966145166817)","(1.786203407405651e-08, 3.2039926267657393e-10)","(37.855455344808696, 43.9117175244515)","(61.73990521038103, 76.2734065784579)","(9.271472478644682e-11, 5.036915329270641e-10)","(5.820122161992458e-10, 24.8759889122336)","(1.3128942377704789e-09, 0.3124176044210558)","(17.667255897382578, 91.86124951932635)","(2.4452077192435917, 48.69035171700945)","(25.13037302950183, 81.8523863557247)","(4.573980083577567e-09, 6.704368171739361e-08)","(32.00003504099299, 80.83898279423062)","(60.70565690573193, 64.17966906300927)","(32.687741174421156, 63.651227138174406)","(45.827223740569664, 35.835527109500106)","(41.252433867976045, 58.73672610205099)","(51.692534523268044, 82.39535270805628)","(1.6369128275073308e-10, 67.51118197927455)","(43.61680953369007, 16.702363272602955)","(3.977262963417161e-10, 37.97792801039472)","(57.658756081129155, 83.2582022677534)","(5.691308302609105, 15.370978320292938)","(3.0661238783100675, 58.72027735206436)","(37.00604746664566, 16.567865075602423)","(52.3710507096688, 8.651233228709954)","(20.76816695632462, 3.5223153556486864)","(3.4649086208229596, 39.59820558670592)","(9.021282827108179, 58.564803598292706)","(2.6196100844089187e-09, 1.7094659021665848e-10)","(3.617045920500522, 21.43727153201212)","(13.494524177604973, 1.2306849983545476e-08)","(5.818451276340397e-09, 61.55499733330002)","(3.568029205425205e-09, 44.80255962166652)","(42.495400244020274, 32.94899322785847)","(5.7553961596568115e-11, 48.87619346179443)","(5.940578748242559, 68.60722759541113)","(7.453925932372174, 90.94855430600235)","(48.64166808937278, 76.42341420453032)"
"(26, 88)","(2, 19)","(23, 32)","(76.62475368342126, 36.90348182197082)","(1.428619695836092, 97.46976854934226)","(7.067829654872071e-09, 77.77379397280961)","(18.74897612192241, 55.2320741451628)","(49.68016208505306, 43.90677478919652)","(1.014743844507393e-11, 99.99999996156347)","(19.05477553110285, 84.61003262545941)","(4.15852907664771e-09, 99.99998851707788)","(76.59136368428831, 66.83506865786144)","(0.19609234250593244, 61.32060306208926)","(6.911304861745293e-10, 48.72277146647839)","(2.3891277844967362e-09, 99.99999999994942)","(5.146881254525226e-08, 44.979445822296874)","(16.66646191028283, 97.4136560722099)","(92.56600625390757, 99.99999999998383)","(83.60208596578325, 41.70563740872761)","(3.3119393184130264, 57.25378636585947)","(52.55716429595394, 44.7654566059067)","(85.58478629152255, 44.94494192263166)","(10.051405116396122, 53.24508868415785)","(93.45627347176713, 8.560421763938935)","(58.59235829727546, 26.860658770332634)","(99.49509117848446, 68.02259962922686)","(4.346660061508239, 85.46965264150211)","(4.333539083134497e-09, 79.79107889324173)","(2.2179869052507684e-09, 36.489472983860146)","(94.4215245098199, 96.38321184541748)","(99.35198702709675, 18.509341254642187)","(84.34738210677774, 5.548727257555641)","(86.45193488842686, 61.176084907741945)","(8.096190384776492e-10, 99.99999999988)","(2.867817094909242e-10, 48.93147607977074)","(3.984551577573825e-09, 28.093455700534992)","(99.60351190041415, 40.06373920842087)","(94.56306903922594, 55.89401535190679)","(2.2983115410823984e-09, 98.7427232159984)","(15.61214030754854, 91.51134024139593)","(2.7333690866271354e-11, 30.407062822255398)","(88.48734027993414, 61.04976526732453)","(5.177946960088775e-09, 46.16082944078425)","(9.384194820731729, 99.02355671517297)","(85.58850121264288, 24.88741003155761)","(5.1256132671539945e-08, 36.008750892782494)","(4.409689705844583, 29.10360391094476)","(1.0090261959305735e-09, 24.141383787108527)","(1.2073952948554734e-09, 99.9999999648385)","(2.2478330808903935, 41.15266960273582)","(13.631104976999481, 99.43597580296878)","(8.645534288476142e-09, 45.23051229978956)","(87.47320484508315, 65.12449728711942)"
"(85, 46)","(87, 56)","(71, 61)","(36.428032641819236, 60.69501203037392)","(73.21499012238661, 84.6405964530123)","(30.300628372127736, 19.928421800205285)","(45.43671546105301, 97.18970844145001)","(34.65943831118873, 35.474297347628905)","(98.05943484198275, 22.944225804061613)","(28.734948143700734, 90.6577738075511)","(57.32335028326398, 32.587987111173646)","(33.38047651001106, 76.85105904527478)","(96.65293795108659, 60.9857161770079)","(3.42439996944367, 78.67266385226054)","(57.76584119950267, 38.630743434278806)","(86.65351438508199, 34.64257143168186)","(13.77756345369139, 83.74853812118413)","(19.609392314170478, 37.3213498948099)","(38.5550243056987, 50.81964703468253)","(95.6072834443894, 53.12592904557643)","(44.185164065913916, 7.330974500927051)","(24.43823808393667, 62.10230524094826)","(40.78593709616301, 88.40672285364502)","(17.672410040165808, 6.619033320622791)","(54.543572945156484, 50.091652437052616)","(85.55615606576355, 0.4893781673867448)","(19.57653384669434, 12.825051473060883)","(44.050263022337546, 99.72821827717276)","(0.3028790667000625, 27.697413993048116)","(46.9897421597704, 5.345426138815462)","(1.485145340041072e-10, 38.908610845143635)","(46.092849343490435, 47.52420068468616)","(53.605294711795196, 26.6611218052482)","(77.76744907962406, 29.5854088697046)","(85.88275142641733, 30.543217807428373)","(30.927109764934336, 39.01438393606767)","(1.2106982083537332e-09, 3.1191306294153454)","(61.20421243041506, 81.68889995177526)","(17.615340201610252, 55.28064741394392)","(60.45901723190288, 42.755276399723506)","(1.6684287248109941, 80.82990374230164)","(49.53831555845182, 37.66198353590744)","(64.32861419397813, 87.30144248059177)","(68.3545361882457, 53.9452068136607)","(12.860094411879746, 92.9497870459774)","(7.619959005523302, 49.689899031059156)","(69.61861290608189, 77.45019543896163)","(37.41695545853844, 42.020011889429036)","(47.00035582568675, 40.33669492517992)","(97.68720516018291, 6.34831110939324)","(45.527829345923344, 73.11540863587507)","(65.78210054679847, 94.59663197564039)","(23.902668709448456, 23.043812028544576)"
"(75, 94)","(96, 80)","(46, 68)","(48.45568486265034, 87.38892839148474)","(26.713299064187098, 33.559190529894444)","(86.27050019074595, 84.27235274683376)","(13.731521511014677, 15.422818322656862)","(80.19927691435342, 70.38078349510862)","(26.901221447813917, 12.517097241183489)","(57.89427345020643, 9.390712984377092)","(31.009825414695673, 4.372835427091104e-10)","(69.86819266918772, 85.03901107026482)","(16.380010294971786, 20.871551061973847)","(52.88841407880752, 40.418351137423215)","(79.25840349216679, 65.38040490376774)","(39.39940144785269, 58.99892005044378)","(20.323588363174043, 48.429038666324246)","(64.02283201725835, 49.248726609034655)","(8.346183560116089, 31.957788790736473)","(98.28922145957914, 32.60825689155512)","(64.88145526939415, 35.488329185853914)","(94.46813003234918, 59.50729119276282)","(74.10115094365548, 59.23851239431771)","(18.688082076724612, 62.39187135771387)","(22.606417070650505, 29.66779507248831)","(41.86127468191822, 9.516683237646046)","(75.97775384476863, 10.424698953671573)","(49.44746221488699, 81.49578855561025)","(29.828531343226018, 22.415531013510382)","(42.73268577154686, 13.569001745962295)","(97.33338493093115, 48.52817897735279)","(52.81273333514355, 48.58359070486785)","(77.32397697111256, 36.53837086175734)","(64.82582550790819, 77.82779509634712)","(17.01242959610802, 19.413323776008124)","(96.74925741770146, 73.16634856533429)","(68.33943536406635, 73.32496911123306)","(92.40129459802208, 40.57037315999476)","(46.91134792745622, 50.48871010946938)","(38.813758845225124, 12.526591106434948)","(35.07963312905925, 21.39115263272304)","(25.509761471753762, 83.13861861021917)","(17.21273043164108, 0.14753762177784346)","(68.08803375522818, 48.36804222856012)","(4.4423488137402325, 72.19968727899017)","(29.415404601119793, 77.20502865363605)","(89.42614210970548, 96.43818901194258)","(43.22916299929414, 15.35691162469428)","(26.79025321066788, 28.641286605895377)","(11.335688959797174, 17.008171936321006)","(28.625236088359777, 65.45873590980747)","(53.02143415410847, 62.209476442403485)","(98.62350728020921, 89.3146087678929)"
"(27, 92)","(13, 72)","(37, 8)","(62.51494828309443, 78.29350041080001)","(45.425304357060405, 0.6277718190394799)","(33.03392069014066, 40.098444048993926)","(67.47208068919318, 12.742052803056414)","(45.68506229275242, 71.22158801445639)","(80.3652420323105, 65.22381548499379)","(34.1489716382984, 93.03074604957197)","(49.14213240565212, 39.15843520437585)","(6.157735355046034, 25.685008058324506)","(90.61277951139837, 99.99999999999625)","(87.53343479476261, 92.33892032149693)","(98.70568509313561, 2.8942338470615336)","(31.321861573164878, 93.54244600176757)","(88.41409181401463, 7.686711654196471)","(65.52513629265044, 70.14687234085889)","(65.92138890662746, 28.264447572931623)","(44.96527567533855, 28.951380858100173)","(43.53876828742177, 13.046436814756795)","(34.12151792825549, 36.34743445217591)","(34.01983743574783, 47.14208781439629)","(75.52022410407753, 50.02196973856117)","(59.517779530074975, 4.76755750331197)","(87.37566458288504, 82.27830042072257)","(2.5029302685951493, 73.18325239902694)","(39.19676155452315, 97.49856572288019)","(97.44978967246435, 83.06394993212524)","(84.45762236174082, 30.911457103071417)","(59.60019834066459, 78.22531854643817)","(90.60885708274576, 65.08972490258809)","(28.279991722235277, 98.61946265835621)","(44.80815676919106, 65.22556475696794)","(63.67952547622535, 66.13176653013772)","(81.63175203839482, 15.81085302129675)","(33.55983569032179, 35.07260737441307)","(37.13851351287059, 91.41158131444311)","(51.01855602748968, 12.45513133614935)","(72.48991959516029, 80.19847858033133)","(17.151859103902517, 85.60021445247105)","(73.45140277901471, 79.26208662877285)","(20.856935441966506, 20.444336859018197)","(70.57318873602733, 15.722625995217927)","(53.943695599893005, 36.03538327892193)","(80.50379484072003, 93.1435541421709)","(39.9390086984109, 52.156368510617014)","(72.70596172704444, 52.11045785152925)","(70.63059292318076, 95.20401913991346)","(67.65254043233449, 44.00675611625301)","(55.057374714765025, 16.74429661294227)","(61.74380775170737, 40.15011699674285)","(67.62095131537251, 56.288185594943684)"
"(44, 0)","(29, 72)","(77, 58)","(93.60943527478325, 47.03219184250011)","(43.130240787499716, 95.57495064064025)","(79.332978662983, 97.39648321332982)","(30.43050031364542, 22.88238352661862)","(78.36443740308678, 86.42794196532253)","(45.838738672272235, 56.96285735741481)","(60.187738921801206, 74.63993312527946)","(63.99531991886105, 99.59542100855342)","(99.39936700197131, 10.597783392475208)","(22.306684555393574, 30.82920210009793)","(50.90925188230734, 24.905730683945205)","(15.524372352166898, 77.36431587744188)","(42.96644520894527, 5.551115123125783e-15)","(98.33409607537102, 94.29497112219913)","(45.81631901373927, 25.901728407938545)","(20.6745572376835, 76.34393857736275)","(4.506466019170935, 5.714290437949754)","(94.28694180371792, 1.6260196967959495)","(34.417335757605905, 40.87725660515753)","(40.3005241900798, 1.5656753509287746)","(84.24093146047625, 95.50466114887652)","(19.356194290551045, 36.92265035720803)","(91.32862708097508, 88.54815288216851)","(85.5107833483489, 78.34540389757468)","(7.838285576156068e-10, 80.84326780315946)","(12.530388940966446, 15.70732538180878)","(64.1191549119432, 58.19999121792891)","(86.62316942725667, 58.050841008015254)","(71.60020492186548, 8.572356210861814)","(35.25623115561528, 44.699334202535574)","(51.25355931568502, 99.99999999999245)","(16.27454816682726, 41.0140956911729)","(66.28473687350507, 92.60491048998037)","(36.72610334932822, 59.013598149002874)","(78.54155376237331, 60.228203946935146)","(55.645976980250886, 8.595490996929861)","(94.36592509188777, 62.221871918388686)","(93.63301539005498, 7.758499616344644)","(42.279740195684326, 0.604415118187035)","(26.22836537132482, 69.27174064908887)","(31.47417603104592, 0.6760825314564178)","(44.01775461410645, 55.13745178272516)","(22.932188444191432, 90.54839637581699)","(22.036052597093214, 88.60035406841314)","(2.221056671913857e-09, 7.919387368104935e-10)","(5.606903531397056, 98.25709022373582)","(69.79655969359571, 25.622139788292657)","(8.89094353695441e-10, 67.67980369920352)","(97.42533162555942, 51.290676007435785)","(69.35102838358124, 93.51542321043156)"
"(99, 91)","(31, 35)","(3, 26)","(16.378219254229474, 99.99999999795592)","(28.472038418467804, 99.99999999975515)","(34.13760350157782, 94.84058335074545)","(59.77032090908374, 99.9999999997726)","(23.402052673639666, 28.98487156557728)","(18.455195051430845, 67.54763256876522)","(37.787380668797056, 85.71860332311584)","(46.26885056165466, 82.90074540835359)","(14.82479453851679, 57.51163226828072)","(74.13617823476173, 78.85611906726815)","(41.323160059332494, 84.8594056954568)","(23.007436355094736, 69.83141997623929)","(3.0895286329268856e-10, 50.72512342658021)","(45.52043678499006, 89.78723811101955)","(28.18888650837653, 76.07678973092085)","(38.26919841539802, 99.99999999944623)","(0.34577019429886113, 41.829508920030655)","(44.727591455490575, 99.99999999929639)","(46.37572301510271, 99.99999999896197)","(79.91655972657392, 85.93520055662952)","(67.51324728083483, 91.15945082175104)","(99.07146308305428, 99.57346417460582)","(1.5865994159657837, 99.4610776653984)","(68.99042853106502, 48.81703673721683)","(51.00243671427067, 70.42490625827028)","(37.156694917729006, 99.99999999959608)","(12.638693852461131, 97.81448985457901)","(10.19852446095616, 62.97984532195199)","(88.24709497355265, 91.87857266822026)","(39.88781051725291, 93.9624382682539)","(19.879803266511114, 26.779687874393442)","(27.910866026449177, 67.40566350997692)","(70.14672573773196, 99.99999999930178)","(37.665734624254874, 73.36017956710671)","(61.28270395635697, 83.26570355065553)","(21.364606282074206, 70.62019144626902)","(55.74278956686939, 99.99999999809934)","(33.419129317893564, 81.70627875535651)","(39.60242342856591, 94.74385958808045)","(2.0318080551362527e-09, 32.730726158410626)","(3.451393197943309, 74.31656006847884)","(32.51499451419863, 55.63543263755911)","(40.19320373425213, 68.89923156106764)","(48.69905298089362, 75.56534163612125)","(88.37560434776522, 88.06770962403367)","(62.58082555548911, 82.95424556569606)","(24.59026107789904, 78.60684107788123)","(7.116455466411614, 92.73161760589983)","(24.465360881747504, 81.52884635267196)","(8.441392958094434, 36.737838727277094)"
