Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(87, 7)","(38, 93)","(53, 80)","(97.92426590585922, 4.3904101526272665)","(34.24687181203026, 94.73527685799603)","(48.94973486356399, 42.97077203838665)","(42.3794297747141, 38.071502764046166)","(80.12341958480577, 47.952759674210306)","(60.95173603960967, 13.869650399429073)","(79.43161249892196, 4.405094253563729)","(35.56882770208812, 52.63517039026073)","(35.4186480045027, 31.931042558946075)","(45.05756246893946, 0.9694475764723043)","(27.62231428522759, 55.570204390819576)","(7.644884725266365e-10, 71.86419787783016)","(37.57996338184738, 56.398849114421104)","(15.113429036545034, 9.20819713295103)","(30.20397378230928, 3.0834526926986072)","(12.524449656163284, 44.35433393791659)","(40.43435651378967, 31.185346072007146)","(19.939775835528483, 8.371155865574249)","(67.33667111106864, 70.26714518105348)","(49.109387474909894, 30.00817374880983)","(41.59359216950644, 22.164652426578108)","(45.96639003812243, 4.9940047479915375)","(23.84063303537447, 57.68087842245778)","(62.62391673418283, 73.06578050922589)","(46.64380405694036, 19.3620760667503)","(72.64713423841198, 14.086748786778735)","(26.883452942983755, 19.201996861630406)","(74.87656222226029, 5.368538946726176e-10)","(22.95896961884684, 15.32362367739144)","(55.95578028126468, 8.826871981523055)","(50.047355284586835, 30.851313543952884)","(68.19376894770072, 19.869382541805052)","(31.09950641912991, 96.60230666239202)","(70.26403336811492, 64.96194177404988)","(1.0299937503758294, 92.32515692390604)","(62.5612051603604, 13.628205333275439)","(79.78164396047495, 0.7081643309913066)","(69.81305121034433, 19.050750832137748)","(66.19527525058811, 6.715726431162067)","(80.80194141607934, 4.654968682048466)","(29.69184531539875, 88.1617729383235)","(98.80948183432847, 0.28140501000518126)","(59.002697971382034, 38.79202534164718)","(62.21662858223289, 37.66229291025981)","(28.850826877117044, 18.271299105267957)","(48.28601627850681, 26.859093375507026)","(17.924039561662326, 21.39269043280962)","(22.03227666693277, 53.9714097914713)","(49.43816831963671, 24.992497966761075)","(62.90451571987805, 7.641609109500125)"
"(47, 96)","(8, 3)","(57, 48)","(16.838342594703004, 93.3361229256727)","(6.000041131616496, 81.71746824003559)","(0.23346058602217723, 24.409420346806215)","(6.076708073674747, 93.74958294552518)","(60.509599641876534, 82.44252458606731)","(46.83630419086814, 26.605770069755952)","(1.6244894318617753e-09, 81.61663413226596)","(66.67689432733843, 73.2318535553209)","(76.08717115020256, 19.262384669739564)","(76.11386641084287, 31.487059234372932)","(18.048525848764307, 94.85077269834143)","(39.22098789682518, 68.3977789247051)","(67.39377031259568, 25.51347647768396)","(24.776097071049218, 78.8297474869125)","(18.04306550068226, 92.68714029188479)","(3.5805393296785226, 99.14571571781397)","(41.57036127839702, 17.594518575184605)","(3.765784293397428, 58.5874449052781)","(8.472726925842732, 99.9999999977504)","(50.02246999652721, 30.47464379105005)","(13.007688504501713, 99.99999999786218)","(71.12530405432237, 10.342403358393753)","(31.334842898086023, 48.47205825622341)","(15.129132867906215, 99.99999999970635)","(71.08911542279809, 19.351910336430084)","(20.44958430737973, 6.13376518136794)","(40.010850828599885, 97.19599234168578)","(30.47759302726568, 98.38056706577308)","(76.35197385398277, 27.67830291899215)","(60.71463932661791, 40.35648390997684)","(26.956621391165637, 41.55342194081796)","(37.42783229539439, 55.184180295332254)","(11.445601467678696, 31.60799860462041)","(35.37047498006011, 57.20063837835514)","(4.0920045130121707e-10, 44.06652172055088)","(20.726990232820718, 67.65646623237195)","(16.575458741019432, 30.536179682912834)","(16.598925617716866, 99.99999999864477)","(46.6979642715814, 21.616797828931304)","(40.47205761594269, 59.09393114836009)","(2.0726985991921465, 65.9588279428828)","(1.135352922787547e-09, 63.304014541554544)","(34.083154379155665, 55.47702106738455)","(11.159828046385556, 99.9999999999709)","(52.352656251140075, 18.90990098326666)","(73.48264958676987, 54.49563296239626)","(73.33051745240897, 66.94582309469762)","(14.503955622274422, 75.38318520865867)","(45.6713683576922, 25.56188186328397)","(53.94958703189899, 32.85590438901225)"
"(18, 55)","(86, 11)","(13, 7)","(46.287728838546656, 27.089651052095853)","(69.59127299048058, 66.19133325251339)","(5.666936945666623, 19.78975851683571)","(6.243753807116398, 84.78001403738801)","(4.529232495114799, 26.862974491546066)","(97.64484413423386, 87.94953521699496)","(93.18327665534271, 18.15925060826421)","(59.51167413100206, 77.07226813689432)","(58.23492805953347, 81.19911728678552)","(45.00979342657932, 93.03403969445581)","(81.13663016874398, 35.109355570800076)","(24.775627904861725, 6.435185717634795e-10)","(73.65757633679004, 51.11666996612203)","(0.39134191592438694, 67.94505323819018)","(94.04078766238362, 34.647188077631775)","(99.99999999770799, 32.43288581482774)","(56.573924972330346, 62.40269848456622)","(29.23790410415863, 9.218601863315989)","(18.387894048393193, 39.140939922528275)","(2.350398803611864, 55.84681219639799)","(98.10647244728776, 18.78948291609339)","(61.58508247129304, 67.0409261302956)","(47.21470326725944, 77.16884253781086)","(20.55467099962078, 97.98676314636971)","(93.06447582083888, 26.614320543911518)","(90.90002538035962, 3.3655536655284424)","(66.47344070533472, 66.06286673227464)","(0.5703620493136274, 67.04219294403228)","(1.5943629913058532, 36.2296377274102)","(31.9125026882373, 90.14575620752498)","(10.537062608526139, 77.99403206140047)","(77.94973217781491, 44.01382682742188)","(41.06342985802543, 97.08036476573145)","(6.454020138736877, 67.822869009218)","(24.631111691586323, 86.09469819284344)","(72.96486890423654, 10.399858810141016)","(55.290737325356154, 4.42518244270218e-10)","(45.15586847649059, 13.344244224491526)","(97.20271712980491, 31.440346319392432)","(77.42582467988561, 83.1321129040554)","(97.5464944500934, 94.92936476020708)","(40.7577493729875, 99.99999999947407)","(3.8837821847437226e-10, 74.30178297677683)","(16.264469822242607, 22.014646110171864)","(17.484104688651037, 0.748874220564294)","(56.64646392468467, 51.33260447251463)","(60.22816471700315, 99.93048602996657)","(99.99999999979019, 24.318582058973004)","(99.9999999990032, 57.336704598485056)","(75.8735905215231, 37.23611353980557)"
"(24, 76)","(44, 30)","(55, 80)","(24.200889635989398, 28.120500396837517)","(11.944710033565432, 41.41325917686973)","(22.54653398609169, 17.976195815336794)","(67.37231574415526, 47.62642644258585)","(28.087087944893806, 31.114488199020396)","(77.86286765319728, 28.271829843057304)","(38.95500779396877, 98.17760169519305)","(51.9803575188724, 61.71582849752888)","(80.26771119257138, 60.06010789407912)","(56.36021934828701, 52.69178136575062)","(99.96006915287334, 22.65631640355249)","(99.92145458234421, 81.76443316689866)","(38.949716881893856, 6.908734514445447)","(1.0872318661595548, 87.61919442922765)","(85.94786694321805, 41.570028145179585)","(34.27860272491291, 28.031075281615486)","(28.507721676503262, 18.10102710922581)","(60.46707030352927, 63.05407021903841)","(51.30971039559018, 53.652326058682135)","(21.39303896463702, 73.16109716414509)","(20.533425279674717, 56.624353341764724)","(84.1446707774605, 63.13360674296364)","(99.99999999996314, 55.952051831794236)","(8.585854249787417e-10, 47.68678629061285)","(43.29893323124065, 6.952664763404792)","(42.939622322282965, 72.26461830094088)","(37.4916932320048, 54.57395027894067)","(13.097153660609246, 32.29014040889)","(3.883182939512003, 23.601491585370223)","(56.55083869629372, 97.84524241950392)","(50.084677861972736, 57.83491860647533)","(65.45743214596253, 54.76704283530959)","(34.741800636855665, 90.11192711394851)","(3.729116939830246, 50.83148056170934)","(54.31016997644088, 69.65615466191551)","(40.031228603161246, 13.95217628643493)","(13.581543474307601, 0.9977507368997662)","(25.569841923691044, 47.38801625286227)","(36.780903285728975, 32.0049864674809)","(30.664050083826744, 80.33177695570697)","(86.92382676808177, 85.56010927791158)","(12.714360903788375, 72.30566677163043)","(59.431725639603926, 17.929850270710745)","(63.595181399451384, 99.99999999990585)","(10.807987299639809, 37.526474302562654)","(23.476308681764664, 62.64699440435086)","(41.845312031448515, 86.31415726163945)","(26.627606597376708, 99.99999999997522)","(81.2107078953351, 46.55277885598964)","(99.99999999997067, 1.1833367619118462e-09)"
"(60, 75)","(70, 42)","(38, 80)","(82.1933022374411, 20.488176385758255)","(28.18299832086643, 60.66382104219592)","(55.896770528844975, 9.05359465314869)","(49.09414463940962, 57.097671346165626)","(5.1402924892821495, 88.66377504603913)","(73.58923466271207, 34.12938910066639)","(20.48865370630462, 55.94406759110914)","(40.70257530439224, 65.28894632403018)","(22.346155688007542, 89.87991593219418)","(28.18528421880827, 37.19680198480143)","(85.03572569386554, 37.591603134207965)","(44.91493454866911, 65.23667650951077)","(12.29432542370062, 10.253900622750322)","(37.88474137592709, 59.13314243776614)","(48.7476814099723, 1.5871193248528925e-10)","(80.00009139141736, 75.89411667112518)","(29.162191562426777, 88.5370746890225)","(23.349131206576125, 16.221828425165942)","(19.004378715114502, 80.32787348735268)","(59.41774833982599, 9.981661958365533)","(37.681244973006955, 62.02266578428942)","(75.62605470445646, 63.52515061251849)","(3.9947295393806312, 73.20501061956244)","(35.79743272940349, 33.00177290604776)","(33.23347723072102, 88.78701834565483)","(26.296007804995657, 20.155644466453644)","(60.66249901794082, 86.03093285399794)","(68.67553620405936, 34.533521327275395)","(8.031657987742241, 21.483999970633754)","(48.19303845744874, 63.34150298955702)","(6.902867166758142e-10, 20.48961851668357)","(28.465747583869792, 70.5151523653105)","(21.523489691161124, 4.983377292012136)","(43.137282876563496, 94.29760855938515)","(48.79724574332595, 22.846343181947542)","(11.388176143335354, 7.142049427176095)","(25.283806640309404, 39.281632489258484)","(75.46756758495049, 59.470446544923014)","(34.89216410572718, 48.53622131192949)","(8.9769455498458, 68.14747258242593)","(91.39345353279325, 27.90770318127257)","(47.97142624253754, 32.63407228174478)","(26.69725736894002, 82.8909420913026)","(42.636019262673344, 12.03342902877102)","(38.11840158296699, 48.16830606715703)","(56.76541189307074, 66.64373603074155)","(43.44991045482677, 81.96399477440907)","(19.404270444984505, 49.44421973656558)","(48.79044742478236, 39.78653368012428)","(10.988084051677399, 58.78952189606837)"
"(7, 38)","(47, 36)","(77, 77)","(1.1451378846235816, 26.355132464387843)","(20.79757629268288, 87.61956519063013)","(34.70613096286731, 41.839877234613596)","(81.74364402159978, 88.80024779011342)","(50.051915415867356, 79.37332758239933)","(64.41743557147794, 21.72570892820554)","(44.27001258046422, 42.434671636123845)","(68.9718883257721, 34.98990436459568)","(19.197102750397725, 80.01380476742916)","(52.69852464108462, 91.2089523889504)","(69.71299094532259, 52.55156421273676)","(75.32681500248005, 81.03209455638991)","(4.6000444521955615, 99.99999999977612)","(48.13368928927114, 48.30390764444786)","(7.222093766162812, 77.06267923623858)","(67.58479707694936, 79.97938977541511)","(22.450413552544372, 47.13840645368771)","(74.98855842138362, 31.895273775506382)","(27.068983419504388, 99.99999999999261)","(66.69161955800615, 28.067684317819563)","(8.277988035852468, 96.96754118153343)","(2.845608631250529, 59.211442792368594)","(30.81204570334529, 99.99999999814382)","(77.44227763427205, 93.39423120554149)","(89.87332869372717, 88.44318297162184)","(39.30158482519502, 99.99999998706964)","(48.372878860903754, 61.94155408164805)","(1.2823242467874252e-09, 70.86669338888139)","(35.60844919132345, 92.22413864306583)","(24.275500346004904, 71.1369353414965)","(56.64068521142831, 84.26610419622016)","(7.75348172469389, 43.98250917793936)","(50.91199033326333, 99.99999999218232)","(32.67543485535567, 39.42471645789068)","(43.74297854954198, 96.14100289387241)","(54.42851986201227, 80.4842761771777)","(81.67798943771024, 98.89770827737843)","(10.516146994978742, 99.9999999999203)","(16.819364853543462, 74.67988231175848)","(38.91933298732801, 35.61068582627088)","(54.742919592682746, 33.493070905685016)","(36.558048298644906, 85.50770056946794)","(27.206213035900717, 81.06391633864331)","(69.02795530393948, 82.4153877759838)","(50.82495840975526, 89.45356073661624)","(39.70431317940444, 48.41338867904779)","(75.31626263599364, 83.0630214888902)","(31.145371977350866, 99.99999999871088)","(1.0764111824101974e-09, 68.96459349522861)","(18.738358582198618, 32.00251609873786)"
"(94, 78)","(87, 82)","(91, 1)","(75.73851100407308, 59.4534374535492)","(78.51134524080403, 91.99933829204052)","(26.814018533259553, 46.103808473472675)","(16.856257463776963, 19.774076941191847)","(2.9918311526554997, 73.37711294039647)","(1.9247349201508168, 74.21856630627155)","(53.228297379436974, 92.90854117962415)","(75.30751125113717, 27.723895199946323)","(26.04600890342018, 74.51249876023938)","(7.999969037507492, 13.658536573730572)","(60.362437769345334, 47.083253634110775)","(13.142347260504156, 92.79509064830148)","(93.74404168480899, 84.03540619534098)","(42.86695047568679, 16.59375174622711)","(59.29152316460636, 92.851197043918)","(67.29702420835893, 39.837927029671974)","(0.9815327145989261, 78.25101947427257)","(26.97660865193296, 35.95196302120025)","(98.40891620637112, 48.988444558774944)","(67.08455820654879, 81.731747085964)","(5.910974638568561, 15.678136449312913)","(39.86233299184421, 99.99999999890002)","(28.809530612141344, 45.16778936546591)","(51.763278458789664, 24.68431249263798)","(87.88205435785218, 4.75924855081189e-10)","(2.8925259663824643, 19.8965008158002)","(45.70242644972502, 23.74057525215299)","(42.94516515957677, 6.428746001314717)","(28.94487026427508, 78.24894885406954)","(79.15804792540688, 55.2958880926673)","(44.82980138317496, 62.38301798951152)","(20.008155504464618, 54.105286501644215)","(23.944794814231727, 11.737432041112095)","(51.100844234361006, 86.71403696998583)","(24.09606702694193, 82.45387969354758)","(70.36771902856998, 88.96120135446247)","(43.80139834250231, 75.42254061635693)","(66.01911154798097, 40.016797570379126)","(55.74200402689316, 45.96944612429415)","(5.920478361022175, 23.835283865796107)","(75.74577767537289, 42.948005278679375)","(79.93029237989693, 42.038547689830544)","(0.9487813294496439, 61.1648377873606)","(21.105662222798678, 94.51193075876127)","(48.80994079830189, 18.4720701961682)","(27.141084861804217, 89.53549074086501)","(19.996355641776002, 46.886505032415535)","(64.71816012800677, 14.435439787163062)","(83.52956523100505, 14.28547965361675)","(24.958906790033385, 67.4413308286)"
"(47, 73)","(73, 16)","(89, 57)","(73.14320569187498, 12.932970675074012)","(39.03753368833443, 72.53447734260122)","(25.872312744917625, 56.298560003517004)","(34.99930872700519, 68.46961159067291)","(83.13307016912621, 55.19799956220749)","(8.68895140528963, 3.0341840151493216e-10)","(99.99999999965674, 90.13028869538847)","(74.72255988480117, 68.40009255614153)","(63.30749699139682, 46.613611949877686)","(10.129003998526953, 87.66015731947199)","(40.83737841511039, 28.403139602251148)","(12.931849588746063, 51.61590823575074)","(64.03600824282532, 62.517905416115994)","(53.85802028910338, 67.26738842814478)","(30.859110140197956, 41.5968091308606)","(54.55737761102646, 6.060610898161423)","(2.147494734397515, 5.420749593262713)","(69.63043576371604, 68.41549820390395)","(40.01087361838192, 68.02283948912411)","(2.9405739666675865, 84.1209706921583)","(8.100844452425365, 80.41344335904026)","(92.24701234758619, 29.63511375567125)","(20.848453299947, 45.81967109700422)","(84.58386930315278, 51.68926799526745)","(77.34727805178963, 19.238511678879185)","(9.099603726993944, 84.44411401258431)","(18.898227566803357, 51.953840731542435)","(57.323899050419456, 78.53148554181433)","(1.8798801844295, 41.81795173057201)","(77.22862033918179, 22.479142883395475)","(92.8940795382686, 93.77132515922935)","(34.06162752360617, 24.42097228660378)","(97.73480010327708, 8.14756516083946)","(59.5982699919652, 59.76625031198215)","(79.2022341307815, 19.24496392444176)","(2.9946576794156132, 68.3367845791666)","(62.83463855518768, 23.0770285197589)","(85.39675134213233, 32.51281139742844)","(40.51607093322524, 69.5894348625959)","(41.476598357199215, 2.0212841926672773)","(89.63904947965298, 87.93615044709482)","(64.36137034355156, 4.805544850938759e-10)","(40.359979342151235, 0.2111293337068998)","(21.35525724322809, 91.86435896832053)","(50.84423470505459, 61.5601307698637)","(59.02038257287884, 15.934064937580322)","(76.23293233351728, 11.841091897892275)","(69.54386327371253, 36.711907765149256)","(69.54760750282396, 39.78573350491151)","(68.34061029226265, 80.32877834687035)"
"(10, 43)","(90, 23)","(27, 75)","(12.0214461175791, 29.03172721083448)","(6.247502515321912e-10, 92.38377555048368)","(80.02927532213683, 24.081611258511927)","(81.08029658032021, 66.13879426600033)","(71.35215257656542, 99.99999999927964)","(49.71195926082434, 1.6698393266762368)","(44.365874316421625, 23.296784779522532)","(48.75056416497554, 99.99999999938038)","(54.346682416076696, 24.2904456243363)","(99.89822659359278, 1.3664004485796577)","(85.39278337553462, 7.775617175574573)","(69.21103428939202, 27.773269990497734)","(33.58492719937677, 69.68186980315292)","(3.5388199199366754, 94.96750747226181)","(45.55644754885112, 12.492059392526638)","(82.28253405962556, 11.584028761217285)","(88.69366875107063, 96.93453241820113)","(7.780184172034376, 40.615127583429725)","(15.131292767295246, 26.936893120118867)","(70.70148262766548, 19.867811512897227)","(39.24469668548622, 85.19677137649646)","(14.888773434168012, 23.886829130675025)","(13.074973878067714, 70.68703058765038)","(13.243124350446012, 7.945588303448287)","(16.978473140889854, 32.872828887819196)","(33.3638208624883, 59.32276738472897)","(20.102725540597437, 25.678819919408514)","(54.47791686994081, 42.16922623705066)","(68.77979164464494, 66.40367478061357)","(77.6010776149591, 99.11664627424652)","(36.58692768909994, 33.92575019289235)","(85.24877826873353, 15.64403345727044)","(94.26560425314648, 30.369491043910145)","(13.55381034155701, 40.75369590380398)","(99.99999999743972, 99.9999999998113)","(94.52397447464544, 97.01610971886123)","(29.57889565297901, 94.08002127189324)","(67.54880595318274, 26.136871935629074)","(52.55680275847401, 7.5297968432276985)","(66.10016979241364, 48.410103169973404)","(85.66338835250863, 31.9322283902453)","(46.50662742882964, 49.18098864535859)","(29.08187932222236, 14.54411757316772)","(99.99999999967588, 97.4453185702364)","(46.55520376775384, 30.56852330944291)","(98.96901926621973, 74.76392433650396)","(35.63779516042119, 33.87914237955678)","(16.592919711705896, 93.02284158646866)","(42.25243001980271, 83.26788345637144)","(24.24748451547178, 15.853687820363493)"
"(48, 83)","(22, 61)","(32, 47)","(83.00837779617403, 80.99815152512232)","(43.68971168951236, 39.169015640425975)","(42.81793613185019, 47.045390157507036)","(25.886562358964515, 31.941971916469686)","(15.62435867571536, 31.092949799670333)","(71.80792379891417, 37.32745294434648)","(89.9034001585087, 27.435496548115)","(99.0580270968364, 66.93713558898312)","(62.63078741061358, 39.883342835509104)","(1.181604813993431e-09, 63.569205084214396)","(30.921094610687526, 39.94263775948509)","(45.966249786224814, 51.08534756705934)","(98.54425536160234, 22.9602242108133)","(20.786338196958496, 61.5649778883436)","(14.905061488225252, 80.73599375404802)","(68.8483775733441, 3.0147551122183813e-10)","(64.51720070561343, 15.169796729586455)","(79.71651289455481, 34.12871596313707)","(59.262583637439924, 63.68829032718428)","(77.05176446935349, 50.39623578382897)","(54.637802842846504, 85.83783312151809)","(39.99502558779526, 32.879058318524216)","(85.35269413366409, 6.999488417843974)","(69.06312790555936, 55.570374579845705)","(31.650065897616535, 4.066715987357794)","(23.23911967208253, 63.010495336073056)","(30.63254419881911, 79.38116277381386)","(42.29172608546869, 26.04271693834468)","(58.9255545340947, 50.181913909730305)","(99.8839009900355, 33.52321429174483)","(98.78517318634752, 25.345029407696305)","(50.207454157213874, 82.2463063694089)","(95.85114996360808, 8.434257904802255)","(36.83035220225352, 80.61611851627076)","(55.18450524970101, 4.988305380427077)","(0.29606213715518415, 99.68280028125669)","(23.22268829100546, 15.889696065725245)","(14.239561390503491, 39.32536548880686)","(25.653712853987464, 73.07519863899228)","(57.18145993900423, 78.23054832276746)","(81.91731332355576, 45.466136382414156)","(19.25271802626075, 95.02057343010696)","(99.08472102075956, 64.99991484710422)","(57.559499614868926, 8.127855464647366)","(7.589656670929229, 20.788440616539244)","(75.85009350174361, 23.48351765469325)","(43.62275994489777, 24.115334861725824)","(27.902629381771536, 32.87104713086496)","(29.232663743420833, 3.8286610035543402)","(18.693450974763238, 60.17925161515729)"
