Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(87, 7)","(38, 93)","(53, 80)",(0.0),(1.0),(1.4142135623730951),(1.0),(3.1622776601683795),(37.12142238654117),(13.892443989449804),(49.24428900898052),(68.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.0),(97.12878049270464),(1.0),(0.0),(2.23606797749979),(1.4142135623730951),(65.29931086925804),(1.0),(65.36818798161687),(3.605551275463989),(57.706152185014034),(1.4142135623730951),(1.4142135623730951),(27.294688127912362),(1.0),(1.4142135623730951),(1.4142135623730951),(17.88854381999832),(0.0),(2.23606797749979),(1.0),(1.4142135623730951),(1.0),(2.23606797749979),(1.4142135623730951),(11.661903789690601),(1.0),(0.0),(3.1622776601683795),(4.47213595499958),(1.0),(1.4142135623730951),(1.0),(71.19691004531025),(1.4142135623730951),(39.824615503479755)
"(47, 96)","(8, 3)","(57, 48)",(71.30918594402827),(0.0),(41.048751503547585),(0.0),(1.0),(1.4142135623730951),(103.81714694596457),(1.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(101.19288512538814),(1.4142135623730951),(1.0),(87.13208364316786),(1.4142135623730951),(76.6550715869472),(1.0),(0.0),(75.18643494673756),(1.0),(1.4142135623730951),(16.1245154965971),(39.81205847478876),(1.0),(1.0),(0.0),(46.17358552246078),(1.0),(0.0),(80.77747210701756),(1.0),(1.4142135623730951),(71.19691004531025),(1.4142135623730951),(0.0),(90.47098982546837),(103.3537614216338),(0.0),(82.56512580987206),(1.0),(1.0),(1.0),(74.33034373659252),(1.4142135623730951),(1.4142135623730951)
"(18, 55)","(86, 11)","(13, 7)",(0.0),(0.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(0.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(0.0),(0.0),(1.0),(0.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0)
"(24, 76)","(44, 30)","(55, 80)",(1.0),(1.0),(0.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(0.0),(0.0),(0.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(0.0),(0.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.0),(1.4142135623730951),(1.0),(0.0),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0)
"(60, 75)","(70, 42)","(38, 80)",(0.0),(49.51767361255979),(1.0),(1.0),(1.0),(1.0),(67.35725647619564),(1.0),(1.0),(0.0),(0.0),(0.0),(0.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(36.796738985948195),(1.0),(1.0),(70.80254232723568),(0.0),(1.4142135623730951),(1.0),(12.206555615733702),(0.0),(0.0),(1.0),(32.55764119219941),(0.0),(1.0),(0.0),(1.0),(0.0),(1.0),(56.22277118748239),(1.0),(0.0),(50.47771785649585),(0.0),(1.0),(1.0),(0.0),(1.0),(77.46612162745726),(41.88078318274385),(1.0)
"(7, 38)","(47, 36)","(77, 77)",(0.0),(92.28217596047462),(0.0),(0.0),(45.60701700396552),(1.0),(21.02379604162864),(1.0),(82.29823813423954),(1.0),(1.4142135623730951),(7.810249675906654),(1.0),(0.0),(1.0),(17.029386365926403),(1.0),(1.0),(0.0),(1.0),(0.0),(49.9799959983992),(105.20931517693668),(29.410882339705484),(1.0),(92.65527507918802),(0.0),(69.26037828369117),(1.0),(0.0),(1.0),(1.0),(76.60939890117922),(0.0),(1.0),(1.0),(1.0),(130.4837154590564),(74.68600939935136),(1.0),(1.0),(72.11102550927978),(1.0),(1.0),(58.60034129593445),(0.0),(1.0),(103.46980235798269),(66.37017402418047),(1.0)
"(94, 78)","(87, 82)","(91, 1)",(1.0),(0.0),(1.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(0.0),(1.0),(0.0),(0.0),(0.0),(0.0),(1.0),(1.0),(1.0),(4.0),(0.0),(0.0),(1.0),(1.0),(1.0),(5.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(3.0),(1.0),(0.0),(1.0),(0.0),(1.0),(1.0),(2.0),(1.0)
"(47, 73)","(73, 16)","(89, 57)",(1.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(0.0),(0.0),(1.0),(0.0),(1.0),(22.02271554554524),(0.0),(0.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(0.0),(1.4142135623730951),(0.0),(1.0),(1.0),(19.209372712298546),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(0.0),(0.0),(1.0)
"(10, 43)","(90, 23)","(27, 75)",(1.0),(1.0),(0.0),(1.4142135623730951),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.4142135623730951),(0.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.4142135623730951),(0.0),(1.0),(1.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(1.4142135623730951),(1.4142135623730951),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0)
"(48, 83)","(22, 61)","(32, 47)",(1.0),(0.0),(0.0),(0.0),(1.0),(1.0),(1.0),(1.0),(0.0),(0.0),(1.0),(0.0),(0.0),(0.0),(1.0),(1.0),(0.0),(0.0),(1.0),(0.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.4142135623730951),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.4142135623730951),(1.0),(0.0),(0.0),(0.0),(1.4142135623730951),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(0.0),(1.0)
