what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323835078
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323835156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323839015
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1283323840312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323842921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323842921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323843000
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323852343
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323858609
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323858609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323858656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323885593
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1283323889328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323890515
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323890687
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1283323906921
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1283323911296
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323923765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323931437
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323932765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323933640
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323936125
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283323936171
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283324050031
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1283324051109
