what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350184218
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350184218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350184296
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350220187
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1283350220906
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350224687
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350224687
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350224734
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350229390
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350229703
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350229703
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350229750
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350230781
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283350329546
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1283350349031
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1283350349031
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1283350349031
started,bundle,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui,1283350349031
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1283350382390
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283350414531
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283350417890
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283350418203
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1283350435921
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1283350439187
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283350457328
