what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366378265
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366384437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366384500
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1283366416109
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1283366421578
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1283366421656
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1283366450468
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366455765
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366457859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366458046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366458875
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1283366469937
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1283366473968
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283366477234
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283366477421
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283366477578
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366480046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366480921
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1283366483390
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1283366504937
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366516703
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366517656
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1283366521421
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366547250
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283366547250
