what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1283347879203
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1283347982421
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1283347986187
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283347989562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283347990359
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1283347990562
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283347992218
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283347992218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283347992296
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283347996015
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1283348001906
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283348007640
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1283348021296
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1283348023218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283348056312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283348056312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283348056375
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283348057640
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1283348113921
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1283348135328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283348136093
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283348136250
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283348142484
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283348142625
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283348142765
