what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325028515
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325029500
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1283325030875
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1283325031000
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1283325033343
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1283325033421
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325044953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325044953
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325045015
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325089453
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325118750
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325119078
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1283325122390
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1283325122500
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283325130906
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283325133234
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1283325143718
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325148546
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325148750
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325148875
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325150921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325152718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325153828
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325156203
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283325156203
