what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283344660078
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283344660343
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283344660562
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1283344662531
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1283344689218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283344689812
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283344689984
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1283344693203
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1283344697703
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283344698343
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283344698515
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283344703718
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1283344722750
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283344724218
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283344724359
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1283344726375
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283344727203
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283344727343
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283344737046
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283344738203
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1283344745796
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1283344749515
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283345386625
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283345390687
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1283345391093
