0.68350,0.66798,0.65255,0.63721,0.62196,0.60680,0.59173,0.57677,0.56190,0.54714,0.53249,0.51794,0.50351,0.48919,0.47500,0.46092,0.44697,0.43315,0.41947,0.40592,0.39252,0.37927,0.36617,0.35322,0.34045,0.32784,0.31541,0.30316,0.29110,0.27925,0.26760,0.25617,0.24497,0.23402,0.22332,0.21289,0.20275,0.19292,0.18341,0.17426,0.16548,0.15712,0.14919,0.14175,0.13482,0.12845,0.12269,0.11757,0.11315,0.10945,0.10651,0.10433,0.10292,0.10226,0.10232,0.10305,0.10438,0.10627,0.10862,0.11138,0.11448,0.11786,0.12147,0.12525,0.12917,0.13318,0.13727,0.14139,0.14554,0.14969,0.15383,0.15795,0.16204,0.16610,0.17012,0.17410,0.17804,0.18194,0.18581,0.18965,0.19346,0.19726,0.20104,0.20481,0.20859,0.21238,0.21619,0.22004,0.22392,0.22786,0.23187,0.23594,0.24010,0.24436,0.24872,0.25320,0.25781,0.26255,0.26744,0.27248
0.67119,0.65557,0.64003,0.62458,0.60922,0.59396,0.57878,0.56371,0.54873,0.53386,0.51909,0.50442,0.48987,0.47544,0.46112,0.44692,0.43285,0.41891,0.40510,0.39143,0.37790,0.36451,0.35128,0.33821,0.32530,0.31255,0.29999,0.28761,0.27542,0.26343,0.25166,0.24010,0.22878,0.21771,0.20689,0.19636,0.18613,0.17622,0.16666,0.15747,0.14870,0.14037,0.13254,0.12525,0.11855,0.11251,0.10718,0.10262,0.09888,0.09601,0.09402,0.09291,0.09266,0.09322,0.09452,0.09649,0.09902,0.10204,0.10545,0.10918,0.11317,0.11734,0.12164,0.12604,0.13050,0.13498,0.13946,0.14392,0.14835,0.15273,0.15705,0.16130,0.16548,0.16959,0.17363,0.17759,0.18149,0.18531,0.18908,0.19278,0.19644,0.20005,0.20362,0.20718,0.21071,0.21424,0.21778,0.22133,0.22491,0.22852,0.23219,0.23593,0.23974,0.24364,0.24764,0.25175,0.25598,0.26036,0.26487,0.26954
0.65901,0.64329,0.62765,0.61210,0.59663,0.58125,0.56597,0.55078,0.53569,0.52070,0.50582,0.49104,0.47637,0.46181,0.44737,0.43305,0.41886,0.40479,0.39085,0.37705,0.36339,0.34988,0.33651,0.32330,0.31026,0.29738,0.28468,0.27217,0.25984,0.24772,0.23581,0.22412,0.21267,0.20148,0.19055,0.17992,0.16960,0.15962,0.15001,0.14081,0.13206,0.12382,0.11615,0.10911,0.10277,0.09722,0.09254,0.08880,0.08606,0.08434,0.08366,0.08396,0.08518,0.08721,0.08993,0.09324,0.09702,0.10117,0.10560,0.11024,0.11501,0.11987,0.12478,0.12970,0.13459,0.13944,0.14423,0.14895,0.15358,0.15811,0.16254,0.16687,0.17109,0.17521,0.17921,0.18312,0.18692,0.19064,0.19426,0.19780,0.20127,0.20467,0.20801,0.21131,0.21458,0.21782,0.22104,0.22427,0.22752,0.23078,0.23409,0.23745,0.24088,0.24439,0.24799,0.25170,0.25553,0.25949,0.26359,0.26786
0.64698,0.63115,0.61541,0.59975,0.58417,0.56869,0.55329,0.53799,0.52279,0.50769,0.49268,0.47779,0.46300,0.44832,0.43376,0.41932,0.40500,0.39080,0.37673,0.36280,0.34901,0.33536,0.32187,0.30852,0.29534,0.28233,0.26949,0.25683,0.24437,0.23211,0.22006,0.20824,0.19666,0.18534,0.17430,0.16356,0.15316,0.14312,0.13348,0.12429,0.11562,0.10754,0.10012,0.09347,0.08769,0.08290,0.07920,0.07667,0.07536,0.07525,0.07627,0.07831,0.08121,0.08483,0.08902,0.09364,0.09857,0.10374,0.10904,0.11443,0.11986,0.12527,0.13065,0.13596,0.14119,0.14632,0.15133,0.15622,0.16098,0.16561,0.17010,0.17445,0.17866,0.18274,0.18668,0.19049,0.19418,0.19775,0.20121,0.20456,0.20782,0.21099,0.21408,0.21711,0.22009,0.22302,0.22592,0.22881,0.23170,0.23459,0.23752,0.24048,0.24350,0.24659,0.24977,0.25305,0.25644,0.25996,0.26362,0.26744
0.63508,0.61915,0.60330,0.58754,0.57186,0.55626,0.54076,0.52535,0.51003,0.49481,0.47969,0.46468,0.44977,0.43497,0.42029,0.40572,0.39127,0.37695,0.36275,0.34869,0.33476,0.32098,0.30735,0.29387,0.28054,0.26739,0.25441,0.24161,0.22901,0.21660,0.20442,0.19246,0.18075,0.16930,0.15814,0.14731,0.13682,0.12673,0.11709,0.10796,0.09944,0.09162,0.08462,0.07860,0.07371,0.07010,0.06789,0.06713,0.06777,0.06970,0.07273,0.07664,0.08125,0.08637,0.09187,0.09760,0.10349,0.10947,0.11546,0.12143,0.12735,0.13318,0.13890,0.14450,0.14996,0.15528,0.16044,0.16544,0.17027,0.17494,0.17944,0.18378,0.18795,0.19196,0.19581,0.19951,0.20306,0.20647,0.20975,0.21290,0.21593,0.21886,0.22169,0.22444,0.22712,0.22973,0.23230,0.23484,0.23735,0.23987,0.24239,0.24495,0.24754,0.25020,0.25293,0.25576,0.25869,0.26174,0.26493,0.26828
0.62333,0.60730,0.59135,0.57547,0.55969,0.54398,0.52837,0.51284,0.49741,0.48208,0.46684,0.45171,0.43668,0.42176,0.40696,0.39226,0.37769,0.36323,0.34891,0.33471,0.32065,0.30674,0.29296,0.27934,0.26588,0.25258,0.23946,0.22651,0.21376,0.20121,0.18888,0.17678,0.16493,0.15336,0.14208,0.13115,0.12059,0.11047,0.10087,0.09187,0.08360,0.07623,0.06995,0.06497,0.06152,0.05976,0.05973,0.06133,0.06435,0.06851,0.07354,0.07918,0.08525,0.09161,0.09812,0.10471,0.11132,0.11789,0.12438,0.13077,0.13704,0.14316,0.14912,0.15492,0.16054,0.16597,0.17122,0.17628,0.18115,0.18583,0.19031,0.19460,0.19871,0.20264,0.20638,0.20995,0.21336,0.21660,0.21969,0.22263,0.22544,0.22812,0.23069,0.23315,0.23553,0.23782,0.24005,0.24224,0.24438,0.24651,0.24863,0.25077,0.25294,0.25515,0.25742,0.25978,0.26224,0.26481,0.26751,0.27036
0.61173,0.59560,0.57954,0.56356,0.54766,0.53185,0.51613,0.50049,0.48495,0.46950,0.45415,0.43889,0.42375,0.40870,0.39377,0.37895,0.36425,0.34967,0.33521,0.32088,0.30668,0.29263,0.27872,0.26495,0.25135,0.23790,0.22463,0.21154,0.19864,0.18594,0.17346,0.16121,0.14922,0.13751,0.12612,0.11509,0.10448,0.09437,0.08486,0.07611,0.06831,0.06173,0.05667,0.05346,0.05231,0.05324,0.05602,0.06031,0.06570,0.07186,0.07853,0.08552,0.09268,0.09992,0.10716,0.11436,0.12146,0.12845,0.13529,0.14197,0.14848,0.15480,0.16093,0.16686,0.17258,0.17809,0.18338,0.18847,0.19334,0.19800,0.20245,0.20668,0.21072,0.21454,0.21817,0.22161,0.22486,0.22794,0.23084,0.23357,0.23616,0.23860,0.24091,0.24309,0.24517,0.24715,0.24905,0.25088,0.25266,0.25440,0.25613,0.25785,0.25958,0.26135,0.26317,0.26505,0.26703,0.26910,0.27131,0.27365
0.60028,0.58405,0.56788,0.55180,0.53579,0.51987,0.50404,0.48829,0.47263,0.45707,0.44160,0.42623,0.41096,0.39580,0.38074,0.36579,0.35096,0.33625,0.32166,0.30720,0.29286,0.27867,0.26461,0.25071,0.23695,0.22336,0.20994,0.19669,0.18364,0.17078,0.15815,0.14575,0.13361,0.12177,0.11026,0.09915,0.08851,0.07846,0.06917,0.06089,0.05395,0.04882,0.04594,0.04562,0.04776,0.05193,0.05759,0.06423,0.07149,0.07912,0.08695,0.09485,0.10276,0.11059,0.11833,0.12593,0.13338,0.14065,0.14773,0.15462,0.16129,0.16775,0.17399,0.18000,0.18578,0.19134,0.19666,0.20175,0.20661,0.21124,0.21563,0.21981,0.22376,0.22748,0.23100,0.23430,0.23741,0.24031,0.24303,0.24557,0.24793,0.25014,0.25219,0.25411,0.25590,0.25758,0.25915,0.26064,0.26206,0.26343,0.26476,0.26608,0.26738,0.26871,0.27007,0.27149,0.27298,0.27456,0.27626,0.27809
0.58899,0.57265,0.55638,0.54019,0.52408,0.50805,0.49211,0.47625,0.46048,0.44480,0.42921,0.41372,0.39833,0.38304,0.36786,0.35279,0.33783,0.32299,0.30827,0.29367,0.27920,0.26486,0.25066,0.23661,0.22271,0.20897,0.19539,0.18199,0.16877,0.15576,0.14296,0.13041,0.11812,0.10613,0.09451,0.08333,0.07270,0.06282,0.05397,0.04662,0.04139,0.03899,0.03976,0.04338,0.04909,0.05613,0.06397,0.07224,0.08074,0.08932,0.09788,0.10638,0.11476,0.12300,0.13106,0.13894,0.14662,0.15409,0.16134,0.16837,0.17516,0.18171,0.18803,0.19410,0.19992,0.20550,0.21083,0.21592,0.22075,0.22534,0.22969,0.23379,0.23766,0.24129,0.24469,0.24787,0.25083,0.25357,0.25611,0.25846,0.26062,0.26260,0.26441,0.26607,0.26758,0.26896,0.27023,0.27139,0.27247,0.27348,0.27443,0.27534,0.27624,0.27713,0.27805,0.27900,0.28001,0.28111,0.28230,0.28361
0.57785,0.56141,0.54504,0.52874,0.51253,0.49639,0.48033,0.46436,0.44848,0.43268,0.41698,0.40137,0.38586,0.37046,0.35515,0.33995,0.32486,0.30989,0.29503,0.28030,0.26569,0.25121,0.23687,0.22267,0.20862,0.19473,0.18099,0.16743,0.15405,0.14087,0.12791,0.11519,0.10274,0.09061,0.07887,0.06765,0.05712,0.04762,0.03973,0.03438,0.03263,0.03482,0.04016,0.04745,0.05581,0.06472,0.07388,0.08313,0.09237,0.10152,0.11055,0.11943,0.12813,0.13663,0.14492,0.15300,0.16084,0.16846,0.17583,0.18296,0.18984,0.19646,0.20283,0.20895,0.21480,0.22039,0.22572,0.23079,0.23560,0.24015,0.24445,0.24849,0.25227,0.25581,0.25910,0.26216,0.26498,0.26758,0.26995,0.27212,0.27408,0.27584,0.27743,0.27884,0.28009,0.28120,0.28217,0.28302,0.28376,0.28442,0.28500,0.28553,0.28603,0.28651,0.28699,0.28749,0.28804,0.28865,0.28935,0.29015
0.56687,0.55033,0.53386,0.51746,0.50113,0.48489,0.46873,0.45264,0.43665,0.42074,0.40492,0.38920,0.37357,0.35803,0.34261,0.32728,0.31206,0.29696,0.28197,0.26710,0.25235,0.23774,0.22325,0.20890,0.19470,0.18065,0.16676,0.15303,0.13948,0.12613,0.11299,0.10010,0.08748,0.07520,0.06336,0.05214,0.04190,0.03333,0.02778,0.02692,0.03091,0.03810,0.04688,0.05640,0.06623,0.07616,0.08606,0.09588,0.10556,0.11507,0.12440,0.13353,0.14244,0.15113,0.15959,0.16781,0.17579,0.18351,0.19098,0.19819,0.20514,0.21182,0.21824,0.22439,0.23026,0.23586,0.24119,0.24625,0.25103,0.25555,0.25979,0.26377,0.26748,0.27093,0.27412,0.27706,0.27976,0.28221,0.28443,0.28642,0.28820,0.28976,0.29113,0.29231,0.29332,0.29416,0.29484,0.29540,0.29583,0.29615,0.29639,0.29655,0.29666,0.29674,0.29680,0.29687,0.29696,0.29710,0.29732,0.29762
0.55606,0.53942,0.52284,0.50634,0.48991,0.47356,0.45729,0.44109,0.42499,0.40896,0.39303,0.37719,0.36144,0.34579,0.33023,0.31479,0.29944,0.28421,0.26909,0.25408,0.23920,0.22444,0.20981,0.19531,0.18096,0.16675,0.15269,0.13880,0.12508,0.11155,0.09823,0.08515,0.07234,0.05991,0.04798,0.03690,0.02745,0.02156,0.02195,0.02811,0.03710,0.04719,0.05768,0.06828,0.07885,0.08932,0.09964,0.10979,0.11975,0.12951,0.13905,0.14836,0.15743,0.16627,0.17485,0.18319,0.19127,0.19908,0.20664,0.21392,0.22093,0.22766,0.23412,0.24029,0.24619,0.25180,0.25713,0.26217,0.26694,0.27142,0.27561,0.27953,0.28318,0.28655,0.28965,0.29248,0.29506,0.29738,0.29945,0.30128,0.30288,0.30426,0.30543,0.30639,0.30716,0.30775,0.30817,0.30844,0.30857,0.30858,0.30849,0.30830,0.30804,0.30773,0.30739,0.30704,0.30670,0.30639,0.30613,0.30595
0.54542,0.52867,0.51200,0.49539,0.47886,0.46240,0.44602,0.42972,0.41350,0.39737,0.38132,0.36536,0.34949,0.33372,0.31805,0.30247,0.28700,0.27164,0.25639,0.24125,0.22623,0.21133,0.19655,0.18191,0.16741,0.15304,0.13882,0.12476,0.11087,0.09715,0.08364,0.07035,0.05735,0.04474,0.03277,0.02221,0.01570,0.01787,0.02642,0.03699,0.04814,0.05941,0.07064,0.08175,0.09271,0.10349,0.11408,0.12445,0.13461,0.14454,0.15423,0.16368,0.17289,0.18185,0.19054,0.19898,0.20715,0.21505,0.22267,0.23002,0.23709,0.24387,0.25036,0.25657,0.26249,0.26811,0.27344,0.27848,0.28322,0.28767,0.29183,0.29570,0.29928,0.30258,0.30559,0.30833,0.31080,0.31299,0.31493,0.31662,0.31805,0.31925,0.32023,0.32098,0.32153,0.32189,0.32206,0.32206,0.32191,0.32162,0.32120,0.32069,0.32008,0.31940,0.31868,0.31792,0.31716,0.31641,0.31570,0.31505
0.53495,0.51810,0.50132,0.48462,0.46798,0.45142,0.43493,0.41852,0.40219,0.38595,0.36979,0.35371,0.33773,0.32184,0.30604,0.29035,0.27475,0.25926,0.24388,0.22861,0.21346,0.19842,0.18351,0.16872,0.15406,0.13954,0.12517,0.11094,0.09687,0.08296,0.06925,0.05574,0.04251,0.02969,0.01784,0.01018,0.01493,0.02575,0.03755,0.04949,0.06138,0.07313,0.08471,0.09610,0.10730,0.11828,0.12905,0.13959,0.14989,0.15996,0.16979,0.17936,0.18868,0.19775,0.20654,0.21507,0.22333,0.23131,0.23900,0.24641,0.25354,0.26037,0.26690,0.27314,0.27908,0.28472,0.29006,0.29509,0.29983,0.30425,0.30838,0.31221,0.31573,0.31896,0.32190,0.32455,0.32691,0.32899,0.33080,0.33235,0.33363,0.33467,0.33546,0.33602,0.33636,0.33649,0.33643,0.33618,0.33576,0.33518,0.33447,0.33363,0.33269,0.33166,0.33057,0.32943,0.32827,0.32710,0.32595,0.32485
0.52465,0.50770,0.49083,0.47402,0.45728,0.44062,0.42402,0.40751,0.39107,0.37471,0.35844,0.34226,0.32616,0.31015,0.29424,0.27842,0.26270,0.24709,0.23158,0.21618,0.20090,0.18573,0.17068,0.15575,0.14095,0.12628,0.11175,0.09736,0.08312,0.06903,0.05511,0.04137,0.02786,0.01478,0.00494,0.01340,0.02590,0.03854,0.05106,0.06342,0.07560,0.08759,0.09937,0.11094,0.12230,0.13344,0.14435,0.15502,0.16546,0.17565,0.18559,0.19528,0.20471,0.21387,0.22277,0.23139,0.23973,0.24778,0.25555,0.26303,0.27021,0.27709,0.28368,0.28995,0.29592,0.30158,0.30693,0.31196,0.31669,0.32110,0.32520,0.32899,0.33246,0.33563,0.33850,0.34107,0.34334,0.34532,0.34701,0.34842,0.34956,0.35044,0.35107,0.35144,0.35159,0.35151,0.35121,0.35072,0.35005,0.34920,0.34820,0.34707,0.34581,0.34445,0.34300,0.34149,0.33995,0.33838,0.33681,0.33527
0.51453,0.49749,0.48051,0.46361,0.44677,0.43000,0.41330,0.39668,0.38014,0.36367,0.34729,0.33099,0.31478,0.29866,0.28263,0.26670,0.25086,0.23513,0.21950,0.20398,0.18856,0.17327,0.15809,0.14303,0.12810,0.11329,0.09862,0.08409,0.06969,0.05545,0.04135,0.02741,0.01362,0.00000,0.01337,0.02665,0.03975,0.05267,0.06540,0.07794,0.09028,0.10242,0.11434,0.12605,0.13755,0.14881,0.15985,0.17065,0.18120,0.19151,0.20157,0.21136,0.22090,0.23016,0.23915,0.24786,0.25629,0.26443,0.27227,0.27982,0.28706,0.29400,0.30063,0.30694,0.31295,0.31863,0.32400,0.32904,0.33376,0.33816,0.34224,0.34600,0.34943,0.35255,0.35536,0.35785,0.36003,0.36191,0.36349,0.36479,0.36579,0.36652,0.36699,0.36719,0.36715,0.36687,0.36636,0.36564,0.36472,0.36362,0.36235,0.36092,0.35936,0.35768,0.35590,0.35404,0.35213,0.35017,0.34820,0.34624
0.50459,0.48745,0.47038,0.45338,0.43644,0.41957,0.40277,0.38605,0.36940,0.35283,0.33634,0.31993,0.30361,0.28738,0.27124,0.25519,0.23924,0.22339,0.20765,0.19201,0.17648,0.16106,0.14576,0.13059,0.11554,0.10062,0.08584,0.07120,0.05672,0.04241,0.02831,0.01463,0.00471,0.01455,0.02775,0.04104,0.05420,0.06722,0.08006,0.09271,0.10517,0.11742,0.12947,0.14131,0.15292,0.16431,0.17546,0.18638,0.19706,0.20748,0.21765,0.22755,0.23719,0.24656,0.25565,0.26445,0.27297,0.28119,0.28911,0.29673,0.30404,0.31104,0.31772,0.32409,0.33013,0.33584,0.34123,0.34629,0.35101,0.35541,0.35947,0.36320,0.36660,0.36968,0.37242,0.37485,0.37695,0.37874,0.38022,0.38140,0.38228,0.38287,0.38318,0.38322,0.38300,0.38253,0.38182,0.38088,0.37973,0.37838,0.37685,0.37515,0.37330,0.37131,0.36921,0.36702,0.36475,0.36242,0.36007,0.35771
0.49483,0.47761,0.46044,0.44334,0.42630,0.40934,0.39244,0.37561,0.35886,0.34219,0.32559,0.30908,0.29265,0.27632,0.26007,0.24391,0.22785,0.21189,0.19604,0.18029,0.16466,0.14914,0.13374,0.11847,0.10333,0.08834,0.07351,0.05886,0.04445,0.03042,0.01732,0.00933,0.01651,0.02905,0.04227,0.05557,0.06879,0.08188,0.09481,0.10757,0.12013,0.13250,0.14467,0.15662,0.16835,0.17986,0.19114,0.20217,0.21297,0.22350,0.23379,0.24380,0.25355,0.26302,0.27221,0.28112,0.28972,0.29803,0.30604,0.31374,0.32112,0.32818,0.33493,0.34134,0.34743,0.35318,0.35859,0.36367,0.36841,0.37280,0.37686,0.38057,0.38394,0.38697,0.38967,0.39203,0.39406,0.39577,0.39715,0.39822,0.39898,0.39944,0.39961,0.39949,0.39910,0.39845,0.39754,0.39640,0.39502,0.39344,0.39166,0.38969,0.38756,0.38529,0.38288,0.38036,0.37775,0.37508,0.37235,0.36961
0.48527,0.46795,0.45069,0.43350,0.41636,0.39930,0.38230,0.36538,0.34853,0.33176,0.31506,0.29845,0.28192,0.26547,0.24912,0.23286,0.21670,0.20065,0.18469,0.16885,0.15312,0.13752,0.12205,0.10672,0.09155,0.07656,0.06180,0.04737,0.03349,0.02102,0.01384,0.01889,0.03041,0.04339,0.05671,0.07007,0.08336,0.09654,0.10957,0.12242,0.13510,0.14759,0.15987,0.17194,0.18380,0.19543,0.20682,0.21798,0.22889,0.23955,0.24995,0.26008,0.26994,0.27952,0.28882,0.29782,0.30653,0.31494,0.32303,0.33081,0.33827,0.34540,0.35221,0.35868,0.36482,0.37061,0.37606,0.38116,0.38591,0.39032,0.39437,0.39807,0.40142,0.40442,0.40707,0.40937,0.41134,0.41296,0.41426,0.41522,0.41587,0.41620,0.41623,0.41597,0.41541,0.41458,0.41349,0.41214,0.41056,0.40875,0.40673,0.40451,0.40211,0.39956,0.39685,0.39403,0.39109,0.38808,0.38500,0.38188
0.47590,0.45849,0.44114,0.42385,0.40662,0.38947,0.37238,0.35536,0.33841,0.32154,0.30474,0.28803,0.27141,0.25487,0.23842,0.22207,0.20581,0.18967,0.17363,0.15771,0.14192,0.12626,0.11075,0.09542,0.08030,0.06546,0.05102,0.03732,0.02532,0.01831,0.02152,0.03180,0.04435,0.05758,0.07102,0.08447,0.09786,0.11113,0.12426,0.13723,0.15003,0.16263,0.17503,0.18723,0.19921,0.21096,0.22249,0.23377,0.24481,0.25559,0.26611,0.27636,0.28634,0.29604,0.30544,0.31455,0.32336,0.33187,0.34006,0.34792,0.35547,0.36268,0.36956,0.37609,0.38228,0.38812,0.39361,0.39874,0.40352,0.40793,0.41199,0.41568,0.41901,0.42198,0.42459,0.42685,0.42875,0.43030,0.43151,0.43238,0.43292,0.43313,0.43303,0.43262,0.43191,0.43091,0.42963,0.42809,0.42630,0.42428,0.42202,0.41956,0.41691,0.41408,0.41109,0.40796,0.40472,0.40137,0.39795,0.39448
0.46672,0.44922,0.43179,0.41441,0.39709,0.37984,0.36266,0.34555,0.32851,0.31154,0.29466,0.27785,0.26113,0.24450,0.22797,0.21153,0.19520,0.17897,0.16287,0.14690,0.13107,0.11540,0.09992,0.08468,0.06976,0.05533,0.04174,0.02999,0.02281,0.02433,0.03319,0.04513,0.05816,0.07161,0.08518,0.09874,0.11224,0.12562,0.13887,0.15196,0.16487,0.17760,0.19013,0.20246,0.21457,0.22645,0.23811,0.24952,0.26069,0.27160,0.28224,0.29262,0.30272,0.31254,0.32206,0.33128,0.34020,0.34881,0.35710,0.36506,0.37269,0.37999,0.38694,0.39354,0.39979,0.40569,0.41122,0.41639,0.42119,0.42563,0.42969,0.43338,0.43670,0.43964,0.44222,0.44443,0.44627,0.44776,0.44889,0.44966,0.45010,0.45020,0.44996,0.44941,0.44855,0.44739,0.44594,0.44422,0.44223,0.43998,0.43751,0.43481,0.43191,0.42882,0.42555,0.42214,0.41859,0.41493,0.41118,0.40736
0.45775,0.44016,0.42264,0.40517,0.38777,0.37043,0.35316,0.33595,0.31883,0.30177,0.28480,0.26791,0.25110,0.23439,0.21778,0.20127,0.18487,0.16859,0.15245,0.13645,0.12063,0.10501,0.08965,0.07465,0.06019,0.04666,0.03498,0.02740,0.02732,0.03461,0.04575,0.05847,0.07184,0.08547,0.09918,0.11287,0.12649,0.13999,0.15336,0.16658,0.17962,0.19248,0.20515,0.21760,0.22985,0.24187,0.25366,0.26521,0.27651,0.28755,0.29833,0.30884,0.31906,0.32900,0.33865,0.34799,0.35703,0.36574,0.37414,0.38220,0.38993,0.39731,0.40434,0.41102,0.41734,0.42330,0.42888,0.43409,0.43893,0.44338,0.44746,0.45115,0.45446,0.45739,0.45993,0.46210,0.46389,0.46531,0.46637,0.46706,0.46739,0.46738,0.46702,0.46634,0.46533,0.46401,0.46239,0.46048,0.45829,0.45585,0.45315,0.45023,0.44708,0.44374,0.44021,0.43651,0.43267,0.42871,0.42463,0.42048
0.44897,0.43131,0.41370,0.39615,0.37866,0.36123,0.34387,0.32659,0.30937,0.29224,0.27518,0.25821,0.24133,0.22455,0.20787,0.19130,0.17485,0.15854,0.14239,0.12641,0.11065,0.09518,0.08009,0.06557,0.05201,0.04024,0.03213,0.03052,0.03612,0.04626,0.05851,0.07171,0.08535,0.09916,0.11301,0.12684,0.14059,0.15423,0.16773,0.18108,0.19425,0.20725,0.22005,0.23265,0.24504,0.25720,0.26913,0.28082,0.29226,0.30344,0.31435,0.32500,0.33536,0.34543,0.35520,0.36467,0.37382,0.38266,0.39116,0.39933,0.40716,0.41463,0.42176,0.42852,0.43491,0.44093,0.44657,0.45183,0.45670,0.46118,0.46528,0.46898,0.47229,0.47520,0.47772,0.47985,0.48159,0.48295,0.48393,0.48454,0.48477,0.48465,0.48418,0.48336,0.48221,0.48073,0.47895,0.47686,0.47449,0.47184,0.46893,0.46578,0.46240,0.45881,0.45502,0.45105,0.44693,0.44266,0.43828,0.43381
