Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(97, 62)","(54, 71)","(93, 78)","(79.18344076038264, 86.78519582951444)","(83.25119315997047, 41.746063321537804)","(90.48922360178062, 23.02537083371966)","(10.943908816464804, 67.98637777502267)","(4.7234438582677285e-11, 92.14571267214939)","(61.7059111868873, 15.972136013443455)","(89.1166249622357, 5.99437003093205)","(38.40335468587306, 26.08984827148418)","(30.059032470087537, 84.38683986321077)","(17.20959190976335, 90.68485440668192)","(82.04727681548238, 94.27747461059994)","(59.26781306000019, 65.76665815196766)","(99.81464897258684, 59.34051758490943)","(56.295896171476045, 50.110389784813414)","(8.109856135387371, 62.349330336052766)","(60.61235631067128, 16.863043731168354)","(80.8042529394583, 61.38242190974941)","(6.425415755018093e-11, 9.360053037583949)","(34.08376185496601, 75.9777750340866)","(92.30496089665466, 34.95029164874373)","(67.58774363957144, 80.09434478651485)","(56.48559883371001, 16.076443785832197)","(38.30120862534114, 10.193473372016559)","(6.0335870309132735, 15.519685176446524)","(18.887040330126283, 79.98345387413006)","(88.36535820124718, 51.70373876445794)","(9.01681055963508, 47.719447353606206)","(55.19437896472337, 83.05872830462415)","(80.99153312754943, 39.803762024145286)","(15.207355619856733, 36.36855671017173)","(80.05959706271283, 86.69139390959045)","(49.92602730314567, 76.58151636453825)","(13.867611874721575, 62.23138351431841)","(1.3450129898728846e-09, 75.40481791411591)","(80.04258537896686, 46.587558511097136)","(58.866368268758166, 99.99999999954468)","(83.15252442660017, 39.84329550475859)","(57.45855880480528, 52.863694961764274)","(20.571448359463457, 12.874386719830483)","(85.7570884394128, 73.06149122805263)","(65.55205951890494, 99.09237015642817)","(38.40466663082131, 24.156728692671482)","(88.5471512315045, 89.15465168492287)","(90.93807880796922, 75.0861998926368)","(88.24971851915669, 53.67301980435116)","(19.08042804073986, 90.98428024087619)","(33.16321247962435, 90.41280947591868)","(9.04454109083152, 76.75026360092319)","(4.9629993487796344, 69.70976741401665)","(35.16679187972665, 49.29481498429812)"
"(58, 7)","(63, 17)","(48, 90)","(10.721184943332169, 62.14334401198711)","(45.81633175920154, 45.25929731541528)","(15.739974852085242, 64.13841886806932)","(28.223964288365316, 51.912826442147896)","(8.655521220349478, 42.63177291323526)","(12.818177530906055, 77.45528123147588)","(22.665032188405306, 37.96678816382454)","(32.62908726431348, 83.52999676564657)","(29.268380386734314, 83.69304873112975)","(74.70588771496556, 2.2857716576543563)","(22.104337378728943, 23.595570942386253)","(8.779294724587277, 82.2361694833583)","(2.7870377691472714, 38.83495346388231)","(5.790668200593707, 62.15833470388663)","(23.847298645348726, 15.410624775017611)","(32.09321270962436, 80.3495476954228)","(65.76786745051935, 42.600128556620284)","(1.9422241592792489e-10, 82.72050027929497)","(67.6843821295173, 10.526241018625715)","(13.744460153626608, 84.42930397475581)","(26.317415290710166, 60.155870157995174)","(6.049438727728784e-10, 35.678699146449674)","(30.34349426581749, 44.70796078935575)","(30.80234263481629, 49.753035019790154)","(21.604362258911713, 79.4278500753644)","(28.92893369688802, 15.542568034318482)","(38.86722780928065, 64.83350796656178)","(28.990592957486932, 4.352129767681845e-10)","(68.21847786576419, 68.69818129452602)","(65.84131829120467, 23.131052826174148)","(66.97265063150384, 6.150721287445088)","(11.93231751817953, 15.247697893411472)","(4.077437227973696, 91.796344185748)","(41.249909613815475, 92.80780233355725)","(33.910351086601764, 44.798859565521155)","(32.81933671875661, 6.918258968248359)","(26.274333248782412, 62.084965372398074)","(31.297259511934527, 69.33347899299972)","(11.833622763490775, 89.59906396271252)","(42.69815806971887, 77.90077293949645)","(66.0219250688006, 5.168444544332196)","(44.74068842223836, 9.962714659117033)","(20.585401547307917, 35.798870476542575)","(26.44541957155854, 93.38045690951604)","(14.112872440311392, 5.17999223437759)","(5.624876830537007, 56.68037928715983)","(9.001707584410944, 18.594197893197112)","(22.929714069336505, 64.42511631566774)","(75.71816779413697, 33.89054944999435)","(3.8183481776069783, 46.92373574189019)"
"(91, 51)","(47, 97)","(23, 12)","(38.01085052865679, 73.24436019825534)","(69.07010526979047, 56.077109418792844)","(69.51066962445609, 65.5941154617756)","(36.16326485929173, 64.35256388648502)","(71.66600516666541, 97.19184746953424)","(70.79738353411155, 7.832430750948066)","(30.90358132637423, 49.24148856063544)","(47.82870547269272, 35.685854931325956)","(21.86418416257505, 77.51043094014764)","(97.18967954689717, 54.6192331889643)","(73.65503400285642, 37.07692109251342)","(76.9647078412731, 1.1097955887606759e-09)","(71.75489225816727, 2.7996975602758267)","(26.96804521696532, 88.81686844128222)","(55.85155164910086, 42.61596944974517)","(77.19711373130215, 52.95231555777965)","(4.39692726672547e-10, 20.53698033444336)","(96.85151228702597, 94.73971546279641)","(0.9725054676353206, 19.467821622939642)","(64.22801063199877, 65.286973905906)","(85.06794044167596, 71.88461187663407)","(68.65011724003567, 30.850602485881183)","(97.96065486272227, 6.302736160543843)","(44.32917944600868, 67.17219220216235)","(60.985362517279505, 57.10968690208122)","(87.97368066721178, 82.72964758274324)","(45.7721082813656, 16.65492009416306)","(93.82879113251722, 97.01580659007732)","(32.77695004643701, 82.56465207177928)","(8.794631689568178e-11, 53.3478869212548)","(98.09692840667917, 30.40953729766317)","(58.89542931528844, 88.9880355066808)","(0.275317948792253, 4.415611279594617)","(35.234522445319875, 5.698429992034643)","(99.99999999993001, 77.38899781447918)","(13.15963304946257, 97.80767269594665)","(16.034495672888795, 99.80795749611578)","(10.680763059974524, 54.19726835924229)","(62.542695561841576, 1.7566779722446302)","(60.81175744819575, 52.72890435529286)","(96.03760413152493, 26.40338140691284)","(9.613486233558321, 46.211014971565874)","(7.871316625310149, 61.363078335063925)","(5.011201575242952, 92.59841986846905)","(77.96229694426253, 99.99999999954268)","(37.061501723496164, 57.16142494098163)","(49.523091824979836, 9.623489594679867)","(39.04351441856214, 2.781275210139711e-10)","(20.585615478716857, 54.20596888332481)","(44.981913431194094, 79.2594220318054)"
"(74, 97)","(60, 96)","(62, 80)","(36.29909862195988, 8.223227247772453)","(88.62224782717485, 44.159619094477335)","(57.42692643563358, 40.88432810650777)","(83.58996766765463, 5.226451984184166)","(99.99999999878784, 6.172895528067102e-10)","(12.39413239152834, 9.711056027669473)","(67.81237400780779, 50.08862159328382)","(67.31545487891978, 75.9272484785844)","(24.338401069262527, 20.049094808731827)","(43.85221436251295, 89.18827935246262)","(59.99383511037713, 16.882342719659388)","(91.64226936933608, 27.274291702333485)","(16.275690995463304, 8.565351891774498)","(56.19383672818849, 77.28419187825197)","(69.66780326026691, 17.86857574445248)","(35.128463082357385, 57.41830673560134)","(3.370933095974177, 64.78726923588938)","(27.300442965382242, 62.237993273769)","(85.26261423071763, 56.04282939701408)","(48.17401497116756, 10.660066328275047)","(82.381557124213, 39.104919496332144)","(59.522349003799, 31.12220047099491)","(81.06125595367759, 8.94211694746393)","(25.112819797489422, 67.38082147557233)","(86.84478591411333, 57.320678684395965)","(93.0576869151201, 31.956197503312357)","(61.03840909744387, 42.96187812781057)","(92.9808629367951, 0.24352527795285517)","(38.894379083061374, 22.616703704181184)","(75.77712272173338, 39.874043314094656)","(27.928207309228025, 78.99048626113853)","(15.625843254708299, 3.6295671819651822)","(11.921257535128149, 97.63100026798827)","(73.25724816885457, 88.31491905827794)","(62.9709253863391, 27.87936381475883)","(19.056748045458523, 93.97641378037585)","(78.81433295109875, 15.757588670194188)","(65.08659022602554, 57.95260784026962)","(90.96825876709059, 51.46965649419203)","(16.5250544272599, 16.29519708523978)","(59.327955597325854, 15.985545548826236)","(87.14516986383438, 42.988615435082046)","(66.1056615414022, 65.95430848363407)","(2.2338838175608497, 34.26758194284674)","(68.30615263743877, 69.01233333293885)","(10.375694175652562, 69.09204841568443)","(43.956594513751746, 93.47357613340988)","(3.8761469393888803, 95.87531908773286)","(92.76456038606204, 63.469779589500874)","(85.7026565655711, 51.09298159100053)"
"(23, 97)","(19, 27)","(52, 5)","(83.23617982734872, 84.40221310991123)","(40.83713090792558, 76.69959491125954)","(88.22276136791481, 74.57083975609895)","(1.4764830426713504, 65.04558620701411)","(2.998367773370286, 14.482483613275626)","(43.23800869545033, 85.93023895063328)","(4.4326266153915554, 35.381801284014)","(72.32939777225592, 50.25825458306041)","(17.574024217836293, 17.082447155184532)","(65.19801392170122, 38.19968857531694)","(50.49891188318738, 56.30040413462951)","(57.570077560710956, 52.347524221003574)","(36.30297147438408, 90.89368654708717)","(43.730984436090345, 7.204500261580726)","(26.87409852876136, 55.2788132377815)","(12.964761258318303, 8.244361747508162)","(93.9029715788385, 10.364305082435799)","(16.752102873418806, 83.28462556187759)","(50.47102862429589, 40.34415515847907)","(83.96568419284074, 72.51265573352242)","(74.18213907108496, 34.0353787120269)","(36.31161708328824, 23.710104289460865)","(80.21492377680735, 65.29511673667632)","(10.069037877163767, 35.527540164263534)","(71.12756207909811, 84.62868041696163)","(72.32723421630301, 61.385967164865804)","(24.16953835201019, 70.28873366045619)","(29.688180119087797, 58.49191415210889)","(36.66855807679258, 91.20330966500828)","(59.51192692021186, 45.23640461033177)","(49.58843997086185, 74.55058196382693)","(9.551322452241513, 59.92058118942501)","(0.5887220910560098, 30.32618635462192)","(73.36918595985554, 21.848802135973035)","(2.0151370125693067, 55.71923945124806)","(24.100987436265736, 31.145982841428953)","(5.868791926890865, 52.783570632928914)","(3.0940709313141745, 66.08956482215747)","(7.24527660089791e-09, 55.35248049834004)","(55.10355878533236, 29.12861075062554)","(49.276565975574066, 43.22360524637487)","(12.814804207724267, 48.91456167403916)","(90.14260590975951, 31.870598117627175)","(3.967140191923191, 13.47106817852371)","(97.17680551540501, 68.35653793486895)","(89.1811692606023, 61.41546746889658)","(57.2961269080087, 29.11960300571421)","(67.78608352370095, 34.243448625062165)","(94.03725223023662, 84.68275455396386)","(47.56330274337584, 67.54781670335124)"
"(61, 85)","(29, 71)","(48, 39)","(34.69413467234773, 55.27435432731822)","(37.67974987701472, 18.940639534239157)","(46.173492549014696, 31.825909268761244)","(45.01109715286528, 64.9353758434603)","(96.73984312360895, 2.2341558870064224)","(97.84406117232545, 25.414115138482472)","(0.8095141136478357, 53.92949481185855)","(11.436289123052612, 21.10650330920118)","(95.88809647345167, 37.435060442374755)","(99.99999999985741, 32.52641009477506)","(44.65908470321479, 29.994334091675857)","(34.18493149868213, 62.467509190612134)","(43.95452637728081, 69.13757939513319)","(43.054231143319875, 67.03876509170644)","(19.880497445113566, 48.36092115656992)","(35.2882069694779, 9.89939610541315)","(27.089453509201682, 85.81414754010856)","(64.3361397104875, 54.51662914671112)","(10.852266234460096, 45.583308287511194)","(60.77280244841086, 36.064723397426505)","(55.10374038005803, 60.78775625165097)","(26.938947235182663, 41.47969075419962)","(73.26395222612412, 71.97244717030671)","(28.74978930016978, 8.984297461527202)","(56.12480320270703, 58.57655087922205)","(65.30495207451878, 80.14399571067254)","(5.872176699583193, 36.64496486638431)","(73.62339990107995, 98.83681521155118)","(55.295721225592196, 93.28578768748285)","(41.51137731034978, 12.887412977597007)","(83.29748269857758, 51.71189896802705)","(89.92075750247794, 97.62363608801266)","(11.775714183789553, 65.11205687560616)","(12.028271274598012, 86.23876081656358)","(40.098259253073245, 40.02782851190231)","(30.530975327287592, 17.02694613889499)","(76.86603675563222, 43.41151312357363)","(92.67726845833334, 3.3956313492904675)","(59.273202557241525, 6.054319081193316)","(42.35949272127563, 52.392106578982975)","(35.6696529650579, 9.992685349696906)","(48.962891445477766, 98.15476175632686)","(93.4130736122603, 4.07964592096926)","(85.9911194431719, 61.884922432249645)","(33.13496588668006, 7.842240478438011)","(38.897334694609285, 50.261943794138666)","(67.94770075142759, 40.39956579734956)","(6.384892614619275e-11, 80.25819687803829)","(9.979795416597103, 88.35521241407423)","(99.89484708200062, 29.564933921661368)"
"(58, 16)","(71, 98)","(20, 31)","(95.28811532414151, 48.66817020979645)","(98.85032026442315, 98.57033473323)","(63.575678268688904, 12.050641406780127)","(83.06128936743245, 22.164301207652198)","(54.71380355878496, 66.42405816809878)","(78.80546389405711, 65.62131385086867)","(99.99999999997712, 44.49662660202903)","(40.028881228659735, 55.596960911416545)","(29.466378151786323, 4.932642023923151)","(3.847330667506488, 65.49098940369244)","(42.11264997117952, 58.65508560562627)","(91.43457751776288, 59.760351472941984)","(18.705576095627098, 38.38896830200271)","(9.017793695992598, 11.501973830101386)","(99.99999999998104, 75.16824684629111)","(27.753926358097914, 33.057048277479495)","(94.99698752086879, 94.47899042116134)","(19.660186485152103, 55.47503804809247)","(35.29000773379317, 49.55508970461861)","(43.09147714589558, 97.1585239710097)","(4.954185912075449, 7.746812157580401)","(3.9817038555156614e-10, 88.67003257377289)","(17.655962659426024, 45.63472480531395)","(23.92000861512785, 40.59168170856074)","(93.6038238221592, 59.634867108719)","(41.162534749819166, 56.61240569642866)","(88.45184226362119, 79.00747351653794)","(61.76127273573281, 66.05406152438232)","(87.24671368694345, 83.1552359434476)","(59.95047518292462, 22.94444835504319)","(44.92962985335346, 26.654597703259302)","(91.37936271555952, 58.78930950566018)","(84.06062228570931, 22.069859387975704)","(26.91277192488274, 90.81875686105462)","(41.84845157770946, 78.96123914405445)","(13.755673003253765, 74.57698102667096)","(99.99999999859934, 0.6629609158308181)","(29.53408604856139, 73.89093352681641)","(44.645085925917435, 50.48752102447398)","(12.117857687919814, 95.89268849095207)","(62.25249363643018, 58.810008613736365)","(45.50744840421666, 72.98318844602152)","(68.23267140227192, 22.32144304026516)","(74.21469100933227, 97.56594647503778)","(39.28432243515274, 99.99999999998704)","(12.964331462035267, 28.544144681922567)","(11.961790954328189, 11.353332659036058)","(14.703463418966606, 69.54985614541968)","(21.688872500224033, 50.46897246776303)","(94.95140384620555, 95.57283389837602)"
"(29, 39)","(96, 13)","(94, 31)","(72.72788883155033, 12.211605095197337)","(2.654687718095988, 60.912588885745)","(9.296896585908598e-10, 1.7471024627013776e-10)","(50.973688882458546, 54.72157751194467)","(92.68640756448725, 15.42590948755756)","(11.684943569142364, 22.08086045249025)","(45.805136743179986, 25.020336494339716)","(78.96288064625259, 39.342956599842694)","(60.14095177277349, 81.22722553917303)","(56.69864104330957, 0.4461483154215906)","(25.772682525785818, 30.894328190629473)","(77.1471753910132, 99.99640010973981)","(65.14191132472405, 74.27933215834517)","(34.58379394614969, 73.02005948448027)","(2.8593994347032803, 47.63767173353052)","(96.95733517221147, 39.8617559040514)","(30.188385939529983, 0.26301544636525565)","(23.046433904272412, 28.216930142601182)","(72.63987282352882, 23.83221685902333)","(7.811345075342619, 49.908142853752246)","(81.20837619730426, 33.583207586567696)","(92.29350538169736, 3.94624472204303)","(99.99999999956013, 80.18866833213707)","(99.99999999978982, 17.559992032918338)","(68.5152490141847, 13.367314831917476)","(76.62270841386204, 14.350242654814855)","(1.244981895354158e-09, 1.6646260322436934)","(26.438688691548528, 73.82476986265192)","(72.29525194045922, 99.99999999888817)","(77.21113585126899, 90.10379710990706)","(98.92441751261896, 63.98446364640191)","(42.751423238385286, 73.10859889540446)","(50.780450095951714, 80.09245851485838)","(40.84600847884162, 79.16450117413079)","(25.123519007003857, 6.208675374324701)","(64.52816480350153, 15.354868845009118)","(97.75689920430743, 59.06406267172347)","(59.299968342309185, 49.28222128652498)","(76.90440627626275, 1.5540334771016906)","(24.919146029515847, 24.38649670590963)","(14.926904839969197, 23.7462197353066)","(79.74712162770233, 12.44189902879751)","(2.377598118386004e-10, 3.4567410529115716)","(52.84993261325993, 94.97881521124097)","(26.085852172242717, 16.129295434361175)","(6.996764795560296, 15.971510764774466)","(90.4345274732005, 1.5403789355161734e-09)","(3.270350656947585e-09, 9.199807582405128e-10)","(26.870660776554068, 36.459943299672716)","(3.1716283500804856, 6.890943147104695)"
"(33, 80)","(47, 58)","(54, 23)","(23.799762109878003, 28.256541956341902)","(1.8023527115218485e-09, 71.38113315205182)","(20.686091422838015, 65.94768306307877)","(2.8915212287795313, 29.821836026664066)","(3.077982313470784e-10, 53.37189425754977)","(22.651650284353103, 34.86297644844925)","(54.1495737692945, 51.07252680573316)","(32.795664526901106, 69.96883501790609)","(15.861973925985573, 67.06893233107364)","(8.850080584268188, 54.881131742050584)","(37.358418609518786, 35.181800318224965)","(29.51145295203729, 11.177173969438915)","(43.785050594238406, 9.89456287564745)","(5.831729543714914e-09, 45.21161675452371)","(16.78739202100076, 55.53610500180284)","(8.326173084327593e-10, 25.39075742772594)","(14.479382783684164, 4.093347597322994)","(8.973336766076583, 79.46852364354835)","(35.7825403414711, 0.6202288933373101)","(5.10236966851359, 36.40485826677473)","(33.95766827715403, 2.9935066394379204)","(1.2112533198660458e-11, 49.858309387394975)","(25.312550961426272, 6.694644838489694e-12)","(1.9107817397900406, 27.75533781388632)","(3.6248096169671284, 77.52794591982263)","(14.992338104654074, 89.56796216407383)","(33.417545388610556, 66.11638460744646)","(1.056211341967711, 73.74475007659613)","(32.94650690993405, 39.31616400398867)","(1.3230583295609222e-09, 82.9200685561015)","(4.5095545780521995, 74.23901375127933)","(23.316955064695087, 74.0445918052861)","(41.619110475211194, 85.03294875369156)","(19.558601320472285, 62.10472532687296)","(10.667794690791327, 16.008167800278155)","(6.946054842416061e-10, 26.3025027465337)","(47.81898929515077, 67.32847390235035)","(47.91105626807462, 22.722066895978436)","(30.542632209592153, 11.055020807709736)","(9.4012231333096e-08, 30.4032377772051)","(6.471355428758291, 94.9354171905902)","(37.4896818922315, 36.2149061419104)","(52.02686431442063, 15.96920004260417)","(40.99379722179031, 9.544420809248777e-10)","(13.091677011214347, 19.472950425433705)","(48.41149337502345, 17.423076325439013)","(6.912570041126854, 24.5408978583195)","(8.985584822180193, 89.39882842833543)","(30.282760388235275, 96.1787090478795)","(45.03411365043608, 39.173034578981145)"
"(37, 93)","(40, 54)","(39, 28)","(87.64209116741586, 12.184085074761658)","(5.828760109467068, 78.41932757165783)","(58.16714151175111, 15.537786413359179)","(69.58162968955645, 3.1656492083168732)","(91.05683799734388, 35.51380397179982)","(36.281414535141046, 4.967881973334731)","(11.314836997090477, 46.45838921936406)","(1.5400236641482934e-09, 67.2362540771013)","(5.127945641711501, 73.44391725087287)","(26.54344924984088, 9.103735859647843)","(56.47584534937795, 33.5171074766085)","(51.51913007518614, 15.156127438832673)","(96.05745212429568, 50.150383956678205)","(23.07622977072486, 93.38941889848104)","(63.42126073409579, 10.666540940263003)","(94.0697710540692, 95.36007991840964)","(79.81250695429924, 30.062759385649606)","(7.144924641998351, 52.01674022707211)","(13.669571830688287, 69.08617791587086)","(30.44026996673783, 76.12448245757474)","(97.10857504202642, 63.064102762855725)","(1.7777251925853776, 76.11209953767658)","(26.434339067389413, 81.34538931001998)","(12.002266352519397, 55.23569342435837)","(91.02159253249908, 56.04003638318058)","(6.54493373584843, 88.81435973033123)","(24.25865176684421, 36.473598053223434)","(14.516672802566994, 40.82388283883087)","(11.675060581333007, 49.824297411029264)","(2.456768122272024e-09, 98.18099987047226)","(6.67474290111742, 68.88240980813917)","(33.40552790961225, 9.042563193207865)","(42.80965365350389, 12.013248317483367)","(29.653173707438977, 87.01887818118277)","(52.88893329939648, 4.760476207557939)","(54.82561501473686, 35.58634747799135)","(86.86562789848125, 17.598486078277414)","(25.651776687221755, 55.1491976475005)","(5.344169551335654e-10, 99.99999998521231)","(1.175265101118378, 47.758125535907375)","(29.946931226115485, 48.65114865132954)","(4.959874781390172, 98.64073969662738)","(87.08083778522366, 32.52667109909472)","(99.10768191004368, 59.167672743880274)","(56.37938962340498, 31.553308183452955)","(30.30599673103329, 54.589743075697704)","(48.72759875427467, 34.541450785082326)","(13.72256669146405, 57.351532175363914)","(17.80094359971864, 89.5981278337421)","(45.16120095405424, 33.40291416073607)"
