Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(97, 62)","(54, 71)","(93, 78)","(78.91696787401831, 85.60188184882168)","(83.28309429783663, 42.29894812432434)","(90.09123760289145, 23.466166481877877)","(11.36884765238348, 68.64862603002496)","(0.518385682846445, 92.06134162403576)","(61.78570145765369, 16.538270375981774)","(89.07466673810028, 6.489807045394552)","(38.834474675759104, 26.406474236259513)","(30.747766995358305, 84.83504107333333)","(17.709928346251374, 90.57582077210094)","(82.0893970300762, 93.71657374876881)","(59.56652427374174, 66.63974332231942)","(99.49822397639383, 59.566599759537134)","(56.640951717010566, 50.472008341230826)","(8.635483408812133, 62.947820858209546)","(60.769949554234614, 17.521060394743554)","(80.85642367640953, 62.39742107000568)","(1.7145729280798605e-10, 10.38184355497877)","(34.515991277331096, 75.21189538710257)","(92.42046128066812, 35.48624985655998)","(67.79224624837644, 79.04601960512416)","(56.913425190978394, 16.608525546896203)","(39.077358944162754, 10.256530500067562)","(6.5606517691151724, 15.662132708211935)","(19.455024717405493, 79.6640452476259)","(88.1833679946409, 52.31893674476926)","(9.420649423050959, 48.07613341712137)","(55.67867283406331, 82.41422063588597)","(80.89771323994643, 40.50714287245095)","(15.926758289590648, 36.2820858909742)","(80.0510106091654, 86.02284622036855)","(50.65242411183068, 76.55538891991056)","(14.47395946707164, 62.19993349575855)","(0.505014906216239, 74.67455455861149)","(79.94553391532325, 47.40346012999258)","(59.431856039467355, 99.9999999999499)","(83.05580880243566, 40.33692353093502)","(57.51972716068858, 53.50662694668392)","(20.3837678275838, 13.942415481997312)","(85.80847955528465, 73.04329332353622)","(65.99312638089765, 98.66624360610183)","(38.668719351373085, 24.736016008801286)","(88.0614105094043, 88.49962163035849)","(90.95490769259665, 74.99706183081265)","(88.05198149425166, 54.21439743426176)","(19.43036257050829, 91.00220732504016)","(33.27665593688953, 89.78500966853582)","(9.556137955270023, 76.8316485690738)","(5.466064781049584, 70.41320137895543)","(35.60774389318474, 49.74354285305442)"
"(58, 7)","(63, 17)","(48, 90)","(11.345465802501293, 62.085574017260555)","(47.516415503684264, 45.58999554686726)","(16.51658393994578, 64.14251596785468)","(29.29415909740149, 51.883532119633266)","(9.360934104315788, 42.8243710243678)","(13.420396915184657, 77.07053222324238)","(23.41862506843328, 38.133328064681116)","(33.21633465846158, 83.31734977035153)","(29.676700436632565, 83.43115470962252)","(74.39493169964851, 2.5728011252613534)","(22.918915416277553, 24.016675201951898)","(9.56771260507961, 82.44189980072464)","(3.3356061942842405, 38.851417148507714)","(6.30341259981212, 61.98929369493168)","(24.509879379520115, 15.803400274038637)","(32.752556366060524, 80.07641687596087)","(63.102544951262516, 42.275866828022565)","(0.03235081566679843, 82.16229379199522)","(66.6703617847742, 10.62277969866085)","(14.37523000030419, 84.15850466215366)","(27.11650852278207, 60.11100354924284)","(0.3934505457426296, 35.87031261420095)","(31.044847991451306, 44.78342018607121)","(32.05943089510123, 49.853522227392446)","(22.403486123723624, 79.22636570414754)","(29.570293997099036, 16.276678525093956)","(40.47190361698967, 64.9462753119729)","(29.701238477502212, 5.817346604430895e-10)","(67.11540105881474, 68.40604576805642)","(63.20178209796147, 23.24325383804591)","(66.47859912566554, 6.580421972765659)","(12.460609411723421, 15.491275547904815)","(4.435781052913995, 91.17852249350204)","(41.64227323436407, 92.39693057755971)","(34.984154214429594, 44.83027661243614)","(33.46068778845125, 7.393491298545774)","(27.311567412092373, 62.045875882580205)","(69.67161122472795, 75.2811381338765)","(12.32178172813806, 89.34043381131227)","(44.47477620601997, 78.05720915445934)","(65.68871111057632, 5.56235458463234)","(45.26729477154471, 10.237105928129264)","(21.21481101443448, 35.663771744580956)","(26.790546392056175, 93.17481634181026)","(14.614778709586645, 5.675638547420831)","(6.291132315859082, 56.79996743825421)","(9.489787879666384, 18.86468121373482)","(23.67896859028096, 64.23813725428302)","(74.87801566620104, 34.05345005795317)","(4.295193415461673, 46.9135780926925)"
"(91, 51)","(47, 97)","(23, 12)","(38.320631826982, 73.14767553825857)","(69.08036638340748, 56.047738594410724)","(69.09114675507833, 65.2182822340441)","(36.644364078471035, 64.15483206166041)","(71.3374365498421, 96.47167151198568)","(70.32623208136496, 8.43388909994222)","(31.689739481320846, 49.0046441197035)","(48.22207748291365, 35.70521456972477)","(22.406434323743458, 77.27316493403501)","(96.71976285366897, 54.989560996309294)","(73.31512157532104, 37.60627128988051)","(76.53157358130504, 1.215899603224102e-09)","(71.29883765633093, 3.451476454059277)","(27.514343885254238, 88.2691081887359)","(55.89457856016057, 43.119954514608764)","(77.09182630213725, 53.00413913633092)","(0.5694222144812633, 20.698565182085428)","(96.50229848414666, 94.37016535354007)","(1.3957968759175154, 19.893891987920508)","(64.08352874299639, 65.1107186854644)","(84.65137621494495, 71.42472491900853)","(68.51341991242818, 31.33228447780678)","(97.41461870280445, 6.531755715635651)","(44.883011294605545, 67.21741328084443)","(61.090506946935484, 56.983672943897176)","(87.51386519243394, 82.40304174475665)","(45.27915765403107, 17.451324869364388)","(93.53323950780832, 96.412460597522)","(33.403601688140405, 82.44466293106831)","(5.518918655411653e-11, 52.92594881913916)","(97.65612657981404, 30.776263096624028)","(58.58818374980438, 88.61994999144275)","(0.5451067747137384, 4.646621121520333)","(34.992427701358686, 6.362615844459906)","(99.59766435200324, 77.22197277175107)","(13.63585178396891, 97.43751421854334)","(16.70559807227803, 99.52574845576711)","(11.32755840507082, 54.14057334289185)","(62.19035787097672, 2.3968619877518416)","(61.07805093887014, 52.89995962930293)","(95.44865825355701, 26.602014585900058)","(10.369755913661743, 46.258914012367455)","(8.314350172870377, 61.34809024490839)","(5.5014768973555395, 92.35400518836698)","(77.50058043522856, 99.9999999998329)","(37.61031289050232, 57.180847236183915)","(49.30137033992262, 10.257428763999938)","(38.98577513863995, 2.1320722964901506e-10)","(21.331950650492043, 54.10044541741831)","(45.68516911592423, 79.02278516203356)"
"(74, 97)","(60, 96)","(62, 80)","(35.82799263077769, 8.846726336861188)","(88.35850803612311, 44.66442736677671)","(56.87284854861204, 41.592447990201556)","(82.11471938651025, 5.28169068003978)","(99.99999999879327, 5.986544593383769e-10)","(14.18282575619118, 9.402883366241694)","(67.47880528909829, 50.49306389884718)","(67.15552297480059, 76.39233736287092)","(21.985445687350424, 22.03897671933191)","(44.4621187733992, 89.05251648540565)","(58.827270622006345, 17.565131804082633)","(91.45696128098199, 27.731289493823176)","(15.693471996307329, 9.629771074618837)","(56.58482335088095, 77.64752415879607)","(70.84455251380916, 18.483616254983982)","(35.810320350270416, 57.395709199167676)","(3.7367845104509803, 65.34032458806477)","(27.67290794295082, 62.52165071008173)","(85.0771643430025, 56.411294122521085)","(47.209367509286515, 11.483039730405853)","(81.30859177006829, 39.222864934636966)","(61.337794220650906, 31.53377674146481)","(80.53583785944711, 9.358368158358733)","(25.41705103720121, 67.95132429833333)","(86.05328918208647, 57.614113643144115)","(93.30149431913841, 32.505456088148065)","(61.57899398510409, 43.38881192079672)","(92.30688759472734, 0.6844523667444202)","(37.54140941622224, 23.68103207150091)","(75.81612846903248, 40.42582603816543)","(28.27524023411755, 79.48518344623345)","(17.269421978979903, 3.269675830690816)","(12.429787575277523, 97.35152555130001)","(72.52294145004146, 88.66729094140562)","(63.263437641330576, 28.47010646540959)","(19.47708758024249, 94.06672924153258)","(80.36818054938777, 16.54867385061311)","(64.63131107627622, 58.48268727922075)","(90.16735206020795, 51.42338272633068)","(18.763233809260953, 15.603238901170869)","(59.60136421270358, 16.561593072850528)","(86.81471746661109, 43.32936644594131)","(65.847210242073, 66.41068773813888)","(3.1540084946129587, 34.08090375622505)","(68.28015197688791, 69.5103771065767)","(10.807040850442462, 69.19714090736156)","(44.51044849890396, 93.18098503630833)","(4.552583696512297, 96.64610606361643)","(92.18722357068398, 63.38938842754447)","(85.10781533094364, 51.4538888500516)"
"(23, 97)","(19, 27)","(52, 5)","(82.4115412808358, 84.38023883109055)","(39.8016523251311, 76.33496760842115)","(87.3845516518921, 74.28245973910674)","(2.2256830129786853, 64.93879967083129)","(3.521974549948009, 14.832988028893245)","(42.39521526472948, 85.6415704969362)","(5.300440480210794, 35.59261669556283)","(71.6764215950304, 50.14381510610225)","(18.21183993781905, 17.60331100782862)","(64.59200788942006, 38.21695282461492)","(49.73464873471714, 56.16865993641766)","(56.8114070951649, 52.11723920452792)","(35.89380417519368, 90.57619006514442)","(44.56443788704297, 8.547120055035663)","(27.30133090130703, 55.076104150960404)","(13.388708971830376, 8.578056059045824)","(93.5864253265304, 10.664383894393081)","(18.456443731754973, 83.13566318587411)","(49.73044975155106, 40.14823409684547)","(83.38877259892443, 72.22884494273464)","(73.67344924161347, 33.904919136178556)","(36.10350921617748, 23.913230207350182)","(79.59538976382763, 65.0733663621591)","(11.15318678149913, 35.63088192400898)","(70.71095826516039, 84.23614725857712)","(71.77579885933949, 61.16458080281236)","(24.950160088598782, 70.1620665755857)","(28.911220323148655, 58.16210501582722)","(36.01328358314472, 90.58098107506089)","(58.62534510622809, 45.26117354038075)","(48.68705702555293, 74.17858422111864)","(10.67239356445438, 59.96801158182621)","(1.497763489262216, 30.73715781744637)","(72.61036233615899, 21.864407332897507)","(3.0148102906325915, 55.94556018177108)","(24.001361739954895, 31.18232126661284)","(7.140788200252857, 52.90502068165792)","(4.237932028096697, 66.1830231376381)","(7.460143613968739e-10, 55.01530710113058)","(54.68388870577377, 29.174074835614483)","(48.62350172198687, 43.04089082090927)","(13.766320561928596, 48.91464284468144)","(89.5736580194947, 31.832191504608975)","(4.410811131110898, 13.605077465027083)","(96.61077056692284, 68.08614009460315)","(88.60529767495335, 61.05320541695083)","(56.50043444182271, 28.925586574116757)","(66.40269711057627, 34.348019606578966)","(93.50845789571629, 84.28820276721136)","(47.07380855758346, 67.28817585371438)"
"(61, 85)","(29, 71)","(48, 39)","(35.274412649497656, 55.659525712598956)","(37.84226956106755, 19.43772289772376)","(45.985960937764006, 32.3626800262883)","(45.09423451368376, 65.00522806393039)","(96.13194339411974, 2.4149429556832414)","(97.41010202712684, 25.75206021408125)","(1.297613265370523, 54.2171865083901)","(11.191515055492356, 22.093634298844105)","(95.39788595956034, 37.801776345088534)","(99.9999999999614, 33.311589386175115)","(45.14524113066411, 30.448478592732332)","(34.37277916185485, 62.66756761499664)","(43.93637294965006, 69.03167971836741)","(43.04433785990989, 67.05164431085737)","(20.483140882260724, 48.83256826615374)","(34.739823871523335, 10.562642259338284)","(27.482704505180994, 85.23319091176418)","(63.46774162836874, 54.76840450170636)","(11.493357996522397, 45.73848154735605)","(60.24306440530327, 36.453317438706314)","(54.37706628885356, 60.91285551550742)","(27.490538048001373, 41.61293715521525)","(72.6280461264821, 72.12601992586742)","(28.675267604736167, 9.460562976486365)","(55.59870134385346, 58.93203250146536)","(64.71497504399892, 79.99313048064616)","(6.5481907789059495, 36.5264130542113)","(73.30739378112389, 98.37602601771187)","(55.11939747594242, 92.6319628453125)","(40.98298435867885, 13.43547603773308)","(82.62342953720643, 51.97087111553136)","(89.69365580274965, 96.91128043964166)","(12.366570446281244, 65.24751003974383)","(12.546861645870683, 86.18236032678355)","(40.51899955123371, 40.34669575671163)","(31.15279783399278, 17.212233786215407)","(76.58618853564569, 43.57456621184597)","(92.15687682292577, 3.374108833381012)","(59.52775185757769, 6.682325464709288)","(42.83362969151471, 52.89003876048719)","(36.130008765085336, 10.410482852432501)","(48.94383895041923, 97.59605270883874)","(93.4901594053933, 4.730811433382337)","(85.59114419530567, 62.03832142479985)","(33.32666600745773, 8.41023464924765)","(39.530921070501684, 50.626012999194835)","(67.42835912590297, 40.598980765407546)","(0.4979792833675778, 79.98715151920283)","(10.696727894611374, 88.31012703924131)","(99.38049772175776, 29.759900486486195)"
"(58, 16)","(71, 98)","(20, 31)","(94.69919407310256, 48.909024402820776)","(98.56129469967806, 98.29247493431856)","(63.260313786562705, 12.398073173214769)","(82.57095716196659, 22.495459059806038)","(55.0776289830053, 66.18269505994633)","(78.23188159885002, 65.71611573686336)","(99.6849016216419, 44.81254370972836)","(40.4874387935975, 55.25736431273162)","(29.650325123534284, 5.438089930633533)","(4.282290630978797, 65.05967739562416)","(42.49473258675543, 58.38512293362601)","(90.76779771118872, 59.94439708065678)","(19.357547328610174, 38.19934948831963)","(9.381487978726494, 11.811076997843962)","(99.59522324627834, 75.0778386213162)","(27.889951539234893, 32.86690794365785)","(94.51939496512425, 94.26781647543747)","(20.331702594006206, 55.33075026881309)","(35.72204679806944, 49.3521277378276)","(43.60627933489369, 96.5058662365966)","(5.511137058369492, 7.648508233705364)","(0.5910762642361012, 88.43043253099991)","(18.367324304970744, 45.29476683278503)","(24.368467519595672, 40.36367131065456)","(92.8622162426003, 59.89042453750788)","(41.448863220343334, 56.455593833270925)","(87.81996762580636, 79.05781987913349)","(61.20739114088958, 66.03865710596031)","(86.63169319104536, 83.25412076709652)","(59.61895144809751, 22.85955181357684)","(44.89620062477662, 26.905391341333406)","(90.66189354268796, 58.911307751390666)","(83.51422539699168, 22.635752983544705)","(27.62783661149035, 90.41463801645007)","(42.51835325217899, 78.44343604104566)","(14.328674798446905, 74.3149547151072)","(99.99999999913611, 1.3226267012252046)","(30.43556565952369, 73.37997619834756)","(44.75106580834765, 50.287919547029716)","(12.46403007699345, 95.20258200566273)","(61.3598481822706, 59.05166996028057)","(46.38878660852811, 72.54741287511006)","(67.62651720189889, 22.80984935983617)","(73.65371555986799, 97.31135084254294)","(39.58617743940881, 99.99999999968041)","(13.386331328819978, 28.85949837823068)","(12.752667374919335, 11.588653978528473)","(15.35764091268883, 69.31382403433932)","(22.293779664962898, 50.320090633473946)","(94.5078282620941, 95.38837680602177)"
"(29, 39)","(96, 13)","(94, 31)","(72.90897793336721, 13.345454852927286)","(3.4207918619851005, 60.99414765072672)","(5.784817069809378e-11, 9.419665047971648e-09)","(51.018497659081305, 53.89690269060831)","(92.99599907465608, 15.785378357539193)","(12.059837183940825, 22.47543992764233)","(46.41142254679648, 26.632380479066025)","(78.42890499565702, 37.99068496596066)","(59.967453205212436, 80.61032847826222)","(56.70137691118092, 1.4313775194030653)","(26.22529233407317, 31.38973321353476)","(76.92405051630318, 99.54899172622969)","(65.06804306946337, 73.59798574562136)","(34.83654525252739, 72.59083485529825)","(3.619186145721182, 48.31347740849334)","(96.47927521610445, 39.39516290152436)","(30.55845109370291, 0.5479194783148289)","(29.776768313519252, 51.48099730885553)","(72.70948665729433, 24.49472956480473)","(8.570689972593264, 50.25252645367805)","(81.07712586250248, 32.622818543716036)","(92.2323844304696, 4.568579601383316)","(99.99999999999997, 79.58465498348318)","(99.99999999992464, 17.834354335274643)","(68.83894249584829, 13.940091784927343)","(76.8248543461071, 15.05166248984216)","(2.303546242643506e-09, 2.6306410753121954)","(26.672549418311835, 73.48633997269755)","(72.07676333887179, 99.62088539397354)","(76.96279449666363, 89.65393779229055)","(98.2935792703236, 63.50979109818768)","(42.86091927884493, 72.53649316158317)","(50.98494315910184, 79.71403596730173)","(40.87139733044522, 78.48894122451438)","(25.463127228459648, 6.6814438762802855)","(64.74267845664183, 15.944573600262812)","(97.53019040505441, 58.470501349767346)","(59.14628486465862, 47.810561932970124)","(76.93245317377031, 2.2361127296425365)","(25.578548297978145, 24.60602776805353)","(15.492259380622059, 23.97496085730288)","(79.93092615265451, 13.34555533226629)","(3.0753177782116836e-12, 4.047620340015206)","(52.877190127337826, 94.45114499700293)","(26.636622392151015, 16.541184619405847)","(7.442217316477984, 15.68659707805224)","(90.11675292243042, 7.817746450200502e-10)","(1.8435197812749493e-09, 6.767586491207567e-10)","(27.370957244097728, 37.02715089026295)","(3.492079869703135, 7.167957369244215)"
"(33, 80)","(47, 58)","(54, 23)","(24.41668634188639, 28.753154047946776)","(8.435530052253171e-10, 71.0214474242794)","(21.21350071550716, 65.89140047622965)","(3.238452597855784, 30.123513258933936)","(9.90824089441844e-10, 54.31314396903274)","(23.38101952190257, 35.31882333215735)","(52.91343837212609, 50.64528314393504)","(34.32693452377858, 70.3239047481558)","(16.457706186993803, 67.10345272026903)","(9.528761860087226, 54.8598648834821)","(38.11861688029564, 35.538158311903125)","(29.694257785244695, 11.566914944114604)","(43.8735719681267, 10.450793235028755)","(4.683420318229992e-10, 45.38477033740072)","(17.405153893538056, 56.02321612843125)","(5.654365864415922e-10, 26.17676401791144)","(14.843577811492537, 4.628027001878577)","(9.59366869565571, 79.10170797182366)","(36.10243741219443, 1.080550891410692)","(6.055036339161552, 36.392562530569606)","(34.32616809679845, 3.3486689902335556)","(1.9940160633780124e-10, 50.5097680148524)","(26.18979395116031, 1.1002143640581608e-09)","(2.313893095059277, 27.967835455247187)","(4.04826633491443, 77.4902903220676)","(15.63575689289518, 89.30756558447901)","(34.96908176224455, 66.6456409235054)","(1.5119097906420298, 73.73969227244885)","(33.81979797902695, 39.34731048927922)","(5.341782571832709e-10, 80.58304172043161)","(4.977901161746012, 73.93102399949399)","(23.95274923498779, 73.89601460125263)","(41.321439436804226, 84.5099235490352)","(20.162309889090885, 61.94718559548019)","(10.78461250427617, 16.632085259948738)","(1.5585477353141641e-09, 26.871451278963796)","(46.590160103567705, 66.79572872302913)","(48.355645431001534, 23.27597302515276)","(30.533780597559335, 11.565824880489938)","(1.8805068613403364e-09, 31.06294841926224)","(6.434590173768617, 94.08731505942849)","(38.14865788166601, 36.56859351938204)","(52.01673071774439, 16.409800382773682)","(40.79060172021527, 0.5696392336584699)","(13.406039595773706, 19.739650013405495)","(48.48990928459872, 17.857438375755553)","(7.508562680375331, 24.83189378541404)","(9.80374914185621, 89.41088910066968)","(29.777365055850254, 95.42356209618674)","(53.51316470422728, 41.58143870384377)"
"(37, 93)","(40, 54)","(39, 28)","(87.4876525587937, 12.678844923931415)","(6.446436185686155, 78.25879643546747)","(58.21159140313229, 16.1496888781845)","(69.18946363744531, 3.6490540647352967)","(90.52233341273741, 36.01084373388706)","(42.71941031351197, 5.633545309869925)","(11.869508867128875, 46.695253144163836)","(85.56914098532187, 67.1316493058226)","(70.5152240087172, 76.20084390847414)","(27.104776157656275, 9.428774103902771)","(55.94994491847005, 33.81421874150776)","(27.19413594921807, 15.406331805420697)","(95.57725348971356, 49.74904742641979)","(23.593300059422468, 93.12736190687217)","(62.82212054668369, 10.920794068889721)","(93.54553804500298, 95.40015499028304)","(79.47338575667926, 30.522599401307854)","(7.7161192893536565, 52.17271744369371)","(14.309797996842066, 68.8493037416663)","(31.726133020965662, 76.00368166337586)","(96.53991097100996, 63.068781331626575)","(2.483156298832656, 76.03395802670289)","(27.343074792015475, 81.20901614004067)","(12.579116533116691, 55.24375666050501)","(90.59999342577574, 55.87254006527915)","(7.3097713023423605, 88.4382466520504)","(24.90714010576433, 36.60840377136944)","(15.119134048788812, 41.08978588889812)","(12.331304622266014, 49.891010222687946)","(9.649336885075854e-10, 97.4636282506967)","(7.238194832568534, 69.01691332502358)","(34.616935531206636, 9.436402838426899)","(35.462405783271656, 12.446341925538656)","(30.848900220219456, 86.67142103822587)","(52.95724143781519, 5.43624838890453)","(54.10068112865357, 35.81364925972361)","(86.43369588082732, 17.737569539180885)","(26.4044214553867, 55.22982771163727)","(2.5602853170880735e-09, 99.99999943055613)","(1.8027926518755177, 47.602436698143286)","(30.733715995382838, 48.80617629256812)","(5.655603159664718, 98.33675333991879)","(86.43480024235502, 32.75466699415538)","(98.57178577304899, 59.086861569206626)","(55.862543969277866, 31.77008815069887)","(31.007579815182044, 54.62944271089982)","(47.94528291140935, 34.809990522002884)","(14.68346293260448, 57.43393453274297)","(18.33747041455152, 89.26020393272218)","(44.06944214385041, 33.71277575439804)"
