Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(97, 62)","(54, 71)","(93, 78)",1.0760623066547779,1.041136923856345,0.9688476594451184,1.0542876473853946,1.0025414602658282,1.0117692479174807,0.9753434301360484,1.0331107116722946,1.0007239752723565,0.9630610982637847,1.0061607552069882,0.9805191057270023,0.9761834948343548,0.9548694804747515,0.9585336912002633,1.1347757081506615,1.1012537629475339,1.034588790475158,1.0352032103177615,0.9875143554370389,0.9925309470378418,0.9981421324408792,1.027187292895834,1.0505015680219827,1.091166328738756,0.990147498140255,1.0127048246602879,1.0365153441800772,1.0182685386216102,0.9856787401466777,1.052002525083539,1.112789941635839,1.0845122814560852,1.063311659846691,1.067765150316263,inf,0.985596508766009,0.9896773093393778,1.0789058489170538,1.075797419624826,0.9972311562442601,0.9907035956163306,0.9266296807708689,0.9981791733331367,0.957019659166311,0.8505817585424756,0.9178982286809193,0.9261586360796273,1.0380646309694552,1.0332875775365966
"(58, 7)","(63, 17)","(48, 90)",0.9771235671100856,0.9928712062034605,0.955958125513049,1.0155926094383105,1.0242731045517526,1.0283668208160321,0.9977178972520258,1.0012551701284462,0.9825255719592711,0.9205223446781612,1.0617248490500624,0.9980703931671682,0.9925685099653976,0.9728228284162718,1.028319508709448,1.0071242352487044,0.9908374493870621,0.994229903268892,1.0427134887283693,1.0828625896187913,0.9646018688034601,0.9669099008522605,0.9111835516802633,1.124536428933831,1.0970637847440974,1.0168797895020156,1.0519238304480512,0.9177027467592112,0.9461105488393818,1.0370661891929651,1.057165546527581,1.052646951786029,1.1110797172913722,0.9713709489730336,1.0571423489381286,1.1399956990017965,1.0127365518648386,0.997871618147398,inf,1.0280509858742228,0.9814769642571386,0.9596164153994732,1.0150611750968421,0.9933717944250855,1.0207475420663032,1.02584888694226,0.8995205660606121,0.9521248779101955,0.8568997309805148,0.9399147090506731
"(91, 51)","(47, 97)","(23, 12)",1.0349063016948847,1.0397004262759881,1.1652539261711605,0.9171907407477428,1.0621263397634362,1.0442570644859521,0.9779389010278492,0.9791994575429036,0.930840610101086,0.9338053091971069,0.9945509604868787,0.9972210099118687,1.0846577426600343,0.9571092040759928,1.058669877146247,1.020874713034635,0.9889602516202207,0.9412725027617573,0.9971666239335691,0.9213956766437766,1.004442313490541,1.059056333461329,0.9896288917035416,1.048032974772052,0.978578813592657,0.9194419365416213,1.05675625263615,1.0930003492436233,1.003184215608852,1.0537889071291864,0.9919310253990825,1.0266103604135193,0.8768206916981454,0.9472115455949776,1.0215146809301803,0.971443777876142,1.062331615440302,0.9956815475692191,1.0507517357041287,1.071060680969081,0.9357936283418636,1.0278789187836352,0.8964669945287485,0.9835601129400933,inf,1.0118963056623573,1.049512643082999,1.0253691994683667,1.025888037965234,1.1413982904992197
"(74, 97)","(60, 96)","(62, 80)",0.9623667817510956,1.0196818136924641,1.033414036407247,0.8780219974451029,1.1295012442190144,1.1131570647007212,0.8843958357934362,0.9771437175793506,0.9975338523345596,1.0477587308888148,1.0402475792656516,0.9121156457847166,1.0863986629247813,0.99074398414836,1.0340287941252368,1.0105894977144854,1.0402957497571976,1.0064196455805374,0.9473364807304455,1.0574184774070738,0.9616727245212195,0.9961288661124894,1.0477659589557864,1.065786946548618,1.011158046485143,0.9637022863840745,1.025934381618758,1.0075592922916445,0.9596450522975459,1.0441175488916334,1.0153063876561816,0.9974131750711094,1.0129574085759108,1.0525182272818443,1.1168388392694124,0.9255809536027351,0.9984150529399106,1.0368108992332885,0.9649221163775357,1.0867810724875961,1.0604710513184699,0.9671106575079546,1.0285207724925818,1.0587362075008142,0.9835423029067654,0.9056474496138722,1.0152872899958771,1.1063620772211122,0.8925248879874395,1.1119108043079362
"(23, 97)","(19, 27)","(52, 5)",1.0578535435838734,0.978727446334879,1.1574080606523856,0.832843631778541,0.9305251191281702,0.9948420867460279,1.0044277873005774,1.005321090465398,1.011811765247083,0.9175627829605002,1.0040358241444054,1.0845468461657568,0.9585829272406259,1.031642546754485,1.0369194702045397,0.9585555580999374,0.9702720375305839,1.0679031404634791,1.0782113145215462,0.9051089627811013,0.9576328443157333,1.110925271684624,0.9890363813346673,1.0368566243237152,1.0403128259289336,1.056633467983664,0.9934218062194379,1.0972216949507732,1.044067248093639,1.042768975992377,1.0153038041881148,1.0339347643499293,1.1035189738024658,1.107778687577801,1.027110553323517,0.9636010131450045,1.0429188662478392,1.013438041204972,0.9800840492048009,0.8746964913193134,0.9338268794969442,0.9332554013811543,0.9780511808912405,0.9438061246387264,1.0607461624579129,1.0419721925055079,0.9950341841334707,1.0330994459277973,1.0910907892122692,0.9869188814115469
"(61, 85)","(29, 71)","(48, 39)",1.0511572135783704,1.0625804717286635,1.1136103301195701,0.9299286031499794,1.0382602958303082,0.9793719570870709,1.0843408631178737,1.0033032733963598,0.9808431166006172,inf,0.9858176672329734,0.9990906593885681,0.9985240997711232,0.970705556463997,1.055645199068186,0.9905042859324154,0.9851920248563139,1.0252181415083645,1.0739975608165457,1.0361807159858374,0.9710483545622832,0.9102108538717001,0.9891121077107524,1.0130631395305738,0.9843719400388868,0.9367769127248518,1.0520679210711639,1.0095656902991221,1.0930589498023604,1.0348945133776315,1.138613106560544,1.0764986306336277,1.088812239377475,0.8807324476053604,0.9571601814369344,1.0332782668564626,0.899521884923543,0.8759785935381059,0.9651186997237945,1.0791967206472108,1.0286348409724906,0.9987637745793987,0.9494598837876063,0.8801808947667784,1.064985397431852,0.9568519146954192,0.9336473060407812,1.0048043104890259,0.978704321876269,0.9451358339992588
"(58, 16)","(71, 98)","(20, 31)",0.9659414421854119,0.926951010596804,0.9338433318392326,1.0021552805633216,0.975627824222043,0.990188338161794,1.0111267978727254,1.0480561144200586,0.9836122679738283,1.0048186579708884,1.016660023154102,0.9771829404542426,0.9123977677064511,0.9694567744145567,1.0921019098611016,0.9100405594179207,0.9585204789961437,0.9597967514283007,1.0154042902494615,1.0162622304009086,0.8992067717330463,1.0377963506918217,1.0830458121784226,0.9891629734806348,1.1207047516223645,1.0447570016703476,0.9909406433895777,0.9600638225354226,0.8838136217379546,0.9497634069389063,0.9324172856855386,0.9484606110309471,1.0428626148022546,0.9730177482215785,0.9024308215920219,0.9915829203355083,inf,1.046835460345653,1.0767587388221733,1.0257652043386516,1.0730831607266071,1.0469558591192085,0.958430010729312,1.0344242453781005,inf,1.0142560192880188,1.0691217973206206,0.9790164475050585,0.9905815559138176,0.9751456490545097
"(29, 39)","(96, 13)","(94, 31)",1.0043415597009704,1.130157645155838,0.9543132568059022,1.0014866645785268,0.9633410676537606,1.018953177450807,1.0617998874733743,1.0424066124695728,1.0078148193527212,1.0270905976994582,1.0776480705188947,0.9159466874085603,1.0159694225751805,0.9596564568039572,0.9879886732947012,0.9973562264671407,0.9074712224871408,1.0105864722784839,0.9813480004382612,1.0711758056608651,0.9792253932508763,0.8887726711798847,inf,inf,0.9290495207575046,1.0358136500669286,0.9810405077187075,0.9150119200199406,1.0002477938233658,0.992561556376994,1.112131165686432,0.93916546999645,0.954189007721127,0.987498857419647,0.9777963159206883,0.9139173145701603,1.0870680344511372,1.0798498127530602,0.9955607510546586,1.0070264589174374,1.01164953702219,1.0200798582898372,1.0349151487002515,0.893791573340071,0.9791215798850967,0.9122434318940472,0.9851362192360381,1.0094664765248267,1.0198293660481053,1.003583165753766
"(33, 80)","(47, 58)","(54, 23)",1.1373148265868078,0.8969736104011559,1.0099611140279368,0.9293959763365952,1.0519796537512942,1.0433952024804212,0.9381677548259577,1.080987182448369,0.9328010859430715,0.9840499902821918,1.0123352209214587,0.8827418513796331,1.0584098176989185,1.0698249615602777,1.0539487901545577,1.0670704325495457,0.9838177276179366,1.0488051076994982,0.9359462648459872,1.1883562900338798,1.0542116142464697,0.9655052197786347,1.00173723495845,0.9287373308234108,0.9726193094626968,1.0926510095440494,1.1457907758735735,0.9360839424259763,1.0403947606626192,0.9060050615257621,0.9655482503337438,0.974585848461957,1.0082780679932601,1.126874761628596,0.9955491580745176,0.9997076480053625,1.0257622330592,1.0708314355742845,0.9559040311929854,0.9808883098391818,1.006812792274959,0.9793183408644557,0.9805336327311382,1.149734804365478,0.9206302503583942,0.9813631629859061,1.029231368750943,1.0174854039594239,1.035204208133013,1.028673935557962
"(37, 93)","(40, 54)","(39, 28)",0.9740959790131923,1.0276320844306663,0.9681725033559635,0.9909844428434733,1.0891949555506866,1.0722533176579168,1.0573872647476015,1.014985944295717,1.003595077905535,0.980807712488484,0.9912093803848061,0.950254315126523,0.9595923579837492,1.001103704618393,1.046608902745417,1.0405664092825213,1.0247612773680264,0.9310661601405935,0.9886720709118566,0.9949106662904271,1.0222618058429467,1.0043435502904865,1.0081501756300582,1.019917551443292,0.9361673899650694,1.115420943409515,0.949019005787251,0.9894121230820428,1.071938994624265,0.9953861748343672,1.0172937703945846,1.0356070587869273,0.952715792674978,1.061714188624107,1.1263656512088196,1.076897255140151,0.9053896082877297,1.028648608725308,0.9094870185652005,1.0018137566257053,1.0608130411656886,1.1073457847683958,1.0898219086825502,1.0271414518524888,0.9496494833915703,0.9158899364883303,0.9997707336457556,1.1416785941605165,1.07296783252878,0.9658576799906268
