Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(97, 62)","(54, 71)","(93, 78)",(1.0),(1.0),(1.0),(1.4142135623730951),(0.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(0.0),(1.0),(1.0),(0.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.0),(0.0),(0.0),(0.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0)
"(58, 7)","(63, 17)","(48, 90)",(1.0),(2.0),(69.87131027825369),(1.0),(1.0),(1.0),(65.76473218982953),(1.0),(37.48332962798263),(0.0),(70.71067811865476),(0.0),(1.0),(1.0),(0.0),(32.38826948140329),(2.0),(97.16480844420988),(14.142135623730951),(1.0),(50.635955604688654),(1.0),(1.0),(1.0),(1.0),(59.53990258641679),(2.0),(60.00833275470999),(1.0),(2.0),(0.0),(1.4142135623730951),(1.0),(0.0),(1.0),(54.45181356024793),(1.0),(1.0),(70.8590149522275),(3.0),(15.132745950421556),(30.066592756745816),(1.0),(40.44749683231337),(0.0),(93.05912099305473),(1.0),(55.731499172371095),(1.0),(1.0)
"(91, 51)","(47, 97)","(23, 12)",(1.0),(0.0),(0.0),(0.0),(0.0),(1.0),(0.0),(0.0),(1.0),(1.0),(0.0),(1.0),(1.0),(0.0),(0.0),(0.0),(0.0),(1.0),(1.0),(0.0),(1.0),(1.4142135623730951),(0.0),(0.0),(0.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.4142135623730951),(0.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.0),(0.0),(1.0),(0.0)
"(74, 97)","(60, 96)","(62, 80)",(1.0),(0.0),(0.0),(1.4142135623730951),(95.00526301210897),(1.0),(1.4142135623730951),(1.0),(1.0),(1.0),(0.0),(0.0),(0.0),(0.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.4142135623730951),(0.0),(1.0),(1.0),(0.0),(0.0),(1.4142135623730951),(0.0),(0.0),(1.0),(1.0),(1.0),(1.4142135623730951),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.0),(1.0),(1.0)
"(23, 97)","(19, 27)","(52, 5)",(0.0),(1.0),(0.0),(1.0),(0.0),(39.45883931389772),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.4142135623730951),(0.0),(0.0),(1.0),(1.0),(2.0),(1.0),(0.0),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(0.0),(0.0),(26.30589287593181),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(71.69379331573968),(1.0),(1.0)
"(61, 85)","(29, 71)","(48, 39)",(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(0.0),(0.0),(1.0),(0.0),(1.0),(0.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(0.0),(1.0),(1.0),(0.0),(0.0),(1.0),(0.0),(0.0)
"(58, 16)","(71, 98)","(20, 31)",(1.0),(1.0),(1.0),(1.4142135623730951),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(0.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(0.0),(1.0),(1.0),(0.0),(0.0),(1.0),(1.0),(1.0),(0.0),(1.0),(0.0),(1.4142135623730951),(1.0),(1.0),(0.0),(1.0),(0.0),(1.0),(1.0),(1.0)
"(29, 39)","(96, 13)","(94, 31)",(1.0),(1.0),(81.30190649671138),(1.0),(0.0),(42.720018726587654),(1.4142135623730951),(1.0),(1.0),(1.0),(16.76305461424021),(1.0),(1.0),(1.0),(0.0),(0.0),(0.0),(0.0),(1.0),(0.0),(1.0),(0.0),(1.0),(0.0),(1.0),(1.0),(80.23091673413684),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(1.0),(1.0),(1.0),(0.0),(1.0),(1.0),(83.93449827097318),(0.0),(0.0),(1.0),(0.0),(81.15417426109393),(1.0),(77.20103626247513)
"(33, 80)","(47, 58)","(54, 23)",(1.0),(70.9365914038728),(1.0),(94.2443632266673),(87.84645695758026),(53.75872022286245),(2.23606797749979),(2.23606797749979),(1.0),(0.0),(1.0),(0.0),(1.0),(91.54780172128658),(1.0),(108.6876257906115),(0.0),(0.0),(48.38388161361178),(85.09406559801923),(50.59644256269407),(88.02272433866155),(62.16912416947821),(97.40636529508737),(57.38466694161429),(0.0),(1.0),(64.62197768561404),(31.622776601683793),(81.58431221748455),(58.309518948453004),(21.93171219946131),(18.35755975068582),(1.0),(87.28115489611719),(103.81714694596457),(2.23606797749979),(1.4142135623730951),(0.0),(105.11898020814318),(1.0),(1.0),(7.615773105863909),(0.0),(1.0),(13.601470508735444),(0.0),(0.0),(0.0),(3.1622776601683795)
"(37, 93)","(40, 54)","(39, 28)",(0.0),(1.0),(37.0),(0.0),(1.0),(6.0),(54.00925846556311),(1.0),(1.0),(1.0),(33.0),(24.020824298928627),(1.0),(26.019223662515376),(47.0),(1.0),(79.02531240052139),(62.03224967708329),(48.041648597857254),(2.0),(1.0),(1.0),(20.024984394500787),(52.03844732503075),(1.0),(60.07495318350236),(28.0),(48.010415536631214),(1.0),(77.00649323271382),(1.0),(9.055385138137417),(1.0),(12.0),(1.0),(29.0),(0.0),(26.019223662515376),(82.05485969764375),(74.02702209328699),(17.0),(0.0),(0.0),(1.0),(33.0),(17.0),(1.0),(48.041648597857254),(1.0),(1.0)
