x1,x2,y
-0.243449690750829,-3.109827172535028,-0.7432439718832162
1.0280753226675943,-0.3056513784595616,-1.2983448742526789
4.859915721706594,2.2032291647855997,33.59249224399099
4.377645593182242,0.29435740541276534,25.4537532881244
3.621529582931217,-1.0451092381642981,17.975721305149015
3.8913053570485836,-1.7766154191905636,20.99534287569023
-0.3215081670795703,1.103938666440536,-1.3766859190877843
1.5744432717746477,4.391086983102406,0.8881525110848387
3.950667229362141,1.7174484047748342,19.60629654223236
-1.0704923500864694,-4.252540963636845,2.1476827018181934
4.617624783454687,-0.3931502651786625,31.27516031271019
-0.8421393793081702,3.9082413151062756,1.0559503696659525
1.0108266539321562,-4.055375741989131,-0.525877828253301
2.0980471327237193,4.888757121375434,3.941742788489168
4.5059201307593835,4.490693936454214,26.65332273176498
-2.5538372594773397,-4.217255192701241,13.288022002943539
2.4613097823864223,4.334133204495549,4.550741850175607
0.20815586144082232,-1.368674097405378,-2.276165428335543
-2.3144285937935893,3.447091670758626,8.887450982652698
2.766068397963906,-0.8161666228672848,8.635259180705672
0.5222228017384651,-0.5914488729748415,0.5920991355141709
1.6097382064967576,1.342430909775426,1.1100861693191324
-1.7709893142209898,2.7447741927598335,5.606753133886287
-0.18726048172394982,-4.662108490517514,-1.4504138307943495
1.1735425098806704,0.9315599552713429,-0.9672875391283817
-0.9508918573015599,-3.13267005902629,0.8521441492608308
-3.016274601522987,-1.5405048213679704,20.219219403180222
4.6164049231530395,-1.520313338447835,30.065078764477875
0.11467540042617408,-0.3093965977884636,-2.4574272529763617
2.339203702877005,-1.6586358812382662,5.638145148648084
-0.8895280644394186,-3.9263888154933224,3.1058130736415994
-1.4486823597428367,-3.543712614745486,6.618887932585133
-0.9283570153287499,-4.665620144389023,4.626641045364613
-0.9080335621435021,-0.2975091467124571,0.7632918266110659
0.4418011594195361,4.544476948529885,1.3475813040389935
0.43469869981363196,-3.8432477635188347,-1.8310397338433677
-0.028461841171283808,4.4626449300308195,-1.6999580815213955
-3.652142150825619,2.333615147320936,28.083044403990073
-0.039245214994688915,1.3749880293416314,-1.6719913704670786
-3.308960995793485,1.452777553235629,23.446977996035354
-3.7386421370423486,3.2672764839628208,27.68775891382008
4.3264571734116775,-3.930801356201786,24.906138067440118
1.0495001314770427,0.04754323565541707,0.4808329707474255
1.5949005812458426,1.9709113826075857,0.8442125144087413
-0.9820632966663627,0.8682044507356368,2.1640672907895255
4.089808919148641,3.3277907102329465,22.484290797419842
1.379304895796655,-4.277282909886485,1.2728397708746202
2.691698695235875,1.9070103949916595,5.835860760238781
-1.3143753097228617,0.34027730384717714,4.447201492314082
4.6001188081912545,-1.208391360200566,28.748011658617607
3.2046129015831504,-1.5972501776596912,12.187503326737012
3.539484630145436,1.2083263277419292,16.536144701464867
-3.2780573257424575,3.909953746442648,21.45006133803469
-2.290367921287805,-0.038240738988847056,10.49418741036494
-2.143734003164229,3.2472316407692006,8.209645774080615
-2.290907767531288,-0.9784361815603244,10.962825687631156
3.5540816210428794,-3.9760553720682346,16.9661908141392
-4.681152047914079,-4.384942635413615,44.22864470164886
-4.239000110192257,-4.486656286763225,35.42410718098245
-2.260851293700963,-1.1984985804233004,10.740975869464004
-3.0012702535055635,-1.6276224916415796,17.690163627535334
-2.6814038611715163,2.1793702362256955,14.38185698552185
2.9794318925330003,2.428215015848658,10.307370834477728
