,input1,input2,output
0,7.689818164534788,-1.6981537704350016,0.0
1,4.905396928793856,-2.8762780857664936,0.0
2,5.684092589488479,-3.4615846048147088,0.0
3,9.383144774863942,-2.0555205130095864,0.0
4,7.841631264073636,-3.249458580160949,0.0
5,3.0304382674156045,-12.047323613057962,1.0
6,7.038630551840188,-4.656715102321954,0.0
7,5.369801653033956,-2.537217744474226,0.0
8,7.493741777349189,-3.1161039390343666,0.0
9,2.2869044880033464,-12.320594275790741,1.0
10,6.809346506418601,-3.3948495140334503,0.0
11,5.89561666057155,-2.9478349207390258,0.0
12,2.936445725831116,-10.035095176869671,1.0
13,1.0698434974756788,-10.178589092087329,1.0
14,5.774564481169832,-2.155637023598453,0.0
15,7.5765908166149405,-3.208298755577995,0.0
16,1.0808865551300562,-9.807246150934784,1.0
17,2.699380483587817,-11.06122228744591,1.0
18,1.5940582728115165,-9.275631495130035,1.0
19,6.6908855552282915,-3.2334666615436927,0.0
20,7.920858823780819,-2.6812723470569786,0.0
21,1.9851422966452972,-9.178594062975188,1.0
22,2.564008535073809,-11.284552297992526,1.0
23,8.532779214358458,-1.530641230099715,0.0
24,0.860197544573226,-9.2150424787595,1.0
25,7.800564803430997,-2.9217398248383386,0.0
26,8.764052345967665,-2.599842791632777,0.0
27,6.401346063077014,-4.115896985960394,0.0
28,1.6344489100139628,-9.061907459094355,1.0
29,5.693473148264683,-1.341869320381812,0.0
30,1.3528185681522393,-9.52775284991215,1.0
31,2.4524890926396465,-9.902103854587374,1.0
32,7.862596011328451,-5.655619092974932,0.0
33,7.868963486896796,-2.723128094153872,0.0
34,6.497183299357462,-0.5875463204562514,0.0
35,1.9414134488661392,-10.3175430939302,1.0
36,1.7586622085468955,-10.878190342810074,1.0
37,4.497200391587008,-12.245321648371402,1.0
38,6.3656779063190365,-3.362741165987138,0.0
39,1.49464168273559,-10.81579154199397,1.0
40,2.4768983689222224,-9.851550418619922,1.0
41,5.951447034932907,-4.420017937178975,0.0
42,3.4013448312919596,-10.410381793657871,1.0
43,7.097724967714855,-2.4170463202467065,0.0
44,6.014489262315849,-4.471835007463587,0.0
45,1.055631509175706,-9.761896852167688,1.0
46,6.690987030952877,-4.676003806329977,0.0
47,0.31176997222856784,-10.112465982559552,1.0
48,2.2195095557930453,-9.606937066019908,1.0
49,1.4542880259822177,-11.884585844979448,1.0
50,1.8564204882836794,-10.382025448950383,1.0
51,3.22487056419366,-9.935143893656424,1.0
52,7.396006712661645,-4.093061508730505,0.0
53,2.9304084961111165,-10.17531640232702,1.0
54,1.546195958947999,-9.596735459836752,1.0
55,4.014060154918468,-10.306765776027005,1.0
56,-0.5827966329699446,-11.15395036365201,1.0
57,5.945371536014986,-2.1797521626753187,0.0
58,6.8818359548714305,-3.6801782039968503,0.0
59,2.0370057219101496,-9.232097592267296,1.0
60,2.972535789142537,-7.866131752795463,1.0
61,6.129202850818118,-3.5788496647644155,0.0
62,7.7863279621089765,-3.466419096735943,0.0
63,0.36736547376550477,-11.567767724308453,1.0
64,7.693773152690133,-3.159573438146267,0.0
65,8.867557990149967,-3.977277879876411,0.0
66,6.312162388971318,-4.21407740309412,0.0
67,1.1623219580920547,-10.591183103764429,1.0
68,8.099659595887113,-2.3447362692774023,0.0
69,6.971817771661345,-2.5716681294695825,0.0
70,1.3399436798659172,-9.824181046703972,1.0
71,3.034409886481518,-10.996212640371066,1.0
72,0.39816395102746305,-10.88718094184504,1.0
73,7.402341641177549,-3.684810090940313,0.0
74,7.771405948676845,-1.9705611712172328,0.0
75,6.186635740795797,-4.466424327802514,0.0
76,7.279924599043238,-3.098150389642958,0.0
77,8.188029792352301,-2.6830573880751505,0.0
78,3.078197303714238,-12.559184666344096,1.0
79,2.9363985435524596,-10.52564059310194,1.0
80,5.929247378489458,-1.9455482730688634,0.0
81,5.575939091017468,-3.493319883362194,0.0
82,7.950088417525589,-3.1513572082976977,0.0
83,2.7726948371023816,-11.661598291114563,1.0
84,2.2395827598563915,-10.369801166303803,1.0
85,7.280441705316296,-3.9931236109295805,0.0
86,2.1979672899449674,-8.918064781522734,1.0
87,8.955912308250694,-2.6099066773120736,0.0
88,1.500983362005817,-9.97864877615645,1.0
89,2.0122319836388174,-8.430740385464096,1.0
90,1.9327243910770182,-11.318395869644734,1.0
91,6.087177774555841,-1.882983711904147,0.0
92,9.269754623987607,-4.4543656745987645,0.0
93,1.211330745490634,-8.90536162528791,1.0
94,1.7775229897570797,-10.858919907807671,1.0
95,2.4481952844233126,-8.303818427171839,1.0
96,0.5550598009266283,-11.210542994123351,1.0
97,5.999784652610435,-4.544771096777612,0.0
98,0.36757669793201675,-10.067134154614521,1.0
99,9.16323594928069,-1.663472050563608,0.0
100,6.295299724143766,-2.0567392750305054,0.0
101,5.231461549322969,-2.644518207256231,0.0
102,2.4986902749098276,-8.952027844031948,1.0
103,2.507238951109615,-10.11622970038715,1.0
104,2.942468119220394,-10.267594746235348,1.0
105,3.4893559620744803,-9.478696251724287,1.0
106,5.3861021524420485,-3.2127402802139686,0.0
107,6.646568251242801,-4.616474188651033,0.0
108,1.2077133381938552,-10.531605908011455,1.0
109,2.9409176145751132,-9.594795919677113,1.0
110,1.6384007192183803,-8.935414863872149,1.0
111,2.0103493145662994,-9.279966240658347,1.0
112,6.25524517795156,-3.8264385386590143,0.0
113,5.970064716691024,-3.349943364589105,0.0
114,5.729515001514266,-2.030603291841989,0.0
115,7.978737984105739,-0.7591068007985422,0.0
116,6.315989102262783,-1.3404492038101279,0.0
