Fix,GPS,22.5666895300,88.3621458800,-53.888031005859375,0.0,4.7996817,,1731489267000,0.23600848,,1124478713678831,6.5092306,0,,,
Fix,GPS,22.5667017200,88.3621382400,-54.81396484375,0.0,3.8968878,,1731489268000,0.086023256,,1124479718162580,5.100987,0,,,
Fix,GPS,22.5667053300,88.3621308100,-55.1060791015625,0.0,3.7900925,,1731489269000,0.086023256,,1124480716531226,4.616228,0,,,
Fix,GPS,22.5667086600,88.3621284800,-55.496307373046875,0.0,3.7900925,,1731489270000,0.086023256,,1124481716531226,3.9383368,0,,,
Fix,GPS,22.5667107600,88.3621281000,-55.51751708984375,0.0,3.7900925,,1731489271000,0.086023256,,1124482716531226,3.677311,0,,,
Fix,GPS,22.5667104900,88.3621262200,-54.9434814453125,0.0,3.7900925,,1731489272000,0.086023256,,1124483716531226,3.4348054,0,,,
Fix,GPS,22.5667118600,88.3621250700,-55.21429443359375,0.0,3.7900925,,1731489273000,0.086023256,,1124484716531226,3.533765,0,,,
Fix,GPS,22.5667093100,88.3621232900,-55.032928466796875,0.0,3.7900925,,1731489274000,0.086023256,,1124485716531226,3.557502,0,,,
Fix,GPS,22.5667102700,88.3621197200,-55.234466552734375,0.0,3.7900925,,1731489275000,0.086023256,,1124486716531226,3.6091034,0,,,
Fix,GPS,22.5667080600,88.3621178100,-55.04620361328125,0.0,3.7900925,,1731489276000,0.086023256,,1124487716531226,3.3001027,0,,,
Fix,GPS,22.5667080500,88.3621176900,-54.951507568359375,0.0,3.7900925,,1731489277000,0.086023256,,1124488716531226,3.44661,0,,,
Fix,GPS,22.5667060200,88.3621170100,-55.15240478515625,0.0,3.7900925,,1731489278000,0.086023256,,1124489716531226,3.581837,0,,,
Fix,GPS,22.5667066900,88.3621212600,-55.34478759765625,0.0,3.7900925,,1731489279000,0.086023256,,1124490716531226,3.6057758,0,,,
Fix,GPS,22.5667055000,88.3621175000,-55.60302734375,0.0,3.7900925,,1731489280000,0.086023256,,1124491716531226,3.2992873,0,,,
Fix,GPS,22.5667063400,88.3621161500,-55.859649658203125,0.0,3.7900925,,1731489281000,0.086023256,,1124492716531226,3.1635077,0,,,
Fix,GPS,22.5667090800,88.3621158800,-56.066619873046875,0.0,3.7900925,,1731489282000,0.086023256,,1124493716531226,3.0354996,0,,,
Fix,GPS,22.5667064000,88.3621165600,-55.8536376953125,0.0,3.7900925,,1731489283000,0.086023256,,1124494716531226,2.775543,0,,,
Fix,GPS,22.5667039800,88.3621156300,-56.060546875,0.0,3.7900925,,1731489284000,0.086023256,,1124495716531226,2.574875,0,,,
Fix,GPS,22.5667054700,88.3621158300,-56.33453369140625,0.0,3.7900925,,1731489285000,0.086023256,,1124496716531226,2.5,0,,,
Fix,GPS,22.5667075200,88.3621186000,-56.568115234375,0.0,3.7900925,,1731489286000,0.086023256,,1124497716531226,2.51029,0,,,
Fix,GPS,22.5667098100,88.3621182500,-56.789306640625,0.0,3.7900925,,1731489287000,0.086023256,,1124498716531226,2.5,0,,,
Fix,GPS,22.5667070400,88.3621191000,-56.6563720703125,0.0,3.7900925,,1731489288000,0.086023256,,1124499716531226,2.5,0,,,
Fix,GPS,22.5667059100,88.3621191600,-56.389617919921875,0.0,3.7900925,,1731489289000,0.086023256,,1124500716531226,2.5,0,,,
Fix,GPS,22.5667037500,88.3621177600,-56.42999267578125,0.0,3.7900925,,1731489290000,0.086023256,,1124501716531226,2.5,0,,,
Fix,GPS,22.5667047400,88.3621125300,-56.519775390625,0.0,3.7900925,,1731489291000,0.086023256,,1124502716531226,2.5,0,,,
Fix,GPS,22.5667060600,88.3621118400,-56.97540283203125,0.0,3.7900925,,1731489292000,0.086023256,,1124503716531226,2.5,0,,,
Fix,GPS,22.5667052200,88.3621096900,-56.614349365234375,0.0,3.7900925,,1731489293000,0.086023256,,1124504716531226,2.5,0,,,
Fix,GPS,22.5667063900,88.3621098100,-56.613311767578125,0.0,3.7900925,,1731489294000,0.086023256,,1124505716531226,2.5,0,,,
Fix,GPS,22.5667049400,88.3621081500,-56.497039794921875,0.0,3.7900925,,1731489295000,0.086023256,,1124506716531226,2.5,0,,,
Fix,GPS,22.5667036300,88.3621066700,-56.38714599609375,0.0,3.7900925,,1731489296000,0.086023256,,1124507716531226,2.5,0,,,
Fix,GPS,22.5667021600,88.3621108200,-56.26080322265625,0.0,3.7900925,,1731489297000,0.086023256,,1124508716531226,2.5,0,,,
Fix,GPS,22.5667026700,88.3621114100,-56.12432861328125,0.0,3.7900925,,1731489298000,0.086023256,,1124509716531226,2.5,0,,,
Fix,GPS,22.5667030500,88.3621101600,-56.5015869140625,0.0,3.7900925,,1731489299000,0.086023256,,1124510716531226,2.5,0,,,
Fix,GPS,22.5667011000,88.3621106100,-56.5963134765625,0.0,3.7900925,,1731489300000,0.086023256,,1124511716531226,2.5,0,,,
Fix,GPS,22.5667030900,88.3621118800,-56.52716064453125,0.0,3.7900925,,1731489301000,0.092195444,,1124512716531226,2.5,0,,,
Fix,GPS,22.5666995000,88.3621123100,-56.54388427734375,0.0,3.7900925,,1731489302000,0.086023256,,1124513716531226,2.5,0,,,
Fix,GPS,22.5667032300,88.3621134400,-56.43011474609375,0.0,3.7900925,,1731489303000,0.086023256,,1124514716531226,2.5,0,,,
Fix,GPS,22.5667009200,88.3621119600,-56.36993408203125,0.0,3.7900925,,1731489304000,0.086023256,,1124515716531226,2.5,0,,,
Fix,GPS,22.5667002500,88.3621126400,-56.700653076171875,0.0,3.7900925,,1731489305000,0.086023256,,1124516716531226,2.5,0,,,
Fix,GPS,22.5666990300,88.3621138300,-56.888824462890625,0.0,3.7900925,,1731489306000,0.086023256,,1124517716531226,2.5,0,,,
Fix,GPS,22.5666959600,88.3621139500,-57.031646728515625,0.0,3.7900925,,1731489307000,0.086023256,,1124518716531226,2.5,0,,,
Fix,GPS,22.5666958700,88.3621147400,-57.004486083984375,0.0,3.7900925,,1731489308000,0.086023256,,1124519716531226,2.5,0,,,
